CATEGORIES
cat_idx,cat_code,cat_desc,cat_indent
1,42,"42: Total Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices",0
2,423,"423: Durable Goods",1
3,4231,"4231: Motor Vehicle and Motor Vehicle Parts and Supplies",2
4,4232,"4232: Furniture and Home Furnishings",2
5,4233,"4233: Lumber and Other Construction Materials",2
6,4234,"4234: Professional and Commercial Equipment and Supplies",2
7,42343,"42343: Computer and Computer Peripheral Equipment and Software",3
8,4235,"4235: Metals and Minerals, Except Petroleum",2
9,4236,"4236: Household Appliances and Electrical and Electronic Goods",2
10,4237,"4237: Hardware, and Plumbing and Heating Equipment and Supplies",2
11,4238,"4238: Machinery, Equipment, and Supplies",2
12,4239,"4239: Miscellaneous Durable Goods",2
13,424,"424: Nondurable Goods",1
14,4241,"4241: Paper and Paper Products",2
15,4242,"4242: Drugs and Druggists' Sundries",2
16,4243,"4243: Apparel, Piece Goods, and Notions",2
17,4244,"4244: Grocery and Related Products",2
18,4245,"4245: Farm Product Raw Materials",2
19,4246,"4246: Chemicals and Allied Products",2
20,4247,"4247: Petroleum and Petroleum Products",2
21,4248,"4248: Beer, Wine, and Distilled Alcoholic Beverages",2
22,4249,"4249: Miscellaneous Nondurable Goods",2


"DATA TYPES"
dt_idx,dt_code,dt_desc,dt_unit
1,SM,"Sales - Monthly",MLN$
2,IM,"Inventories - Monthly",MLN$
3,IR,"Inventories/Sales Ratio",RATIO
4,MPCSM,"Sales - Monthly Percent Change",PCT
5,MPCIM,"Inventories - Monthly Percent Change",PCT


"ERROR TYPES"
et_idx,et_code,et_desc,et_unit
1,E_SM,"CV of Sales - Monthly",PCT
2,E_IM,"CV of Inventories - Monthly",PCT
3,E_IR,"SE of Inventories/Sales Ratio",RATIO
4,E_MPCIM,"SE of Inventories - Monthly Percent Change",PCT
5,E_MPCSM,"SE of Sales - Monthly Percent Change",PCT


"GEO LEVELS"
geo_idx,geo_code,geo_desc
1,US,"U.S. Total"


"TIME PERIODS"
per_idx,per_name
151,9,0,4,1,1,0.5
151,9,0,4,1,0,0.5
151,10,0,4,1,1,0.6
151,10,0,4,1,0,0.6
151,11,0,4,1,1,0.3
151,11,0,4,1,0,0.3
151,12,0,4,1,1,0.4
151,12,0,4,1,0,0.4
151,13,0,4,1,1,0.3
151,13,0,4,1,0,0.3
151,14,0,4,1,1,1.0
151,14,0,4,1,0,1.0
151,15,0,4,1,1,0.5
151,15,0,4,1,0,0.5
151,16,0,4,1,1,0.8
151,16,0,4,1,0,0.8
151,17,0,4,1,1,0.8
151,17,0,4,1,0,0.8
151,18,0,4,1,1,2.3
151,18,0,4,1,0,2.3
151,19,0,4,1,1,1.0
151,19,0,4,1,0,1.0
151,20,0,4,1,1,1.6
151,20,0,4,1,0,1.6
151,21,0,4,1,1,0.6
151,21,0,4,1,0,0.6
151,22,0,4,1,1,1.2
151,22,0,4,1,0,1.2
151,1,0,3,1,1,0.01
151,1,0,3,1,0,0.01
151,2,0,3,1,1,0.02
151,2,0,3,1,0,0.02
151,3,0,3,1,1,0.03
151,3,0,3,1,0,0.03
151,4,0,3,1,1,0.11
151,4,0,3,1,0,0.11
151,5,0,3,1,1,0.05
151,5,0,3,1,0,0.05
151,6,0,3,1,1,0.06
151,6,0,3,1,0,0.06
151,7,0,3,1,1,0.07
151,7,0,3,1,0,0.07
151,8,0,3,1,1,0.08
151,8,0,3,1,0,0.08
151,9,0,3,1,1,0.04
151,9,0,3,1,0,0.04
151,10,0,3,1,1,0.13
151,10,0,3,1,0,0.13
151,11,0,3,1,1,0.08
151,11,0,3,1,0,0.08
151,12,0,3,1,1,0.09
151,12,0,3,1,0,0.09
151,13,0,3,1,1,0.02
151,13,0,3,1,0,0.02
151,14,0,3,1,1,0.04
151,14,0,3,1,0,0.04
151,15,0,3,1,1,0.04
151,15,0,3,1,0,0.04
151,16,0,3,1,1,0.09
151,16,0,3,1,0,0.09
151,17,0,3,1,1,0.04
151,17,0,3,1,0,0.04
151,18,0,3,1,1,0.11
151,18,0,3,1,0,0.11
151,19,0,3,1,1,0.05
151,19,0,3,1,0,0.05
151,20,0,3,1,1,0.02
151,20,0,3,1,0,0.02
151,21,0,3,1,1,0.05
151,21,0,3,1,0,0.05
151,22,0,3,1,1,0.09
151,22,0,3,1,0,0.09
151,1,5,0,1,1,1.8
151,2,5,0,1,1,1.7
151,3,5,0,1,1,2.6
151,4,5,0,1,1,1.3
151,5,5,0,1,1,2.4
151,6,5,0,1,1,0.0
151,7,5,0,1,1,-1.0
151,8,5,0,1,1,3.9
151,9,5,0,1,1,0.4
151,10,5,0,1,1,1.9
151,11,5,0,1,1,1.2
151,12,5,0,1,1,2.9
151,13,5,0,1,1,2.0
151,14,5,0,1,1,3.2
151,15,5,0,1,1,2.0
151,16,5,0,1,1,0.8
151,17,5,0,1,1,1.0
151,18,5,0,1,1,-9.0
151,19,5,0,1,1,3.2
151,20,5,0,1,1,20.7
151,21,5,0,1,1,0.7
151,22,5,0,1,1,4.3
151,1,5,0,1,0,2.2
151,2,5,0,1,0,2.4
151,3,5,0,1,0,2.8
151,4,5,0,1,0,3.3
151,5,5,0,1,0,0.7
151,6,5,0,1,0,2.3
151,7,5,0,1,0,1.4
151,8,5,0,1,0,4.8
151,9,5,0,1,0,2.0
151,10,5,0,1,0,1.9
151,11,5,0,1,0,1.2
151,12,5,0,1,0,4.3
151,13,5,0,1,0,1.8
151,14,5,0,1,0,4.0
151,15,5,0,1,0,1.0
151,16,5,0,1,0,4.0
151,17,5,0,1,0,0.6
151,18,5,0,1,0,-13.5
151,19,5,0,1,0,3.2
151,20,5,0,1,0,20.0
151,21,5,0,1,0,0.9
151,22,5,0,1,0,3.7
151,1,4,0,1,1,0.4
151,2,4,0,1,1,1.0
151,3,4,0,1,1,-2.0
151,4,4,0,1,1,2.9
151,5,4,0,1,1,0.3
151,6,4,0,1,1,1.9
151,7,4,0,1,1,4.6
151,8,4,0,1,1,3.9
151,9,4,0,1,1,-1.0
151,10,4,0,1,1,-0.3
151,11,4,0,1,1,2.5
151,12,4,0,1,1,3.4
151,13,4,0,1,1,-0.1
151,14,4,0,1,1,-0.1
151,15,4,0,1,1,3.1
151,16,4,0,1,1,-2.7
151,17,4,0,1,1,-0.1
151,18,4,0,1,1,-4.6
151,19,4,0,1,1,1.6
151,20,4,0,1,1,-1.8
151,21,4,0,1,1,1.2
151,22,4,0,1,1,0.6
151,1,4,0,1,0,-5.0
151,2,4,0,1,0,-6.2
151,3,4,0,1,0,-9.4
151,4,4,0,1,0,-2.5
151,5,4,0,1,0,-3.8
151,6,4,0,1,0,-8.1
151,7,4,0,1,0,-8.8
151,8,4,0,1,0,-1.4
151,9,4,0,1,0,-6.7
151,10,4,0,1,0,-8.7
151,11,4,0,1,0,-5.4
151,12,4,0,1,0,-3.1
151,13,4,0,1,0,-3.6
151,14,4,0,1,0,-6.9
151,15,4,0,1,0,-3.4
151,16,4,0,1,0,-3.4
151,17,4,0,1,0,-0.9
151,18,4,0,1,0,-10.8
151,19,4,0,1,0,-4.0
151,20,4,0,1,0,-2.2
151,21,4,0,1,0,-7.9
151,22,4,0,1,0,-3.7
151,1,1,0,1,1,276022
151,2,1,0,1,1,141611
151,3,1,0,1,1,23620
151,4,1,0,1,1,4984
151,5,1,0,1,1,10714
151,6,1,0,1,1,26439
151,7,1,0,1,1,14490
151,8,1,0,1,1,10254
151,9,1,0,1,1,22228
151,10,1,0,1,1,7036
151,11,1,0,1,1,21699
151,12,1,0,1,1,14637
151,13,1,0,1,1,134411
151,14,1,0,1,1,6834
151,15,1,0,1,1,24625
151,16,1,0,1,1,9104
151,17,1,0,1,1,33004
151,18,1,0,1,1,9115
151,19,1,0,1,1,6569
151,20,1,0,1,1,23172
151,21,1,0,1,1,7181
151,22,1,0,1,1,14807
151,1,2,0,1,1,326753
151,2,2,0,1,1,205506
151,3,2,0,1,1,34189
151,4,2,0,1,1,7301
151,5,2,0,1,1,12816
151,6,2,0,1,1,25355
151,7,2,0,1,1,10250
151,8,2,0,1,1,16558
151,9,2,0,1,1,28348
151,10,2,0,1,1,12740
151,11,2,0,1,1,47695
151,12,2,0,1,1,20504
151,13,2,0,1,1,121247
151,14,2,0,1,1,6111
151,15,2,0,1,1,31725
151,16,2,0,1,1,15033
151,17,2,0,1,1,20253
151,18,2,0,1,1,9582
151,19,2,0,1,1,6833
151,20,2,0,1,1,7418
151,21,2,0,1,1,7949
151,22,2,0,1,1,16343
151,1,3,0,1,1,1.18
151,2,3,0,1,1,1.45
151,3,3,0,1,1,1.45
151,4,3,0,1,1,1.46
151,5,3,0,1,1,1.20
151,6,3,0,1,1,0.96
151,7,3,0,1,1,0.71
151,8,3,0,1,1,1.61
151,9,3,0,1,1,1.28
151,10,3,0,1,1,1.81
151,11,3,0,1,1,2.20
151,12,3,0,1,1,1.40
151,13,3,0,1,1,0.90
151,14,3,0,1,1,0.89
151,15,3,0,1,1,1.29
151,16,3,0,1,1,1.65
151,17,3,0,1,1,0.61
151,18,3,0,1,1,1.05
151,19,3,0,1,1,1.04
151,20,3,0,1,1,0.32
151,21,3,0,1,1,1.11
151,22,3,0,1,1,1.10
151,1,1,0,1,0,273064
151,2,1,0,1,0,140412
151,3,1,0,1,0,23077
151,4,1,0,1,0,4929
151,5,1,0,1,0,11346
151,6,1,0,1,0,25963
151,7,1,0,1,0,14084
151,8,1,0,1,0,10510
151,9,1,0,1,0,21983
151,10,1,0,1,0,7085
151,11,1,0,1,0,21482
151,12,1,0,1,0,14037
151,13,1,0,1,0,132652
151,14,1,0,1,0,6656
151,15,1,0,1,0,23640
151,16,1,0,1,0,9195
151,17,1,0,1,0,33466
151,18,1,0,1,0,8003
151,19,1,0,1,0,6608
151,20,1,0,1,0,23195
151,21,1,0,1,0,7289
151,22,1,0,1,0,14600
151,1,2,0,1,0,326173
151,2,2,0,1,0,207745
151,3,2,0,1,0,34155
151,4,2,0,1,0,7484
151,5,2,0,1,0,12995
151,6,2,0,1,0,25685
151,7,2,0,1,0,10394
151,8,2,0,1,0,16690
151,9,2,0,1,0,28858
151,10,2,0,1,0,12855
151,11,2,0,1,0,48601
151,12,2,0,1,0,20422
151,13,2,0,1,0,118428
151,14,2,0,1,0,6135
151,15,2,0,1,0,31281
151,16,2,0,1,0,15694
151,17,2,0,1,0,19888
151,18,2,0,1,0,7694
151,19,2,0,1,0,6833
151,20,2,0,1,0,7366
151,21,2,0,1,0,8060
151,22,2,0,1,0,15477
151,1,3,0,1,0,1.19
151,2,3,0,1,0,1.48
151,3,3,0,1,0,1.48
151,4,3,0,1,0,1.52
151,5,3,0,1,0,1.15
151,6,3,0,1,0,1.00
151,7,3,0,1,0,0.74
151,8,3,0,1,0,1.59
151,9,3,0,1,0,1.31
151,10,3,0,1,0,1.81
151,11,3,0,1,0,2.26
151,12,3,0,1,0,1.45
151,13,3,0,1,0,0.89
151,14,3,0,1,0,0.92
151,15,3,0,1,0,1.32
151,16,3,0,1,0,1.71
151,17,3,0,1,0,0.59
151,18,3,0,1,0,0.96
151,19,3,0,1,0,1.03
151,20,3,0,1,0,0.32
151,21,3,0,1,0,1.11
151,22,3,0,1,0,1.06
152,1,1,0,1,1,279496
152,2,1,0,1,1,142735
152,3,1,0,1,1,23454
152,4,1,0,1,1,5193
152,5,1,0,1,1,11159
152,6,1,0,1,1,25576
152,7,1,0,1,1,13397
152,8,1,0,1,1,10854
152,9,1,0,1,1,22494
152,10,1,0,1,1,7071
152,11,1,0,1,1,21853
152,12,1,0,1,1,15081
152,13,1,0,1,1,136761
152,14,1,0,1,1,6857
152,15,1,0,1,1,24463
152,16,1,0,1,1,9423
152,17,1,0,1,1,33680
152,18,1,0,1,1,9260
152,19,1,0,1,1,6739
152,20,1,0,1,1,23751
152,21,1,0,1,1,7146
152,22,1,0,1,1,15442
152,1,2,0,1,1,330102
152,2,2,0,1,1,209396
152,3,2,0,1,1,35405
152,4,2,0,1,1,7322
152,5,2,0,1,1,13004
152,6,2,0,1,1,25833
152,7,2,0,1,1,10533
152,8,2,0,1,1,17394
152,9,2,0,1,1,28452
152,10,2,0,1,1,12968
152,11,2,0,1,1,48246
152,12,2,0,1,1,20772
152,13,2,0,1,1,120706
152,14,2,0,1,1,6235
152,15,2,0,1,1,31573
152,16,2,0,1,1,15320
152,17,2,0,1,1,20062
152,18,2,0,1,1,9091
152,19,2,0,1,1,6826
152,20,2,0,1,1,7642
152,21,2,0,1,1,7951
152,22,2,0,1,1,16006
152,1,3,0,1,1,1.18
152,2,3,0,1,1,1.47
152,3,3,0,1,1,1.51
152,4,3,0,1,1,1.41
152,5,3,0,1,1,1.17
152,6,3,0,1,1,1.01
152,7,3,0,1,1,0.79
152,8,3,0,1,1,1.60
152,9,3,0,1,1,1.26
152,10,3,0,1,1,1.83
152,11,3,0,1,1,2.21
152,12,3,0,1,1,1.38
152,13,3,0,1,1,0.88
152,14,3,0,1,1,0.91
152,15,3,0,1,1,1.29
152,16,3,0,1,1,1.63
152,17,3,0,1,1,0.60
152,18,3,0,1,1,0.98
152,19,3,0,1,1,1.01
152,20,3,0,1,1,0.32
152,21,3,0,1,1,1.11
152,22,3,0,1,1,1.04
152,1,1,0,1,0,285655
152,2,1,0,1,0,146215
152,3,1,0,1,0,23876
152,4,1,0,1,0,5463
152,5,1,0,1,0,12331
152,6,1,0,1,0,25141
152,7,1,0,1,0,13049
152,8,1,0,1,0,11397
152,9,1,0,1,0,23169
152,10,1,0,1,0,7481
152,11,1,0,1,0,22487
152,12,1,0,1,0,14870
152,13,1,0,1,0,139440
152,14,1,0,1,0,7131
152,15,1,0,1,0,24194
152,16,1,0,1,0,10280
152,17,1,0,1,0,34387
152,18,1,0,1,0,8158
152,19,1,0,1,0,6941
152,20,1,0,1,0,24986
152,21,1,0,1,0,7396
152,22,1,0,1,0,15967
152,1,2,0,1,0,326834
152,2,2,0,1,0,209152
152,3,2,0,1,0,33387
152,4,2,0,1,0,7556
152,5,2,0,1,0,12965
152,6,2,0,1,0,26143
152,7,2,0,1,0,10586
152,8,2,0,1,0,17498
152,9,2,0,1,0,29021
152,10,2,0,1,0,13033
152,11,2,0,1,0,48632
152,12,2,0,1,0,20917
152,13,2,0,1,0,117682
152,14,2,0,1,0,6235
152,15,2,0,1,0,30468
152,16,2,0,1,0,16254
152,17,2,0,1,0,19982
152,18,2,0,1,0,7109
152,19,2,0,1,0,6826
152,20,2,0,1,0,7611
152,21,2,0,1,0,7911
152,22,2,0,1,0,15286
152,1,3,0,1,0,1.14
152,2,3,0,1,0,1.43
152,3,3,0,1,0,1.40
152,4,3,0,1,0,1.38
152,5,3,0,1,0,1.05
152,6,3,0,1,0,1.05
152,7,3,0,1,0,0.82
152,8,3,0,1,0,1.54
152,9,3,0,1,0,1.25
152,10,3,0,1,0,1.74
152,11,3,0,1,0,2.16
152,12,3,0,1,0,1.41
152,13,3,0,1,0,0.84
152,14,3,0,1,0,0.87
152,15,3,0,1,0,1.26
152,16,3,0,1,0,1.58
152,17,3,0,1,0,0.58
152,18,3,0,1,0,0.87
152,19,3,0,1,0,0.98
152,20,3,0,1,0,0.30
152,21,3,0,1,0,1.07
152,22,3,0,1,0,0.96
152,1,0,1,1,1,1.3
152,1,0,1,1,0,1.3
152,2,0,1,1,1,1.2
152,2,0,1,1,0,1.2
152,3,0,1,1,1,3.7
152,3,0,1,1,0,3.7
152,4,0,1,1,1,7.0
152,4,0,1,1,0,7.0
152,5,0,1,1,1,9.7
152,5,0,1,1,0,9.7
152,6,0,1,1,1,4.8
152,6,0,1,1,0,4.8
152,7,0,1,1,1,10.0
152,7,0,1,1,0,10.0
152,8,0,1,1,1,7.8
152,8,0,1,1,0,7.8
152,9,0,1,1,1,3.7
152,9,0,1,1,0,3.7
152,10,0,1,1,1,7.2
152,10,0,1,1,0,7.2
152,11,0,1,1,1,4.5
152,11,0,1,1,0,4.5
152,12,0,1,1,1,3.7
152,12,0,1,1,0,3.7
152,13,0,1,1,1,2.1
152,13,0,1,1,0,2.1
152,14,0,1,1,1,6.1
152,14,0,1,1,0,6.1
152,15,0,1,1,1,5.0
152,15,0,1,1,0,5.0
152,16,0,1,1,1,6.2
152,16,0,1,1,0,6.2
152,17,0,1,1,1,3.3
152,17,0,1,1,0,3.3
152,18,0,1,1,1,9.5
152,18,0,1,1,0,9.5
152,19,0,1,1,1,4.8
152,19,0,1,1,0,4.8
152,20,0,1,1,1,8.8
152,20,0,1,1,0,8.8
152,21,0,1,1,1,4.7
152,21,0,1,1,0,4.7
152,22,0,1,1,1,8.4
152,22,0,1,1,0,8.4
152,1,0,2,1,1,1.6
152,1,0,2,1,0,1.6
152,2,0,2,1,1,1.6
152,2,0,2,1,0,1.6
152,3,0,2,1,1,4.4
152,3,0,2,1,0,4.4
152,4,0,2,1,1,9.5
152,4,0,2,1,0,9.5
152,5,0,2,1,1,9.0
152,5,0,2,1,0,9.0
152,6,0,2,1,1,6.2
152,6,0,2,1,0,6.2
152,7,0,2,1,1,11.0
152,7,0,2,1,0,11.0
152,8,0,2,1,1,10.6
152,8,0,2,1,0,10.6
152,9,0,2,1,1,5.3
152,9,0,2,1,0,5.3
152,10,0,2,1,1,9.3
152,10,0,2,1,0,9.3
152,11,0,2,1,1,4.1
152,11,0,2,1,0,4.1
152,12,0,2,1,1,7.7
152,12,0,2,1,0,7.7
152,13,0,2,1,1,2.5
152,13,0,2,1,0,2.5
152,14,0,2,1,1,4.9
152,14,0,2,1,0,4.9
152,15,0,2,1,1,5.4
152,15,0,2,1,0,5.4
152,16,0,2,1,1,5.1
152,16,0,2,1,0,5.1
152,17,0,2,1,1,8.0
152,17,0,2,1,0,8.0
152,18,0,2,1,1,13.2
152,18,0,2,1,0,13.2
152,19,0,2,1,1,6.9
152,19,0,2,1,0,6.9
152,20,0,2,1,1,9.4
152,20,0,2,1,0,9.4
152,21,0,2,1,1,5.4
152,21,0,2,1,0,5.4
152,22,0,2,1,1,9.1
152,22,0,2,1,0,9.1
152,1,0,5,1,1,0.4
152,1,0,5,1,0,0.4
152,2,0,5,1,1,0.5
152,2,0,5,1,0,0.5
152,3,0,5,1,1,0.9
152,3,0,5,1,0,0.9
152,4,0,5,1,1,2.3
152,4,0,5,1,0,2.3
152,5,0,5,1,1,1.2
152,5,0,5,1,0,1.2
152,6,0,5,1,1,1.4
152,6,0,5,1,0,1.4
152,7,0,5,1,1,2.2
152,7,0,5,1,0,2.2
152,8,0,5,1,1,1.4
152,8,0,5,1,0,1.4
152,9,0,5,1,1,1.2
152,9,0,5,1,0,1.2
152,10,0,5,1,1,1.6
152,10,0,5,1,0,1.6
152,11,0,5,1,1,1.5
152,11,0,5,1,0,1.5
152,12,0,5,1,1,1.2
152,12,0,5,1,0,1.2
152,13,0,5,1,1,0.5
152,13,0,5,1,0,0.5
152,14,0,5,1,1,2.5
152,14,0,5,1,0,2.5
152,15,0,5,1,1,1.3
152,15,0,5,1,0,1.3
152,16,0,5,1,1,1.7
152,16,0,5,1,0,1.7
152,17,0,5,1,1,0.7
152,17,0,5,1,0,0.7
152,18,0,5,1,1,2.8
152,18,0,5,1,0,2.8
152,19,0,5,1,1,1.1
152,19,0,5,1,0,1.1
152,20,0,5,1,1,0.9
152,20,0,5,1,0,0.9
152,21,0,5,1,1,0.8
152,21,0,5,1,0,0.8
152,22,0,5,1,1,3.6
152,22,0,5,1,0,3.6
152,1,0,4,1,1,0.3
152,1,0,4,1,0,0.3
152,2,0,4,1,1,0.4
152,2,0,4,1,0,0.4
152,3,0,4,1,1,1.1
152,3,0,4,1,0,1.1
152,4,0,4,1,1,1.3
152,4,0,4,1,0,1.3
152,5,0,4,1,1,1.3
152,5,0,4,1,0,1.3
152,6,0,4,1,1,0.6
152,6,0,4,1,0,0.6
152,7,0,4,1,1,1.7
152,7,0,4,1,0,1.7
152,8,0,4,1,1,0.8
152,8,0,4,1,0,0.8
152,9,0,4,1,1,1.0
152,9,0,4,1,0,1.0
152,10,0,4,1,1,0.6
152,10,0,4,1,0,0.6
152,11,0,4,1,1,0.7
152,11,0,4,1,0,0.7
152,12,0,4,1,1,0.7
152,12,0,4,1,0,0.7
152,13,0,4,1,1,0.3
152,13,0,4,1,0,0.3
152,14,0,4,1,1,1.5
152,14,0,4,1,0,1.5
152,15,0,4,1,1,0.3
152,15,0,4,1,0,0.3
152,16,0,4,1,1,0.7
152,16,0,4,1,0,0.7
152,17,0,4,1,1,0.9
152,17,0,4,1,0,0.9
152,18,0,4,1,1,1.7
152,18,0,4,1,0,1.7
152,19,0,4,1,1,0.5
152,19,0,4,1,0,0.5
152,20,0,4,1,1,1.4
152,20,0,4,1,0,1.4
152,21,0,4,1,1,0.5
152,21,0,4,1,0,0.5
152,22,0,4,1,1,0.7
152,22,0,4,1,0,0.7
152,1,0,3,1,1,0.01
152,1,0,3,1,0,0.01
152,2,0,3,1,1,0.02
152,2,0,3,1,0,0.02
152,3,0,3,1,1,0.04
152,3,0,3,1,0,0.04
152,4,0,3,1,1,0.10
152,4,0,3,1,0,0.10
152,5,0,3,1,1,0.05
152,5,0,3,1,0,0.05
152,6,0,3,1,1,0.06
152,6,0,3,1,0,0.06
152,7,0,3,1,1,0.07
152,7,0,3,1,0,0.07
152,8,0,3,1,1,0.07
152,8,0,3,1,0,0.07
152,9,0,3,1,1,0.04
152,9,0,3,1,0,0.04
152,10,0,3,1,1,0.13
152,10,0,3,1,0,0.13
152,11,0,3,1,1,0.05
152,11,0,3,1,0,0.05
152,12,0,3,1,1,0.08
152,12,0,3,1,0,0.08
152,13,0,3,1,1,0.02
152,13,0,3,1,0,0.02
152,14,0,3,1,1,0.04
152,14,0,3,1,0,0.04
152,15,0,3,1,1,0.03
152,15,0,3,1,0,0.03
152,16,0,3,1,1,0.08
152,16,0,3,1,0,0.08
152,17,0,3,1,1,0.03
152,17,0,3,1,0,0.03
152,18,0,3,1,1,0.11
152,18,0,3,1,0,0.11
152,19,0,3,1,1,0.05
152,19,0,3,1,0,0.05
152,20,0,3,1,1,0.02
152,20,0,3,1,0,0.02
152,21,0,3,1,1,0.05
152,21,0,3,1,0,0.05
152,22,0,3,1,1,0.08
152,22,0,3,1,0,0.08
152,1,5,0,1,1,1.0
152,2,5,0,1,1,1.9
152,3,5,0,1,1,3.6
152,4,5,0,1,1,0.3
152,5,5,0,1,1,1.5
152,6,5,0,1,1,1.9
152,7,5,0,1,1,2.8
152,8,5,0,1,1,5.0
152,9,5,0,1,1,0.4
152,10,5,0,1,1,1.8
152,11,5,0,1,1,1.2
152,12,5,0,1,1,1.3
152,13,5,0,1,1,-0.4
152,14,5,0,1,1,2.0
152,15,5,0,1,1,-0.5
152,16,5,0,1,1,1.9
152,17,5,0,1,1,-0.9
152,18,5,0,1,1,-5.1
152,19,5,0,1,1,-0.1
152,20,5,0,1,1,3.0
152,21,5,0,1,1,0.0
152,22,5,0,1,1,-2.1
152,1,5,0,1,0,0.2
152,2,5,0,1,0,0.7
152,3,5,0,1,0,-2.2
152,4,5,0,1,0,1.0
152,5,5,0,1,0,-0.2
152,6,5,0,1,0,1.8
152,7,5,0,1,0,1.8
152,8,5,0,1,0,4.8
152,9,5,0,1,0,0.6
152,10,5,0,1,0,1.4
152,11,5,0,1,0,0.1
152,12,5,0,1,0,2.4
152,13,5,0,1,0,-0.6
152,14,5,0,1,0,1.6
152,15,5,0,1,0,-2.6
152,16,5,0,1,0,3.6
152,17,5,0,1,0,0.5
152,18,5,0,1,0,-7.6
152,19,5,0,1,0,-0.1
152,20,5,0,1,0,3.3
152,21,5,0,1,0,-1.8
152,22,5,0,1,0,-1.2
152,1,4,0,1,1,1.3
152,2,4,0,1,1,0.8
152,3,4,0,1,1,-0.7
152,4,4,0,1,1,4.2
152,5,4,0,1,1,4.2
152,6,4,0,1,1,-3.3
152,7,4,0,1,1,-7.5
152,8,4,0,1,1,5.9
152,9,4,0,1,1,1.2
152,10,4,0,1,1,0.5
152,11,4,0,1,1,0.7
152,12,4,0,1,1,3.0
152,13,4,0,1,1,1.7
152,14,4,0,1,1,0.3
152,15,4,0,1,1,-0.7
152,16,4,0,1,1,3.5
152,17,4,0,1,1,2.0
152,18,4,0,1,1,1.6
152,19,4,0,1,1,2.6
152,20,4,0,1,1,2.5
152,21,4,0,1,1,-0.5
152,22,4,0,1,1,4.3
152,1,4,0,1,0,4.6
152,2,4,0,1,0,4.1
152,3,4,0,1,0,3.5
152,4,4,0,1,0,10.8
152,5,4,0,1,0,8.7
152,6,4,0,1,0,-3.2
152,7,4,0,1,0,-7.3
152,8,4,0,1,0,8.4
152,9,4,0,1,0,5.4
152,10,4,0,1,0,5.6
152,11,4,0,1,0,4.7
152,12,4,0,1,0,5.9
152,13,4,0,1,0,5.1
152,14,4,0,1,0,7.1
152,15,4,0,1,0,2.3
152,16,4,0,1,0,11.8
152,17,4,0,1,0,2.8
152,18,4,0,1,0,1.9
152,19,4,0,1,0,5.0
152,20,4,0,1,0,7.7
152,21,4,0,1,0,1.5
152,22,4,0,1,0,9.4
153,1,0,1,1,1,1.3
153,1,0,1,1,0,1.3
153,2,0,1,1,1,1.2
153,2,0,1,1,0,1.2
153,3,0,1,1,1,3.4
153,3,0,1,1,0,3.4
153,4,0,1,1,1,7.5
153,4,0,1,1,0,7.5
153,5,0,1,1,1,10.0
153,5,0,1,1,0,10.0
153,6,0,1,1,1,4.8
153,6,0,1,1,0,4.8
153,7,0,1,1,1,9.1
153,7,0,1,1,0,9.1
153,8,0,1,1,1,6.1
153,8,0,1,1,0,6.1
153,9,0,1,1,1,3.3
153,9,0,1,1,0,3.3
153,10,0,1,1,1,7.5
153,10,0,1,1,0,7.5
153,11,0,1,1,1,4.8
153,11,0,1,1,0,4.8
153,12,0,1,1,1,4.1
153,12,0,1,1,0,4.1
153,13,0,1,1,1,2.3
153,13,0,1,1,0,2.3
153,14,0,1,1,1,4.9
153,14,0,1,1,0,4.9
153,15,0,1,1,1,5.0
153,15,0,1,1,0,5.0
153,16,0,1,1,1,6.0
153,16,0,1,1,0,6.0
153,17,0,1,1,1,3.7
153,17,0,1,1,0,3.7
153,18,0,1,1,1,9.6
153,18,0,1,1,0,9.6
153,19,0,1,1,1,4.8
153,19,0,1,1,0,4.8
153,20,0,1,1,1,9.4
153,20,0,1,1,0,9.4
153,21,0,1,1,1,4.6
153,21,0,1,1,0,4.6
153,22,0,1,1,1,8.1
153,22,0,1,1,0,8.1
153,1,0,2,1,1,1.4
153,1,0,2,1,0,1.4
153,2,0,2,1,1,1.6
153,2,0,2,1,0,1.6
153,3,0,2,1,1,4.1
153,3,0,2,1,0,4.1
153,4,0,2,1,1,9.3
153,4,0,2,1,0,9.3
153,5,0,2,1,1,8.8
153,5,0,2,1,0,8.8
153,6,0,2,1,1,6.2
153,6,0,2,1,0,6.2
153,7,0,2,1,1,12.6
153,7,0,2,1,0,12.6
153,8,0,2,1,1,10.4
153,8,0,2,1,0,10.4
153,9,0,2,1,1,5.5
153,9,0,2,1,0,5.5
153,10,0,2,1,1,9.3
153,10,0,2,1,0,9.3
153,11,0,2,1,1,4.0
153,11,0,2,1,0,4.0
153,12,0,2,1,1,7.9
153,12,0,2,1,0,7.9
153,13,0,2,1,1,2.3
153,13,0,2,1,0,2.3
153,14,0,2,1,1,5.1
153,14,0,2,1,0,5.1
153,15,0,2,1,1,5.4
153,15,0,2,1,0,5.4
153,16,0,2,1,1,5.2
153,16,0,2,1,0,5.2
153,17,0,2,1,1,6.7
153,17,0,2,1,0,6.7
153,18,0,2,1,1,11.4
153,18,0,2,1,0,11.4
153,19,0,2,1,1,7.0
153,19,0,2,1,0,7.0
153,20,0,2,1,1,10.9
153,20,0,2,1,0,10.9
153,21,0,2,1,1,5.6
153,21,0,2,1,0,5.6
153,22,0,2,1,1,9.0
