index,Index,Label,unit,start,last,1984-S1,1984-S2,1985-S1,1985-S2,1986-S1,1986-S2,1987-S1,1987-S2,1988-S1,1988-S2,1989-S1,1989-S2,1990-S1,1990-S2,1991-S1,1991-S2,1992-S1,1992-S2,1993-S1,1993-S2,1994-S1,1994-S2,1995-S1,1995-S2,1996-S1,1996-S2,1997-S1,1997-S2,1998-S1,1998-S2,1999-S1,1999-S2,2000-S1,2000-S2,2001-S1,2001-S2,2002-S1,2002-S2,2003-S1,2003-S2,2004-S1,2004-S2,2005-S1,2005-S2,2006-S1,2006-S2,2007-S1,2007-S2,2008-S1,2008-S2,2009-S1,2009-S2,2010-S1,2010-S2,2011-S1,2011-S2,2012-S1,2012-S2,2013-S1,2013-S2,2014-S1,2014-S2,2015-S1,2015-S2,2016-S1,2016-S2,2017-S1,2017-S2,2018-S1,2018-S2,2019-S1,2019-S2,2020-S1,2020-S2,2021-S1,2021-S2
CUUS0000SAF115   ,CUUS0000SAF115   ,"Other food at home in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,102.4,103.8,105.5,106.0,109.4,109.4,110.7,110.3,112.0,114.3,118.3,119.9,122.2,124.6,127.3,127.2,128.9,128.8,130.1,130.8,132.7,138.6,140.7,140.9,142.5,143.4,146.3,148.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.131,210.309,211.112,211.074,216.013,218.637,219.371,226.379
CUUS0000SAF116   ,CUUS0000SAF116   ,"Alcoholic beverages in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,102.4,103.6,105.0,107.8,110.8,111.5,113.2,115.0,117.5,119.6,122.0,124.9,127.9,130.6,141.6,144.0,146.6,148.0,149.3,149.9,151.4,151.6,153.2,154.6,157.4,159.6,162.1,163.5,165.1,166.4,168.7,170.7,173.5,175.9,178.1,180.5,182.8,184.4,186.4,187.9,191.0,193.3,195.4,196.4,200.0,201.4,205.527,208.524,212.637,216.33,219.824,221.678,222.477,224.105,226.102,227.267,230.484,231.115,233.94,235.307,236.526,238.083,239.229,239.831,242.195,242.856,244.833,246.006,248.267,250.002,252.129,252.956,256.042,258.449,261.053,264.606
CUUS0000SEFA     ,CUUS0000SEFA     ,"Cereals and cereal products in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.768,226.499,228.293,226.933,230.941,232.634,232.767,238.837
CUUS0000SEFA01   ,CUUS0000SEFA01   ,"Flour and prepared flour mixes in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.573,234.482,237.293,233.663,238.375,238.278,239.581,248.216
CUUS0000SEFA02   ,CUUS0000SEFA02   ,"Breakfast cereal in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.65,220.671,222.707,220.932,223.674,225.829,226.553,234.249
CUUS0000SEFA03   ,CUUS0000SEFA03   ,"Rice, pasta, cornmeal in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.575,236.891,238.054,237.994,243.053,244.841,243.848,247.181
CUUS0000SEFB     ,CUUS0000SEFB     ,"Bakery products in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.277,300.318,304.457,305.164,310.052,314.076,315.375,324.466
CUUS0000SEFB01   ,CUUS0000SEFB01   ,"Bread in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.378,180.327,183.252,185.015,188.948,192.398,192.117,196.921
CUUS0000SEFB02   ,CUUS0000SEFB02   ,"Fresh biscuits, rolls, muffins in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.561,179.738,180.868,179.358,182.337,185.746,187.56,192.85
CUUS0000SEFB03   ,CUUS0000SEFB03   ,"Cakes, cupcakes, and cookies in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.992,287.931,290.814,291.612,293.87,295.967,299.937,305.383
CUUS0000SEFB04   ,CUUS0000SEFB04   ,"Other bakery products in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.217,265.13,269.875,269.849,274.492,277.328,277.069,288.564
CUUS0000SEFC     ,CUUS0000SEFC     ,"Beef and veal in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.888,303.295,305.402,309.322,337.432,336.528,346.817,389.95
CUUS0000SEFC01   ,CUUS0000SEFC01   ,"Uncooked ground beef in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.33,267.023,266.948,271.567,296.608,295.718,296.562,324.242
CUUS0000SEFC02   ,CUUS0000SEFC02   ,"Uncooked beef roasts in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.672,228.027,234.089,236.416,264.385,263.678,274.306,313.707
CUUS0000SEFC03   ,CUUS0000SEFC03   ,"Uncooked beef steaks in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.26,205.146,206.553,208.258,225.639,223.719,235.283,268.047
CUUS0000SEFC04   ,CUUS0000SEFC04   ,"Uncooked other beef and veal in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.084,242.828,244.792,248.963,266.466,272.783,282.789,324.735
CUUS0000SEFD     ,CUUS0000SEFD     ,"Pork in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.091,210.283,210.18,215.182,223.359,228.663,233.341,257.626
CUUS0000SEFD01   ,CUUS0000SEFD01   ,"Bacon, breakfast sausage, and related products in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.181,157.821,159.408,161.799,163.854,169.432,173.606,193.284
CUUS0000SEFD02   ,CUUS0000SEFD02   ,"Ham in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.417,201.66,198.999,210.555,215.623,215.309,216.301,230.136
CUUS0000SEFD03   ,CUUS0000SEFD03   ,"Pork chops in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.7,189.575,187.236,191.314,205.057,210.744,211.33,231.683
CUUS0000SEFD04   ,CUUS0000SEFD04   ,"Other pork including roasts, steaks, and ribs in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.547,125.265,124.831,126.75,135.721,139.178,144.606,162.932
CUUS0000SEFE     ,CUUS0000SEFE     ,"Other meats in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.754,221.979,223.916,225.803,232.004,237.494,238.028,244.871
CUUS0000SEFF     ,CUUS0000SEFF     ,"Poultry in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.545,231.609,231.753,231.231,242.1,246.793,249.057,264.801
CUUS0000SEFF01   ,CUUS0000SEFF01   ,"Chicken in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.391,150.145,150.291,149.523,156.204,158.489,160.024,171.29
CUUS0000SEFF02   ,CUUS0000SEFF02   ,"Other uncooked poultry including turkey in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.198,145.989,145.842,147.439,155.905,162.24,163.365,168.569
CUUS0000SEFG     ,CUUS0000SEFG     ,"Fish and seafood in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.862,296.673,298.906,298.081,305.54,310.925,316.004,333.711
CUUS0000SEFG01   ,CUUS0000SEFG01   ,"Fresh fish and seafood in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.569,184.057,186.474,185.083,192.574,193.439,199.942,213.286
CUUS0000SEFG02   ,CUUS0000SEFG02   ,"Processed fish and seafood in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.617,148.476,148.717,149.05,150.431,155.119,154.961,161.92
CUUS0000SEFH     ,CUUS0000SEFH     ,"Eggs in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.762,220.429,208.612,199.123,219.255,205.828,218.128,226.021
CUUS0000SEFJ     ,CUUS0000SEFJ     ,"Dairy and related products in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,100.4,102.1,103.4,102.9,102.8,103.9,105.5,106.3,107.3,109.4,113.6,117.7,125.7,127.3,124.7,125.5,127.7,129.3,128.8,129.9,131.9,131.6,132.4,133.3,137.4,146.8,145.9,145.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.583,216.341,217.332,220.055,226.744,229.9,230.325,232.52
CUUS0000SEFJ01   ,CUUS0000SEFJ01   ,"Milk in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.7,137.31,139.028,142.459,146.544,150.469,151.139,156.097
CUUS0000SEFJ02   ,CUUS0000SEFJ02   ,"Cheese and related products in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.955,228.538,226.047,231.28,238.842,242.525,241.777,240.518
CUUS0000SEFJ03   ,CUUS0000SEFJ03   ,"Ice cream and related products in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.92,220.185,222.432,221.233,230.143,230.747,231.147,233.226
CUUS0000SEFJ04   ,CUUS0000SEFJ04   ,"Other dairy and related products in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.675,146.767,148.626,148.074,151.567,152.254,153.127,153.777
CUUS0000SEFK     ,CUUS0000SEFK     ,"Fresh fruits in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.222,364.184,364.382,355.779,354.868,359.248,374.944,378.1
CUUS0000SEFK01   ,CUUS0000SEFK01   ,"Apples in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.607,334.292,340.819,337.039,321.323,323.82,334.984,346.011
CUUS0000SEFK02   ,CUUS0000SEFK02   ,"Bananas in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.388,196.03,196.112,195.854,195.73,190.884,194.952,196.361
CUUS0000SEFK03   ,CUUS0000SEFK03   ,"Citrus fruits in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.903,275.651,254.713,260.421,242.51,262.592,263.178,274.12
CUUS0000SEFK04   ,CUUS0000SEFK04   ,"Other fresh fruits in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.535,115.736,121.564,113.658,120.271,118.761,127.983,125.866
CUUS0000SEFL     ,CUUS0000SEFL     ,"Fresh vegetables in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.782,327.712,339.338,334.86,343.939,347.63,347.035,352.381
CUUS0000SEFL01   ,CUUS0000SEFL01   ,"Potatoes in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.495,344.867,356.338,367.687,381.994,375.741,376.048,378.445
CUUS0000SEFL02   ,CUUS0000SEFL02   ,"Lettuce in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.429,300.04,319.526,325.006,325.918,345.035,342.292,356.996
CUUS0000SEFL03   ,CUUS0000SEFL03   ,"Tomatoes in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.573,333.962,334.436,325.525,354.257,350.318,347.898,353.972
CUUS0000SEFL04   ,CUUS0000SEFL04   ,"Other fresh vegetables in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.511,332.213,345.387,335.037,339.063,344.036,344.196,348.061
CUUS0000SEFM     ,CUUS0000SEFM     ,"Processed fruits and vegetables in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.805,154.106,156.42,155.985,160.305,162.926,164.945,167.524
CUUS0000SEFM01   ,CUUS0000SEFM01   ,"Canned fruits and vegetables in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.702,158.792,164.367,163.112,167.324,169.866,173.328,176.21
CUUS0000SEFM02   ,CUUS0000SEFM02   ,"Frozen fruits and vegetables in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.298,144.851,143.974,143.934,148.618,151.505,152.203,154.971
CUUS0000SEFM03   ,CUUS0000SEFM03   ,"Other processed fruits and vegetables including dried in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.597,154.748,152.447,153.941,157.968,160.267,160.646,161.999
CUUS0000SEFN     ,CUUS0000SEFN     ,"Juices and nonalcoholic drinks in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.208,130.279,133.861,132.869,138.615,140.407,141.689,145.581
CUUS0000SEFN01   ,CUUS0000SEFN01   ,"Carbonated drinks in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.721,164.602,170.805,168.196,177.398,180.435,182.959,188.79
CUUS0000SEFN02   ,CUUS0000SEFN02   ,"Frozen noncarbonated juices and drinks in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.117,180.453,181.698,177.363,178.659,178.623,179.476,181.002
CUUS0000SEFN03   ,CUUS0000SEFN03   ,"Nonfrozen noncarbonated juices and drinks in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.359,118.085,120.508,120.371,124.675,125.929,126.635,129.737
CUUS0000SEFP     ,CUUS0000SEFP     ,"Beverage materials including coffee and tea in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.88,116.537,116.717,116.41,117.725,117.778,119.115,121.853
