index,Index,Label,unit,start,last,1984-S1,1984-S2,1985-S1,1985-S2,1986-S1,1986-S2,1987-S1,1987-S2,1988-S1,1988-S2,1989-S1,1989-S2,1990-S1,1990-S2,1991-S1,1991-S2,1992-S1,1992-S2,1993-S1,1993-S2,1994-S1,1994-S2,1995-S1,1995-S2,1996-S1,1996-S2,1997-S1,1997-S2,1998-S1,1998-S2,1999-S1,1999-S2,2000-S1,2000-S2,2001-S1,2001-S2,2002-S1,2002-S2,2003-S1,2003-S2,2004-S1,2004-S2,2005-S1,2005-S2,2006-S1,2006-S2,2007-S1,2007-S2,2008-S1,2008-S2,2009-S1,2009-S2,2010-S1,2010-S2,2011-S1,2011-S2,2012-S1,2012-S2,2013-S1,2013-S2,2014-S1,2014-S2,2015-S1,2015-S2,2016-S1,2016-S2,2017-S1,2017-S2,2018-S1,2018-S2,2019-S1,2019-S2,2020-S1,2020-S2,2021-S1
CUUS0000SEMD02   ,CUUS0000SEMD02   ,"Nursing homes and adult day services in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1996.12=100,2018-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.104,229.533,234.283,236.301,240.245,243.15,248.01
CUUS0000SEMD03   ,CUUS0000SEMD03   ,"Care of invalids and elderly at home in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 2005.12=100,2018-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.86200000000001,121.76700000000001,123.73,124.571,126.738,131.205,137.15200000000002
CUUS0000SEME     ,CUUS0000SEME     ,"Health insurance in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 2005.12=100,2018-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.343,136.583,147.769,162.55200000000005,177.55700000000004,181.986,173.908
CUUS0000SEMF     ,CUUS0000SEMF     ,"Medicinal drugs in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2018-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.23200000000001,124.57799999999999,124.289,125.25399999999999,125.956,125.154,123.427
CUUS0000SEMF01   ,CUUS0000SEMF01   ,"Prescription drugs in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.495,526.521,525.263,528.307,534.69,529.472,522.316
CUUS0000SEMF02   ,CUUS0000SEMF02   ,"Nonprescription drugs in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2018-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.104,96.743,96.54700000000001,98.02799999999999,96.249,96.646,95.228
CUUS0000SEMG     ,CUUS0000SEMG     ,"Medical equipment and supplies in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2018-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.626,100.691,102.039,102.329,101.365,97.397,95.48
CUUS0000SS5702   ,CUUS0000SS5702   ,"Inpatient hospital services in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1996.12=100,2018-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.782,325.284,327.33,333.142,341.51800000000014,343.5780000000001,348.57099999999997
CUUS0000SS5703   ,CUUS0000SS5703   ,"Outpatient hospital services in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1986.12=100,2018-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.722,738.572,742.658,753.041,769.6469999999997,773.5189999999999,786.395
CUUSN000SAM      ,CUUSN000SAM      ,"Medical care in Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.1,102.5,104.3,106.2,109.0,111.2,113.9,116.1,119.0,122.1,124.6,127.0,130.7,133.4,136.2,138.5,141.1,143.0,146.179,149.336,153.11,153.982,157.70600000000005,159.428,163.043,165.412,168.597,170.89700000000005,174.282,176.167,178.02200000000005,178.857,181.477,183.02900000000002,184.949,186.372,190.18200000000002,194.185,196.834,197.30200000000002,200.31099999999998,200.613,203.437,207.56599999999997,213.167,214.72299999999998,215.959
CUUSN000SAM1     ,CUUSN000SAM1     ,"Medical care commodities in Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,102.0,104.0,106.4,108.5,109.6,112.5,114.9,117.0,119.1,120.9,123.1,125.7,127.4,128.5,130.5,133.5,134.3,134.894,136.745,139.063,138.57,141.892,143.79,147.222,148.566,151.578,153.43200000000004,157.489,158.562,158.72799999999995,158.49200000000005,160.21200000000005,163.031,164.255,164.46,166.604,171.98,172.215,173.678,175.946,174.54,174.53599999999997,176.454,179.105,178.489,176.15
CUUSN000SAM2     ,CUUSN000SAM2     ,"Medical care services in Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.2,102.6,104.4,106.2,109.2,111.7,114.4,116.4,119.6,123.1,125.8,128.3,132.4,135.4,138.8,141.2,143.8,146.0,150.088,153.704,158.045,159.489,163.359,164.99400000000003,168.65900000000005,171.426,174.667,177.135,180.236,182.437,184.958,186.217,189.196,190.27900000000002,192.454,194.327,198.74900000000002,202.303,205.774,205.908,209.15200000000002,209.989,213.71400000000003,218.55900000000003,225.05900000000003,227.273,229.58
CUUSN000SEMC     ,CUUSN000SEMC     ,"Professional services in Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.2,102.6,104.4,106.0,109.0,110.9,113.2,114.3,116.7,119.1,120.7,122.6,126.2,128.6,131.3,133.0,134.5,136.0,139.265,141.24200000000005,144.263,145.889,148.184,149.222,151.77700000000004,154.003,156.393,157.912,158.711,159.86700000000005,161.631,162.187,163.359,163.83,164.41299999999995,165.555,167.801,169.375,169.394,167.72,168.887,169.153,170.122,171.005,172.57299999999995,174.433,178.179
CUUSS000SAM      ,CUUSS000SAM      ,"Medical care in Size Class A, all urban consumers, not seasonally adjusted",Index base: 1986.12=100,1987-S01,2021-S01,,,,,,,102.3,105.3,109.1,112.7,116.9,121.6,127.2,133.0,139.0,144.0,149.7,153.8,158.8,162.5,166.1,169.7,173.5,176.2,180.0,182.3,184.9,186.5,190.2,193.5,197.1,200.2,204.2,208.3,213.9,218.1,223.8,228.0,232.4,236.2,241.6,245.2,251.7,256.0,263.0,267.4,275.072,280.98,286.464,289.308,294.893,298.758,305.83299999999997,307.712,313.443,317.223,325.129,331.07099999999997,335.467,339.902,344.684,347.923,355.285,359.031,367.325,375.352,379.329,382.97,388.485,391.171,397.63,407.606,416.534,421.74300000000005,423.085
CUUSS000SAM1     ,CUUSS000SAM1     ,"Medical care commodities in Size Class A, all urban consumers, not seasonally adjusted",Index base: 1986.12=100,1987-S01,2021-S01,,,,,,,102.4,106.1,109.4,113.7,118.5,123.6,129.2,134.3,139.3,143.5,149.6,152.5,155.9,158.7,160.9,162.9,164.1,165.5,169.6,171.2,173.2,173.8,177.3,181.7,185.2,189.0,191.2,194.3,198.2,201.3,205.2,207.9,209.6,211.0,212.0,213.7,216.1,220.4,225.2,227.7,228.523,231.03,233.30599999999998,233.83900000000003,239.28599999999997,242.542,247.113,248.283,254.00799999999998,255.44299999999998,260.631,263.619,263.59,266.028,269.053,274.193,282.20099999999996,284.461,290.426,298.252,301.832,305.769,307.803,307.965,306.555,307.2290000000001,303.883,299.308,294.629
CUUSS000SAM2     ,CUUSS000SAM2     ,"Medical care services in Size Class A, all urban consumers, not seasonally adjusted",Index base: 1986.12=100,1987-S01,2021-S01,,,,,,,102.3,105.1,109.0,112.5,116.6,121.2,126.8,132.7,138.9,144.1,149.7,154.1,159.5,163.4,167.3,171.2,175.6,178.6,182.3,184.8,187.5,189.3,193.0,196.0,199.6,202.4,206.9,211.3,217.3,221.9,228.1,232.8,238.0,242.5,249.2,253.6,261.4,265.6,273.4,278.3,288.323,295.346,301.976,305.71,311.2270000000001,315.256,323.204,325.33,330.944,335.593,344.42900000000014,351.423,357.478,362.616,368.01199999999994,370.491,377.505,381.75300000000004,390.824,398.833,402.908,406.402,412.98699999999997,416.457,425.36400000000003,438.23,450.913,459.088,462.254
CUUSS000SEMC     ,CUUSS000SEMC     ,"Professional services in Size Class A, all urban consumers, not seasonally adjusted",Index base: 1986.12=100,1987-S01,2021-S01,,,,,,,102.7,105.8,109.8,113.2,116.4,119.3,123.6,127.3,131.7,135.8,139.7,143.0,146.7,149.5,152.4,155.5,158.6,161.1,164.3,166.7,169.6,171.3,174.7,177.5,180.6,182.9,186.6,189.0,193.5,196.4,198.7,200.7,204.0,205.9,210.8,213.5,218.6,221.6,225.3,228.1,234.36,237.683,242.15200000000002,245.335,249.201,252.15400000000002,256.509,258.551,261.539,263.06,266.41200000000003,270.19599999999997,273.36400000000003,276.323,279.363,281.692,286.298,289.403,293.385,299.488,301.702,302.286,306.58299999999997,305.889,308.915,312.013,315.027,319.337,325.342
