index,Index,Label,unit,start,last,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
CUUR0000SEHC     ,CUUR0000SEHC     ,"Owners' equivalent rent of residences in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982.12=100,1982-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.5,107.3,113.2,119.4,124.8,131.1,137.4,144.8,150.4,155.5,160.5,165.8,171.3,176.8,181.9,187.8,192.9,198.7,206.3,214.7,219.9,224.9,230.2,238.2,246.235,252.426,256.61,256.584,259.57,264.838,270.685,277.832,285.926,295.365,305.1,315.151,325.635,334.776,343.4
CUUR0000SEHC01   ,CUUR0000SEHC01   ,"Owners' equivalent rent of primary residence in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982.12=100,1982-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.5,107.3,113.2,119.4,124.8,131.1,137.4,144.8,150.4,155.5,160.5,165.8,171.3,176.8,181.9,187.8,192.9,198.7,206.3,214.7,219.9,224.9,230.2,238.2,246.235,252.426,256.61,256.578,259.553,264.813,270.661,277.808,285.889,295.329,305.092,315.162,325.669,334.808,343.419
CUUR0000SEHD     ,CUUR0000SEHD     ,"Tenants' and household insurance in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8,101.3,103.7,106.2,108.7,114.8,116.2,117.6,116.5,117.004,118.843,121.487,125.682,127.379,131.271,135.372,141.867,146.409,147.747,148.799,150.734,151.763,151.075,150.694
CUUR0000SEHE     ,CUUR0000SEHE     ,"Fuel oil and other fuels in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1935-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,5.7,5.8,5.9,5.9,5.7,5.9,6.3,6.7,7.0,7.3,7.4,7.9,9.0,10.6,10.9,11.3,11.8,12.1,12.6,12.6,12.7,13.3,14.0,13.7,13.9,13.8,14.1,14.2,14.4,14.4,14.6,15.0,15.5,16.0,16.3,17.0,18.2,18.3,21.1,33.2,36.4,38.8,43.9,46.2,62.4,86.1,104.6,103.4,97.2,99.4,95.9,77.6,77.9,78.1,81.7,99.3,94.6,90.7,90.3,88.8,88.1,99.2,99.8,90.0,91.4,129.7,129.3,115.5,139.5,160.5,208.6,234.9,251.453,334.405,239.778,275.132,337.123,335.908,332.022,338.935,256.179,226.294,254.428,292.999,280.791,237.633,302.642
CUUR0000SEHE01   ,CUUR0000SEHE01   ,"Fuel oil in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1935-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,5.6,5.8,6.7,6.4,5.8,6.1,6.3,7.2,7.8,7.9,7.5,7.6,9.0,11.5,10.9,11.0,11.6,11.9,12.5,12.6,13.0,13.6,14.3,13.5,13.7,13.5,14.0,14.0,14.3,14.0,14.3,14.7,15.1,15.6,15.9,16.5,17.6,17.6,20.4,32.2,34.9,37.4,42.4,44.9,63.1,87.7,107.3,105.0,96.5,98.5,94.6,74.1,75.8,75.8,80.3,98.6,92.4,88.0,87.2,85.6,84.8,97.0,96.9,84.8,86.6,130.3,125.8,111.5,136.6,160.0,216.4,244.6,262.597,365.0,240.197,282.932,367.804,376.126,370.234,365.008,254.318,209.182,241.714,296.064,282.408,218.008,286.435
CUUR0000SEHE02   ,CUUR0000SEHE02   ,"Propane, kerosene, and firewood in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1986.12=100,1986-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.6,102.7,104.0,123.4,122.7,119.5,120.0,118.4,118.1,128.0,131.4,126.7,127.4,155.5,168.7,154.8,181.9,202.1,240.6,268.8,285.957,344.19,293.062,320.589,348.05,328.4,327.604,358.421,305.881,295.486,322.124,340.905,329.086,319.835,389.993
CUUR0000SEHF     ,CUUR0000SEHF     ,"Energy services in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1935-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,20.4,20.0,19.6,19.6,19.6,19.4,19.3,19.2,19.1,19.0,18.8,18.3,18.2,18.7,19.2,19.2,19.3,19.5,19.9,20.2,20.7,20.9,21.1,21.9,22.4,23.3,23.5,23.5,23.5,23.5,23.5,23.6,23.7,23.9,24.3,25.4,27.1,28.5,29.9,34.5,40.1,44.7,50.5,55.0,61.0,71.4,81.9,93.2,101.5,105.4,107.1,105.7,103.8,104.6,107.5,109.3,112.6,114.8,118.5,119.2,119.2,122.1,125.1,121.2,120.9,128.0,142.4,134.4,145.0,150.6,166.5,182.1,186.262,202.212,193.563,192.886,194.386,189.679,194.81,203.374,198.708,196.059,202.691,203.815,203.454,204.508,218.863
CUUR0000SEHF01   ,CUUR0000SEHF01   ,"Electricity in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1913-M12,2022-M02,45.5,44.6,43.2,42.1,41.0,41.1,42.6,42.5,43.3,42.8,41.9,41.6,41.2,40.6,40.0,39.3,37.9,37.2,36.6,36.3,35.9,33.2,31.5,30.5,29.9,29.4,28.9,28.6,28.4,28.3,28.2,28.2,28.0,26.9,26.6,26.8,27.1,27.2,27.4,27.6,28.0,28.1,28.5,28.6,28.7,29.1,29.5,29.9,29.9,29.9,29.9,29.8,29.7,29.7,29.9,30.2,30.8,31.8,33.9,35.6,37.4,44.1,50.0,53.1,56.6,60.9,65.6,75.8,87.2,95.8,98.9,105.3,108.9,110.4,110.0,111.5,114.7,117.4,121.8,124.2,126.7,126.7,129.6,131.8,132.5,127.4,126.5,128.5,137.8,136.2,139.5,142.1,150.8,169.2,175.825,187.146,192.712,193.095,196.737,196.63,200.75,208.02,209.191,206.983,211.437,212.932,213.362,214.615,223.892
CUUR0000SEHF02   ,CUUR0000SEHF02   ,"Utility (piped) gas service in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1935-M03,2022-M02,,,,,,,,,,,,,,,,,,,,,,,12.8,12.7,12.6,12.7,12.9,12.8,12.7,12.6,12.5,12.4,12.3,12.1,12.2,12.6,13.1,13.2,13.1,13.4,13.8,14.1,14.6,14.9,15.1,16.0,16.5,17.6,17.9,17.9,17.9,17.9,18.0,18.1,18.1,18.2,18.6,19.6,21.0,22.1,23.1,26.0,31.1,36.3,43.2,47.5,55.1,65.7,74.9,89.8,104.7,105.5,104.8,99.7,95.1,94.5,97.1,97.3,98.5,100.3,106.5,108.5,102.9,107.2,114.6,112.4,113.0,132.0,158.3,135.3,166.3,180.1,215.4,220.8,217.688,247.803,193.717,189.678,184.334,166.585,174.451,186.754,164.597,160.628,173.433,173.609,171.038,171.387,200.084
CUUR0000SEHG     ,CUUR0000SEHG     ,"Water and sewer and trash collection services in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.6,104.0,106.5,109.6,113.0,117.2,124.0,130.3,136.8,143.706,152.117,161.145,170.885,179.576,189.296,197.646,204.895,213.966,221.659,229.106,237.134,244.657,252.459,261.475
CUUR0000SEHG01   ,CUUR0000SEHG01   ,"Water and sewerage maintenance in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1952-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3,17.2,18.8,19.4,20.9,22.2,23.0,23.8,24.4,25.0,25.9,26.2,26.9,27.8,28.5,29.8,31.8,34.3,38.0,39.4,41.6,44.1,48.4,53.7,59.5,66.2,69.3,74.0,82.8,92.7,100.4,107.0,113.4,119.4,125.8,132.7,140.8,150.2,161.1,172.1,181.4,190.6,196.5,204.5,210.0,217.3,222.0,227.5,234.6,242.5,251.7,268.1,283.4,297.2,312.635,331.326,354.434,380.729,402.868,428.627,449.73,468.074,492.945,513.652,532.844,550.738,568.12,585.581,604.002
CUUR0000SEHG02   ,CUUR0000SEHG02   ,"Garbage and trash collection in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1983.12=100,1983-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.2,109.9,118.7,130.3,142.5,155.6,171.2,189.2,207.3,220.5,231.4,241.2,246.0,250.5,256.7,263.8,269.8,275.5,283.0,291.9,303.3,314.0,330.1,345.566,364.695,376.402,384.369,395.091,404.704,416.183,425.796,432.03,439.427,449.089,466.861,481.902,498.705,522.329
CUUR0000SEHH     ,CUUR0000SEHH     ,"Window and floor coverings and other linens in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.5,101.0,100.9,98.4,96.2,91.5,88.8,87.4,84.2,80.709,78.208,75.334,71.354,69.622,67.385,64.931,63.551,61.043,59.852,57.947,57.729,56.466,57.087,57.528
CUUR0000SEHH01   ,CUUR0000SEHH01   ,"Floor coverings in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.5,101.6,104.2,107.4,108.7,107.5,107.5,111.7,116.7,118.117,118.119,118.794,114.508,114.589,112.789,108.248,108.273,108.581,110.032,109.101,112.124,113.718,112.016,114.891
CUUR0000SEHH02   ,CUUR0000SEHH02   ,"Window coverings in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.6,100.4,102.0,94.7,92.4,90.3,88.2,86.4,86.6,86.077,85.779,82.202,75.78,74.275,74.371,74.502,73.313,68.487,69.158,66.951,64.152,62.048,66.024,66.368
CUUR0000SEHH03   ,CUUR0000SEHH03   ,"Other linens in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.2,101.0,98.2,96.0,93.2,86.2,82.4,80.3,74.8,69.64,65.916,62.988,60.189,58.163,55.116,52.144,50.529,48.372,46.381,44.478,44.338,42.946,43.223,43.297
CUUR0000SEHJ     ,CUUR0000SEHJ     ,"Furniture and bedding in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1935-M13,2022-M02,,,,,,,,,,,,,,,,,,,,,,,15.9,16.6,18.6,18.2,17.9,18.2,20.3,23.1,24.3,27.5,30.0,32.5,36.1,39.6,38.6,38.9,42.9,42.2,41.8,41.4,40.7,41.0,42.0,41.8,41.8,41.9,42.4,42.6,42.8,42.8,43.1,44.1,45.8,48.1,50.9,52.9,54.6,55.5,57.4,62.4,67.4,69.8,72.4,76.1,81.2,88.0,93.8,97.7,100.1,102.1,104.9,107.2,109.7,113.2,113.9,115.7,116.6,120.6,123.5,128.2,130.9,134.1,134.5,135.0,134.9,134.4,132.2,129.4,127.7,127.3,125.9,127.0,125.836,124.535,124.787,119.738,118.556,120.225,118.732,115.539,114.659,112.064,111.011,111.055,113.649,113.705,122.966
CUUR0000SEHJ01   ,CUUR0000SEHJ01   ,"Bedroom furniture in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.6,75.6,83.5,90.0,95.8,101.1,103.1,107.4,113.9,114.1,117.7,117.6,118.5,120.1,126.8,132.5,135.1,136.4,139.3,141.5,141.3,141.0,138.4,136.6,135.3,133.9,137.3,142.7,145.4,144.742,143.715,142.963,136.41,136.089,136.734,135.22,133.243,130.675,129.33,128.114,128.036,129.742,128.123,135.466
CUUR0000SEHJ02   ,CUUR0000SEHJ02   ,"Living room, kitchen, and dining room furniture in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.6,101.8,102.4,101.5,98.6,97.2,95.9,92.7,92.8,91.626,90.469,90.711,88.932,88.864,90.768,90.094,87.106,86.764,85.349,84.642,85.189,87.984,88.133,96.731
CUUR0000SEHJ03   ,CUUR0000SEHJ03   ,"Other furniture in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.3,102.4,101.2,96.3,94.6,93.4,91.4,89.0,89.6,88.973,88.209,89.355,81.942,78.188,79.238,77.042,74.636,75.094,70.306,69.396,68.155,69.307,70.897,77.012
CUUR0000SEHK     ,CUUR0000SEHK     ,"Appliances in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.2,97.7,96.3,94.7,92.7,89.5,85.9,86.9,88.1,89.769,89.896,91.063,86.934,85.878,88.083,86.342,82.509,79.272,76.586,74.67,75.759,77.482,79.592,84.478
CUUR0000SEHK01   ,CUUR0000SEHK01   ,"Major appliances in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.6,98.0,97.2,96.9,96.3,93.6,90.5,93.5,96.3,99.928,101.385,101.909,97.541,96.154,101.447,99.151,93.075,87.984,83.195,79.291,82.621,84.31,88.223,97.721
CUUR0000SEHK02   ,CUUR0000SEHK02   ,"Other appliances in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.2,97.4,94.9,91.5,87.3,83.5,79.5,77.9,77.3,76.766,75.315,77.291,73.438,72.798,71.698,70.575,69.063,67.684,66.238,65.257,65.263,66.814,68.186,70.689
CUUR0000SEHL     ,CUUR0000SEHL     ,"Other household equipment and furnishings in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.3,98.8,98.0,96.7,93.8,89.3,87.4,85.5,80.4,76.948,75.614,73.991,70.762,68.452,65.688,63.511,60.733,59.057,57.118,54.394,51.466,50.704,50.263,51.686
CUUR0000SEHL01   ,CUUR0000SEHL01   ,"Clocks, lamps, and decorator items in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.7,80.3,88.7,94.8,98.2,100.2,101.6,103.3,102.3,102.9,105.4,109.0,112.8,116.6,118.5,119.7,119.4,119.2,120.0,119.8,120.2,116.8,111.7,107.5,103.3,96.2,91.4,88.0,79.6,73.604,69.854,67.192,62.862,59.476,56.099,52.784,49.431,47.123,44.848,40.998,37.709,37.065,36.769,37.824
CUUR0000SEHL02   ,CUUR0000SEHL02   ,"Indoor plants and flowers in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1990.12=100,1990-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.4,111.1,109.8,111.4,116.6,115.1,110.6,112.1,109.5,114.7,118.2,118.5,117.8,121.5,121.1,122.2,123.593,128.215,127.436,126.197,126.553,126.044,126.52,126.761,128.634,127.931,129.729,131.121,131.762,133.002,140.628
CUUR0000SEHL03   ,CUUR0000SEHL03   ,"Dishes and flatware in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.1,100.0,97.1,93.2,88.9,85.6,85.1,83.7,78.0,73.655,73.301,72.516,69.008,65.213,59.794,58.552,56.159,55.672,53.826,52.798,48.611,48.034,47.555,46.37
CUUR0000SEHL04   ,CUUR0000SEHL04   ,"Nonelectric cookware and tableware in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.9,97.9,98.4,97.0,94.6,90.6,90.7,91.3,91.1,93.148,95.906,97.137,96.608,97.887,97.66,97.174,93.317,90.407,88.666,86.319,83.864,81.213,78.633,80.988
CUUR0000SEHM     ,CUUR0000SEHM     ,"Tools, hardware, outdoor equipment and supplies in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.3,99.0,97.0,96.7,95.7,94.0,93.5,94.4,94.6,94.569,93.454,94.17,91.618,91.628,91.982,92.034,91.276,91.081,90.13,89.576,89.531,90.899,92.569,95.782
CUUR0000SEHM01   ,CUUR0000SEHM01   ,"Tools, hardware and supplies in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.5,96.7,97.3,96.7,95.5,93.3,94.8,98.1,99.4,99.711,98.953,99.244,96.527,98.087,99.609,100.681,100.211,100.072,98.315,97.861,98.522,99.71,100.351,104.4
