index,Index,Label,unit,start,last,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
CUUR0240SAH2     ,CUUR0240SAH2     ,"Fuels and utilities in West North Central, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.26799999999999,101.132,101.935
CUUR0240SAH21    ,CUUR0240SAH21    ,"Household energy in West North Central, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.54799999999999,99.86,99.38799999999999
CUUR0240SAH3     ,CUUR0240SAH3     ,"Household furnishings and operations in West North Central, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.48200000000001,104.397,105.949
CUUR0240SAH31    ,CUUR0240SAH31    ,"Household furnishings and supplies in West North Central, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.705,103.677,105.065
CUUR0240SAM      ,CUUR0240SAM      ,"Medical care in West North Central, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.609,102.935,108.18
CUUR0240SAN      ,CUUR0240SAN      ,"Nondurables in West North Central, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.46799999999999,102.537,101.536
CUUR0240SANL1    ,CUUR0240SANL1    ,"Nondurables less food in West North Central, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.67200000000001,102.064,97.46
CUUR0240SANL11   ,CUUR0240SANL11   ,"Nondurables less food and beverages in West North Central, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.009,102.234,96.986
CUUR0240SAR      ,CUUR0240SAR      ,"Recreation in West North Central, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.92200000000001,99.167,100.444
CUUR0240SAS      ,CUUR0240SAS      ,"Services in West North Central, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.79700000000001,104.03299999999999,105.977
CUUR0240SASL2RS  ,CUUR0240SASL2RS  ,"Services less rent of shelter in West North Central, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.334,102.321,103.899
CUUR0240SASL5    ,CUUR0240SASL5    ,"Services less medical care services in West North Central, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.948,104.056,105.295
CUUR0240SAT      ,CUUR0240SAT      ,"Transportation in West North Central, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.303,102.139,96.929
CUUR0240SAT1     ,CUUR0240SAT1     ,"Private transportation in West North Central, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.471,102.29299999999999,98.221
CUUR0240SATCLTB  ,CUUR0240SATCLTB  ,"Transportation commodities less motor fuel in West North Central, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.958,101.355,103.052
CUUR0240SEEB     ,CUUR0240SEEB     ,"Tuition, other school fees, and childcare in West North Central, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.66,102.72200000000001,101.94200000000001
CUUR0240SEFJ     ,CUUR0240SEFJ     ,"Dairy and related products in West North Central, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.27600000000001,102.198,106.28200000000001
CUUR0240SEFV     ,CUUR0240SEFV     ,"Food away from home in West North Central, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.03399999999999,103.876,106.74799999999999
CUUR0240SEHA     ,CUUR0240SEHA     ,"Rent of primary residence in West North Central, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.65299999999999,105.007,108.624
CUUR0240SEHC     ,CUUR0240SEHC     ,"Owners' equivalent rent of residences in West North Central, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.99700000000001,105.354,108.677
CUUR0240SEHC01   ,CUUR0240SEHC01   ,"Owners' equivalent rent of primary residence in West North Central, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.999,105.338,108.634
CUUR0240SEHF     ,CUUR0240SEHF     ,"Gas (piped) and electricity in West North Central, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.899,100.28200000000001,100.012
CUUR0240SEHF01   ,CUUR0240SEHF01   ,"Electricity in West North Central, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.897,105.359,105.305
CUUR0240SEHF02   ,CUUR0240SEHF02   ,"Utility (piped) gas service in West North Central, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.508,89.46,88.825
CUUR0240SETA     ,CUUR0240SETA     ,"New and used motor vehicles in West North Central, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.35799999999999,101.46700000000001,103.015
CUUR0240SETA01   ,CUUR0240SETA01   ,"New vehicles in West North Central, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.721,101.199,100.837
CUUR0240SETA02   ,CUUR0240SETA02   ,"Used cars and trucks in West North Central, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.346,101.678,105.539
CUUR0240SETB     ,CUUR0240SETB     ,"Motor fuel in West North Central, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.006,104.831,86.15700000000002
CUUR0240SETB01   ,CUUR0240SETB01   ,"Gasoline (all types) in West North Central, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.958,104.788,86.09100000000002
CUUR0240SETE     ,CUUR0240SETE     ,"Motor vehicle insurance in West North Central, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.147,99.945,91.57
CUUR0240SS47014  ,CUUR0240SS47014  ,"Gasoline, unleaded regular in West North Central, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.962,104.652,85.723
CUUR0240SS47015  ,CUUR0240SS47015  ,"Gasoline, unleaded midgrade in West North Central, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.719,107.27,90.728
CUUR0240SS47016  ,CUUR0240SS47016  ,"Gasoline, unleaded premium in West North Central, all urban consumers, not seasonally adjusted",Index base: 2017.12=100,2017-M12,2021-M11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.24600000000001,105.54299999999999,89.26299999999998
CUURD200AA0      ,CUURD200AA0      ,"All items - old base in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1977.12=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.3,117.3,130.9,143.4,155.7,159.7,165.6,170.2,171.2,175.6,180.8,187.5,197.0,204.8,210.4,216.8,223.7,231.9,239.9,244.7,246.3,252.1,260.7,267.5,270.5,275.6,281.6,293.1,301.1,309.70599999999996,322.785,320.668,327.974,339.005,346.36400000000015,352.213,356.586,354.584,357.76,362.51199999999994,,,
CUURD200SA0      ,CUURD200SA0      ,"All items in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.7,73.2,81.6,89.4,97.1,99.6,103.3,106.2,106.8,109.6,112.7,117.0,122.9,127.7,131.2,135.3,139.5,144.7,149.7,152.7,153.6,157.3,162.6,166.8,168.7,171.9,175.6,182.8,187.8,193.17700000000002,201.335,200.015,204.572,211.452,216.042,219.69,222.419,221.169,223.15099999999998,226.115,,,
CUURD200SA0E     ,CUURD200SA0E     ,"Energy in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.9,69.2,87.2,96.8,98.0,101.2,100.8,102.0,87.5,87.8,88.0,90.2,96.1,95.3,94.7,93.4,95.0,97.0,103.2,104.2,95.2,97.8,115.4,119.5,110.5,125.0,138.8,162.5,177.8,187.766,209.422,166.359,184.868,215.58599999999998,215.762,214.845,211.007,173.882,164.13099999999997,174.915,,,
CUURD200SA0L1E   ,CUURD200SA0L1E   ,"All items less food and energy in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1982-M02,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.9,99.3,103.8,107.5,110.2,112.9,116.4,120.6,126.2,132.5,137.5,142.8,147.9,154.2,158.9,162.2,164.5,168.4,171.7,175.7,179.4,180.9,182.4,187.1,190.8,195.083,199.888,203.86700000000002,207.075,209.998,214.986,219.516,222.59400000000002,225.653,229.75099999999998,231.796,,,
CUURD200SA0L2    ,CUURD200SA0L2    ,"All items less shelter in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.6,74.8,83.1,90.8,95.8,100.1,104.0,107.0,107.2,110.4,114.2,118.8,125.2,129.8,132.9,136.6,140.2,144.5,148.6,151.2,151.4,154.9,160.4,164.4,165.0,168.4,172.8,181.2,186.0,191.03799999999998,199.791,196.22299999999998,201.16400000000002,210.09599999999998,214.613,217.907,220.055,215.90200000000002,216.364,218.56599999999997,,,
CUURD200SA0L5    ,CUURD200SA0L5    ,"All items  less medical care in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,73.5,82.0,89.8,97.4,99.6,103.1,105.8,105.8,108.3,111.3,115.2,120.6,125.0,127.9,131.5,135.1,139.9,144.9,147.7,148.2,151.5,156.7,160.4,161.6,164.3,167.4,173.9,178.5,183.41,191.488,189.668,194.067,200.743,204.99900000000002,207.75900000000001,209.78900000000002,207.817,208.91299999999998,212.082,,,
CUURD200SA0LE    ,CUURD200SA0LE    ,"All items less energy in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.9,73.5,80.9,88.5,96.9,99.4,103.7,106.8,109.4,112.6,116.3,120.8,126.7,132.3,136.4,141.2,145.8,151.4,156.2,159.5,161.9,165.7,169.2,173.4,177.2,178.9,181.4,186.5,190.1,194.916,201.278,205.68099999999998,208.38299999999998,212.158,217.36900000000003,221.636,225.257,228.604,232.108,234.09400000000002,,,
CUURD200SAA      ,CUURD200SAA      ,"Apparel in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.6,84.7,91.8,96.1,97.8,100.6,101.6,105.2,104.3,109.9,118.0,120.3,125.5,132.4,138.4,140.4,138.2,140.8,140.9,144.2,142.0,147.8,145.5,144.6,140.0,134.3,127.7,129.9,123.9,123.726,124.698,124.039,121.455,121.57,127.96700000000001,128.513,128.004,120.54,120.95,122.514,,,
CUURD200SAC      ,CUURD200SAC      ,"Commodities in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.5,77.4,85.4,91.8,97.0,99.8,103.2,104.8,103.3,107.3,111.1,115.8,121.5,124.6,127.0,129.6,131.3,134.6,138.0,139.9,139.0,142.5,147.2,148.8,147.4,148.7,152.0,159.6,162.7,166.649,174.46900000000005,169.472,174.449,184.435,188.058,188.49599999999998,189.61700000000002,182.175,179.24099999999999,181.34,,,
CUURD200SACL1    ,CUURD200SACL1    ,"Commodities less food in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.7,76.5,84.8,91.3,97.0,99.8,103.2,105.1,101.4,104.7,108.3,112.4,117.2,120.6,124.2,126.8,128.3,131.9,134.6,135.6,133.2,136.7,141.5,141.5,137.8,138.3,140.1,147.9,150.7,153.185,158.464,149.457,156.07299999999995,166.347,168.937,168.417,167.52700000000004,155.57299999999995,151.406,153.59,,,
CUURD200SACL11   ,CUURD200SACL11   ,"Commodities less food and beverages in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.7,76.5,84.8,91.4,97.0,99.8,103.1,105.0,101.0,104.4,108.1,112.2,116.9,120.0,123.6,126.1,127.6,131.1,133.7,134.7,132.1,135.6,140.4,140.3,136.5,136.9,138.5,146.5,149.3,151.626,156.885,147.375,154.089,164.55900000000003,167.033,166.426,165.575,153.312,148.922,150.98,,,
CUURD200SAD      ,CUURD200SAD      ,"Durables in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.7,77.0,81.4,87.0,95.3,99.4,105.3,107.0,107.0,109.0,110.3,111.8,112.3,113.8,117.2,119.7,123.3,129.1,129.8,129.0,126.6,124.4,124.8,123.1,119.2,115.1,112.1,115.0,112.1,111.461,111.44200000000001,109.414,111.086,113.429,113.949,112.555,111.815,109.76100000000001,107.24799999999999,105.17,,,
CUURD200SAE      ,CUURD200SAE      ,"Education and communication in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.8,97.8,98.7,100.4,103.3,104.1,105.1,106.4,109.7,111.87899999999999,115.315,118.691,122.079,126.80799999999999,129.484,131.856,133.79399999999998,135.125,135.15,132.172,,,
CUURD200SAEC     ,CUURD200SAEC     ,"Education and communication commodities in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2009-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.145,96.249,91.49600000000001,88.11,91.73899999999999,89.461,85.15100000000002,86.616,,,
CUURD200SAES     ,CUURD200SAES     ,"Education and communication services in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2009-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.34100000000001,107.30799999999999,110.583,113.363,114.67,116.303,117.04899999999999,113.823,,,
CUURD200SAF      ,CUURD200SAF      ,"Food and beverages in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.4,79.6,86.7,93.1,97.1,99.6,103.4,104.6,107.2,112.0,115.9,121.7,129.5,132.4,132.5,135.1,137.4,140.1,145.2,148.8,151.5,154.8,159.3,164.4,168.0,171.2,178.0,184.4,188.2,195.49400000000003,209.139,215.987,216.187,224.283,230.71099999999998,233.65900000000002,239.513,244.128,244.69,246.71400000000003,,,
CUURD200SAF1     ,CUURD200SAF1     ,"Food in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.5,79.8,86.8,93.2,97.2,99.6,103.2,104.4,107.0,112.0,115.9,122.0,129.8,131.9,131.8,134.2,136.4,139.1,144.2,147.7,150.5,153.8,158.2,163.3,166.9,170.0,176.7,183.5,187.2,194.549,208.74599999999998,215.321,215.30700000000002,223.75,230.18400000000003,233.113,239.475,244.28,244.502,246.162,,,
CUURD200SAF11    ,CUURD200SAF11    ,"Food at home in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.5,83.0,89.0,94.6,98.2,99.4,102.3,102.0,104.7,110.4,114.3,121.1,130.0,131.4,129.5,131.7,133.4,136.1,142.0,145.1,147.3,150.0,153.4,157.9,159.5,161.2,168.4,173.4,175.4,184.378,200.142,202.618,202.56,213.394,219.358,220.545,225.457,226.338,222.60299999999998,222.079,,,
CUURD200SAF116   ,CUURD200SAF116   ,"Alcoholic beverages in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.3,76.6,83.8,89.5,94.9,99.9,105.3,108.1,110.5,112.4,115.1,118.5,124.6,138.8,143.5,149.1,151.6,155.2,159.3,165.1,165.8,169.4,175.9,180.7,182.8,188.9,195.9,197.2,201.6,209.123,215.06099999999998,225.803,228.90900000000002,232.912,239.153,242.41299999999998,240.021,241.58599999999998,246.857,254.062,,,
CUURD200SAG      ,CUURD200SAG      ,"Other goods and services in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.4,67.6,74.4,81.7,91.0,101.4,107.6,113.8,120.3,125.0,131.9,140.0,150.6,162.4,173.9,185.9,189.3,192.5,198.7,208.0,221.8,245.6,254.5,265.1,274.6,283.2,285.1,299.1,316.4,327.58,339.795,369.835,387.606,398.88800000000003,417.519,434.092,446.13300000000004,449.385,470.407,482.79400000000004,,,
CUURD200SAGC     ,CUURD200SAGC     ,"Other goods in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2009-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.758,104.242,110.595,115.181,117.727,119.815,122.98899999999999,123.45,,,
CUURD200SAGS     ,CUURD200SAGS     ,"Other personal services in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 2009.12=100,2009-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.48700000000001,106.23899999999999,109.12799999999999,113.22,117.36399999999999,116.23899999999999,125.334,132.964,,,
CUURD200SAH      ,CUURD200SAH      ,"Housing in Midwest - Size Class D, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2017-M13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.8,71.2,79.5,87.4,98.6,99.4,102.0,105.2,106.0,106.3,107.9,109.8,114.1,118.5,121.9,125.1,130.4,136.3,141.9,145.4,146.5,148.6,153.8,158.6,160.6,163.9,166.5,171.5,176.2,182.21099999999998,189.81,190.997,193.542,194.97799999999998,197.87599999999998,201.683,205.15599999999998,209.049,213.128,216.885,,,
