index,Index,Label,unit,start,last,1984-S1,1984-S2,1985-S1,1985-S2,1986-S1,1986-S2,1987-S1,1987-S2,1988-S1,1988-S2,1989-S1,1989-S2,1990-S1,1990-S2,1991-S1,1991-S2,1992-S1,1992-S2,1993-S1,1993-S2,1994-S1,1994-S2,1995-S1,1995-S2,1996-S1,1996-S2,1997-S1,1997-S2,1998-S1,1998-S2,1999-S1,1999-S2,2000-S1,2000-S2,2001-S1,2001-S2,2002-S1,2002-S2,2003-S1,2003-S2,2004-S1,2004-S2,2005-S1,2005-S2,2006-S1,2006-S2,2007-S1,2007-S2,2008-S1,2008-S2,2009-S1,2009-S2,2010-S1,2010-S2,2011-S1,2011-S2,2012-S1,2012-S2,2013-S1,2013-S2,2014-S1,2014-S2,2015-S1,2015-S2,2016-S1,2016-S2,2017-S1,2017-S2,2018-S1,2018-S2,2019-S1,2019-S2,2020-S1,2020-S2,2021-S1,2021-S2
CUUS0000SEAC     ,CUUS0000SEAC     ,"Women's apparel in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.742,111.304,110.558,107.922,102.781,98.441,101.243,101.943
CUUS0000SEAC01   ,CUUS0000SEAC01   ,"Women's outerwear in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.565,106.998,105.383,104.394,91.816,93.552,92.604,97.972
CUUS0000SEAC02   ,CUUS0000SEAC02   ,"Women's dresses in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.685,124.383,120.108,112.853,101.184,94.396,97.465,104.566
CUUS0000SEAC03   ,CUUS0000SEAC03   ,"Women's suits and separates in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.37,76.741,76.552,74.5,71.109,67.818,70.169,69.097
CUUS0000SEAC04   ,CUUS0000SEAC04   ,"Women's underwear, nightwear, sportswear and accessories in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.618,104.497,104.485,103.821,102.6,98.487,101.003,102.168
CUUS0000SEAD     ,CUUS0000SEAD     ,"Girls' apparel in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.636,94.399,94.298,94.268,94.937,95.14,98.727,95.811
CUUS0000SEAE     ,CUUS0000SEAE     ,"Footwear in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,100.5,101.7,102.3,102.4,101.3,102.5,104.2,106.0,107.9,112.0,113.9,114.8,116.5,118.3,120.1,121.7,124.3,125.6,126.1,125.7,127.1,124.9,125.5,125.3,126.8,126.4,127.2,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.44,135.667,136.049,137.336,133.732,132.708,136.474,139.822
CUUS0000SEAE01   ,CUUS0000SEAE01   ,"Men's footwear in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.36,140.1,139.867,140.568,137.601,137.803,143.217,145.157
CUUS0000SEAE02   ,CUUS0000SEAE02   ,"Boys' and girls' footwear in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.25,154.721,155.635,158.133,153.882,150.33,154.206,159.049
CUUS0000SEAE03   ,CUUS0000SEAE03   ,"Women's footwear in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.667,123.075,123.62,124.75,121.017,120.102,122.607,126.316
CUUS0000SEAF     ,CUUS0000SEAF     ,"Infants' and toddlers' apparel in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,101.9,103.4,106.4,107.9,112.8,110.8,111.4,112.7,115.1,117.7,121.0,117.2,124.9,126.8,128.3,129.5,128.5,130.1,127.2,127.1,126.4,129.7,125.9,128.6,132.1,127.4,130.9,127.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.081,121.556,120.674,117.977,112.317,112.158,109.869,115.333
CUUS0000SEAG     ,CUUS0000SEAG     ,"Jewelry and watches in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1986.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.934,171.466,171.355,171.572,169.713,171.149,182.263,184.163
CUUS0000SEAG01   ,CUUS0000SEAG01   ,"Watches in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1986.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.784,139.759,138.103,139.485,142.309,144.52,150.091,149.205
CUUS0000SEAG02   ,CUUS0000SEAG02   ,"Jewelry in U.S. city average, all urban consumers, not seasonally adjusted",Index base: 1986.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.308,171.76,172.927,172.159,166.468,167.496,179.82,182.624
CUUSN000SAA      ,CUUSN000SAA      ,"Apparel in Size Class B/C, all urban consumers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.7,100.4,100.7,98.8,98.5,96.7,98.0,95.8,95.1,93.0,91.7,90.3,92.8,90.8,90.3,87.4,89.1,87.3,88.195,86.933,88.469,87.648,89.507,88.142,87.072,85.892,86.245,89.057,90.385,91.325,92.202,92.608,91.493,91.905,90.778,89.915,89.928,89.78,89.683,89.048,91.352,89.077,89.503,88.605,85.84,82.962,85.416,86.664
CUUSS000SAA      ,CUUSS000SAA      ,"Apparel in Size Class A, all urban consumers, not seasonally adjusted",Index base: 1986.12=100,1987-S01,2021-S03,,,,,,,102.4,106.0,106.8,109.3,110.6,111.1,115.2,117.3,119.2,121.5,122.2,123.3,125.5,124.4,125.6,123.1,123.2,121.7,122.8,120.6,123.1,122.1,123.7,122.7,121.0,120.9,120.6,119.5,118.8,115.3,115.2,113.3,112.0,111.7,111.1,111.2,112.1,111.5,112.0,112.6,112.875,111.2,111.942,112.272,112.616,113.872,114.15,114.135,115.937,118.962,120.382,121.637,121.209,121.733,122.006,121.853,120.275,120.705,121.087,121.252,121.322,120.752,121.265,120.168,119.619,118.76,114.676,113.305,116.53,118.39
