index,Index,Label,unit,start,last,1984-S1,1984-S2,1985-S1,1985-S2,1986-S1,1986-S2,1987-S1,1987-S2,1988-S1,1988-S2,1989-S1,1989-S2,1990-S1,1990-S2,1991-S1,1991-S2,1992-S1,1992-S2,1993-S1,1993-S2,1994-S1,1994-S2,1995-S1,1995-S2,1996-S1,1996-S2,1997-S1,1997-S2,1998-S1,1998-S2,1999-S1,1999-S2,2000-S1,2000-S2,2001-S1,2001-S2,2002-S1,2002-S2,2003-S1,2003-S2,2004-S1,2004-S2,2005-S1,2005-S2,2006-S1,2006-S2,2007-S1,2007-S2,2008-S1,2008-S2,2009-S1,2009-S2,2010-S1,2010-S2,2011-S1,2011-S2,2012-S1,2012-S2,2013-S1,2013-S2,2014-S1,2014-S2,2015-S1,2015-S2,2016-S1,2016-S2,2017-S1,2017-S2,2018-S1,2018-S2,2019-S1,2019-S2,2020-S1,2020-S2,2021-S1,2021-S2
CWUS0000SEHC     ,CWUS0000SEHC     ,"Owners' equivalent rent of residences in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1984.12=100,1985-S01,2021-S03,,,101.4,104.7,107.5,110.0,112.3,115.2,118.0,121.1,123.4,127.0,129.8,134.0,135.7,138.4,140.7,142.9,145.2,147.4,149.8,152.5,154.8,157.7,160.0,162.4,164.5,167.2,169.7,172.6,174.7,176.7,179.5,182.2,185.5,189.6,193.6,196.6,198.8,200.6,203.0,205.2,207.6,210.0,213.6,218.4,221.748,224.603,227.614,229.902,232.261,232.738,232.235,232.687,234.082,236.212,238.645,241.048,243.573,246.487,249.784,252.974,256.434,260.512,264.389,269.263,273.22,277.772,282.206,286.859,291.55,296.403,300.681,303.725,307.012,313.129
CWUS0000SEHC01   ,CWUS0000SEHC01   ,"Owners' equivalent rent of primary residence in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1984.12=100,1985-S01,2021-S03,,,101.4,104.7,107.5,110.0,112.3,115.2,118.0,121.1,123.4,127.0,129.8,134.0,135.7,138.4,140.7,142.9,145.2,147.4,149.8,152.5,154.8,157.7,160.0,162.4,164.5,167.2,169.7,172.6,174.7,176.7,179.5,182.2,185.5,189.6,193.6,196.6,198.8,200.6,203.0,205.2,207.6,210.0,213.6,218.4,221.748,224.603,227.614,229.902,232.261,232.738,232.235,232.688,234.079,236.204,238.638,241.043,243.568,246.482,249.782,252.968,256.425,260.498,264.376,269.259,273.222,277.784,282.228,286.884,291.578,296.433,300.712,303.751,307.039,313.148
CWUS0000SEHD     ,CWUS0000SEHD     ,"Tenants' and household insurance in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.683,153.424,153.337,153.62,152.774,152.763,152.553,152.192
CWUS0000SEHE     ,CWUS0000SEHE     ,"Fuel oil and other fuels in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,101.6,97.2,96.0,95.8,85.1,70.5,76.9,78.4,80.0,75.9,81.0,81.9,93.6,104.2,98.2,90.7,90.5,90.7,91.9,88.6,90.2,87.2,88.7,87.3,98.2,99.8,104.3,94.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.506,289.25,278.796,272.514,239.452,225.31,284.707,320.729
CWUS0000SEHE01   ,CWUS0000SEHE01   ,"Fuel oil in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,101.0,96.0,94.8,94.5,82.3,66.3,75.0,77.1,78.9,73.1,80.3,81.0,92.6,105.5,97.3,88.1,88.0,88.5,89.3,85.8,87.4,84.3,85.8,84.3,96.9,97.8,102.1,92.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.977,303.719,286.286,284.498,230.358,212.797,276.49,314.452
CWUS0000SEHE02   ,CWUS0000SEHE02   ,"Propane, kerosene, and firewood in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1986.12=100,1987-S01,2021-S03,,,,,,,101.4,101.4,103.1,102.0,103.3,104.8,119.9,127.3,125.3,120.1,119.7,119.1,121.7,118.1,119.9,116.6,118.5,117.2,126.3,130.1,136.3,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.649,330.675,329.201,314.214,312.624,301.6,366.826,407.636
CWUS0000SEHF     ,CWUS0000SEHF     ,"Energy services in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,102.9,107.8,106.4,107.8,105.6,105.7,102.5,104.8,102.6,106.2,105.8,108.7,108.1,109.8,111.0,113.2,112.5,116.1,116.1,120.0,118.0,119.4,117.3,119.6,119.4,123.7,123.7,125.5,120.5,121.2,118.3,122.4,122.0,133.1,143.5,139.4,131.4,135.4,141.6,146.7,146.2,153.5,155.8,175.0,180.5,180.0,182.629,186.084,193.478,207.052,193.138,190.824,190.377,192.726,191.167,195.871,187.871,189.97,191.823,196.104,201.536,203.644,198.89,196.842,192.157,198.014,199.564,203.519,202.195,203.233,202.006,202.601,201.33,205.015,210.634,224.615
CWUS0000SEHF01   ,CWUS0000SEHF01   ,"Electricity in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,101.8,108.7,107.1,110.8,109.3,111.8,107.8,112.2,109.1,113.9,112.2,116.8,115.6,118.7,119.5,123.4,122.0,125.8,124.1,128.3,124.0,128.3,126.3,131.8,129.1,133.5,130.6,133.4,126.0,127.8,124.1,127.8,125.1,130.8,132.8,141.1,133.4,136.9,135.6,141.6,138.4,144.2,144.3,155.4,164.6,170.7,170.71,177.462,178.183,192.574,189.678,191.419,188.61,193.366,191.54,198.37,193.584,195.775,195.537,201.493,203.243,208.487,206.669,206.81,202.154,206.545,206.181,211.239,209.179,211.113,209.533,211.522,209.654,213.463,216.028,225.984
CWUS0000SEHF02   ,CWUS0000SEHF02   ,"Utility (piped) gas service in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,104.3,106.5,105.5,103.9,101.0,98.0,95.4,94.0,93.3,94.9,96.8,96.7,97.2,96.5,98.4,97.5,98.1,101.3,104.5,107.9,109.9,106.1,103.9,100.3,105.0,109.1,114.3,114.3,112.7,110.8,109.9,114.9,119.7,144.3,174.9,141.3,132.3,137.5,164.6,167.8,174.4,186.4,194.7,237.2,230.4,210.4,220.564,214.145,243.149,253.607,201.454,185.009,192.803,186.396,185.834,182.749,165.446,167.206,175.406,174.456,191.785,183.382,168.926,159.612,155.019,165.41,173.041,173.36,174.531,172.755,172.666,168.905,169.426,172.62,187.768,214.126
CWUS0000SEHG     ,CWUS0000SEHG     ,"Water and sewer and trash collection services in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.19,240.008,243.207,246.519,250.545,254.602,259.249,263.744
CWUS0000SEHG01   ,CWUS0000SEHG01   ,"Water and sewerage maintenance in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.63,543.455,552.571,560.209,568.65,577.909,586.789,596.04
CWUS0000SEHG02   ,CWUS0000SEHG02   ,"Garbage and trash collection in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1983.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.108,477.527,478.529,484.727,494.259,502.139,515.421,526.645
CWUS0000SEHH     ,CWUS0000SEHH     ,"Window and floor coverings and other linens in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.927,57.747,57.355,56.425,58.314,57.224,57.138,59.185
CWUS0000SEHH01   ,CWUS0000SEHH01   ,"Floor coverings in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.28,110.518,112.594,111.987,111.692,110.52,110.26,114.929
CWUS0000SEHH02   ,CWUS0000SEHH02   ,"Window coverings in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.834,61.657,61.031,61.772,65.926,65.19,62.556,71.407
CWUS0000SEHH03   ,CWUS0000SEHH03   ,"Other linens in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.819,46.076,45.503,44.313,45.792,44.765,45.104,45.611
CWUS0000SEHJ     ,CWUS0000SEHJ     ,"Furniture and bedding in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.95,109.276,111.17,111.494,111.29,112.669,116.825,124.987
CWUS0000SEHJ01   ,CWUS0000SEHJ01   ,"Bedroom furniture in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.486,125.926,126.304,127.851,125.925,126.05,127.65,137.548
CWUS0000SEHJ02   ,CWUS0000SEHJ02   ,"Living room, kitchen, and dining room furniture in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.258,86.427,88.192,88.867,88.846,90.059,94.688,101.345
CWUS0000SEHJ03   ,CWUS0000SEHJ03   ,"Other furniture in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.589,66.268,69.688,66.721,68.918,71.79,75.513,79.009
CWUS0000SEHK     ,CWUS0000SEHK     ,"Appliances in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.197,76.677,77.939,76.442,77.886,81.618,84.038,86.699
CWUS0000SEHK01   ,CWUS0000SEHK01   ,"Major appliances in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.979,84.671,86.383,81.761,84.35,91.76,96.076,99.743
CWUS0000SEHK02   ,CWUS0000SEHK02   ,"Other appliances in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.43,64.854,65.694,66.52,67.339,68.55,69.611,71.428
CWUS0000SEHL     ,CWUS0000SEHL     ,"Other household equipment and furnishings in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.672,52.216,52.61,51.859,52.139,52.533,52.86,52.895
CWUS0000SEHL01   ,CWUS0000SEHL01   ,"Clocks, lamps, and decorator items in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.875,36.974,37.217,36.484,36.584,37.128,36.925,37.08
CWUS0000SEHL02   ,CWUS0000SEHL02   ,"Indoor plants and flowers in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1990.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.221,135.27,137.868,136.248,138.184,140.678,146.988,147.03
CWUS0000SEHL03   ,CWUS0000SEHL03   ,"Dishes and flatware in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.059,50.876,50.612,52.994,53.072,51.713,51.629,50.304
CWUS0000SEHL04   ,CWUS0000SEHL04   ,"Nonelectric cookware and tableware in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.979,81.841,82.489,79.014,79.92,79.609,81.256,81.732
CWUS0000SEHM     ,CWUS0000SEHM     ,"Tools, hardware, outdoor equipment and supplies in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.646,90.829,92.183,92.308,93.077,94.629,94.845,99.979
CWUS0000SEHM01   ,CWUS0000SEHM01   ,"Tools, hardware and supplies in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.636,98.946,100.314,98.785,98.419,100.339,101.701,105.01
CWUS0000SEHM02   ,CWUS0000SEHM02   ,"Outdoor equipment and supplies in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.795,84.779,86.176,87.371,89.036,90.296,89.976,96.236
CWUS0000SEHN     ,CWUS0000SEHN     ,"Housekeeping supplies in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,102.0,103.5,105.8,106.9,108.2,108.9,111.3,112.4,114.1,116.1,119.6,122.7,124.5,126.5,129.0,129.9,129.9,130.5,131.1,131.1,132.1,133.0,135.7,139.0,141.1,142.0,143.4,144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.025,189.517,192.057,191.689,195.334,201.444,199.961,202.887
CWUS0000SEHN01   ,CWUS0000SEHN01   ,"Household cleaning products in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.753,121.426,122.837,122.645,124.074,128.745,128.676,129.874
CWUS0000SEHN02   ,CWUS0000SEHN02   ,"Household paper products in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.157,170.231,173.856,174.943,180.511,188.779,191.153,193.719
CWUS0000SEHN03   ,CWUS0000SEHN03   ,"Miscellaneous household products in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.219,118.112,119.092,117.861,119.791,121.221,117.316,120.004
CWUS0000SEHP     ,CWUS0000SEHP     ,"Household operations in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.516,198.87,203.921,211.09,212.009,214.787,223.344,231.434
CWUS0000SEHP01   ,CWUS0000SEHP01   ,"Domestic services in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.12,166.839,170.451,171.968,172.974,175.072,187.267,195.197
CWUS0000SEHP02   ,CWUS0000SEHP02   ,"Gardening and lawncare services in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.168,195.873,200.813,213.218,217.031,219.866,224.051,228.615
CWUS0000SEHP03   ,CWUS0000SEHP03   ,"Moving, storage, freight expense in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.083,180.632,184.581,188.513,185.659,193.067,204.612,213.07
CWUS0000SEHP04   ,CWUS0000SEHP04   ,"Repair of household items in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.577,262.95,273.408,282.398,281.066,280.276,287.692,
CWUSN000SAH      ,CWUSN000SAH      ,"Housing in Size Class B/C, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.7,101.6,102.2,103.1,104.5,106.4,108.6,109.1,109.4,110.5,112.2,113.2,114.7,116.6,118.0,120.6,122.9,124.5,126.449,128.205,130.592,132.757,132.436,132.278,132.018,132.132,133.516,135.16,135.771,136.803,138.21,139.865,141.637,143.035,143.89,145.049,145.801,147.869,149.535,151.534,153.405,155.326,157.525,159.518,161.057,162.821,165.24,170.143
CWUSN000SAH1     ,CWUSN000SAH1     ,"Shelter in Size Class B/C, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.1,102.5,103.5,104.3,105.7,106.9,108.4,109.9,111.5,112.5,113.9,115.0,116.9,118.5,119.7,120.7,122.7,125.0,127.317,128.959,130.724,131.692,132.96,133.121,132.618,132.782,134.269,135.539,136.833,137.846,139.593,141.168,143.172,144.65,146.211,148.056,149.767,152.013,153.921,156.364,158.793,161.212,164.122,166.73,168.78,170.458,172.768,176.767
