index,Index,Label,unit,start,last,1984-S1,1984-S2,1985-S1,1985-S2,1986-S1,1986-S2,1987-S1,1987-S2,1988-S1,1988-S2,1989-S1,1989-S2,1990-S1,1990-S2,1991-S1,1991-S2,1992-S1,1992-S2,1993-S1,1993-S2,1994-S1,1994-S2,1995-S1,1995-S2,1996-S1,1996-S2,1997-S1,1997-S2,1998-S1,1998-S2,1999-S1,1999-S2,2000-S1,2000-S2,2001-S1,2001-S2,2002-S1,2002-S2,2003-S1,2003-S2,2004-S1,2004-S2,2005-S1,2005-S2,2006-S1,2006-S2,2007-S1,2007-S2,2008-S1,2008-S2,2009-S1,2009-S2,2010-S1,2010-S2,2011-S1,2011-S2,2012-S1,2012-S2,2013-S1,2013-S2,2014-S1,2014-S2,2015-S1,2015-S2,2016-S1,2016-S2,2017-S1,2017-S2,2018-S1,2018-S2,2019-S1,2019-S2,2020-S1,2020-S2,2021-S1,2021-S2
CWUS0000SAF115   ,CWUS0000SAF115   ,"Other food at home in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,102.4,103.7,105.4,105.9,109.1,109.2,110.6,110.1,111.9,114.2,118.2,119.8,122.2,124.6,127.2,127.2,128.9,128.7,130.1,130.8,132.6,138.1,140.2,140.5,142.1,143.1,145.8,147.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.803,209.023,209.857,209.956,214.94,217.579,218.49,225.635
CWUS0000SAF116   ,CWUS0000SAF116   ,"Alcoholic beverages in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,102.6,103.8,105.2,107.9,110.7,111.5,113.1,114.7,117.3,119.3,121.7,124.5,127.6,130.2,141.4,143.7,146.4,147.7,149.0,149.6,150.9,151.1,152.7,154.0,156.8,159.0,161.5,162.7,164.0,165.3,167.7,169.8,172.7,175.0,177.5,180.1,182.5,184.1,186.4,187.9,191.3,193.6,195.5,196.1,200.0,201.2,205.652,208.542,212.804,216.354,220.356,222.293,223.529,225.207,227.295,228.787,232.822,233.156,236.126,237.737,239.082,240.423,241.753,242.627,245.408,246.296,248.467,249.966,252.039,253.637,255.953,257.061,261.424,264.111,266.472,270.169
CWUS0000SEFA     ,CWUS0000SEFA     ,"Cereals and cereal products in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.346,227.245,229.348,227.936,232.048,233.814,233.91,239.793
CWUS0000SEFA01   ,CWUS0000SEFA01   ,"Flour and prepared flour mixes in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.801,232.035,234.45,231.043,236.094,236.121,237.698,246.18
CWUS0000SEFA02   ,CWUS0000SEFA02   ,"Breakfast cereal in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.787,222.627,225.066,223.105,225.848,228.209,228.748,235.935
CWUS0000SEFA03   ,CWUS0000SEFA03   ,"Rice, pasta, cornmeal in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.576,235.228,236.847,236.7,241.536,243.256,242.324,245.887
CWUS0000SEFB     ,CWUS0000SEFB     ,"Bakery products in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.619,302.534,306.763,307.546,312.439,316.547,318.204,327.245
CWUS0000SEFB01   ,CWUS0000SEFB01   ,"Bread in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.475,182.527,185.322,187.059,190.847,194.235,194.606,199.303
CWUS0000SEFB02   ,CWUS0000SEFB02   ,"Fresh biscuits, rolls, muffins in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.801,180.749,181.921,180.385,183.274,186.71,188.601,194.087
CWUS0000SEFB03   ,CWUS0000SEFB03   ,"Cakes, cupcakes, and cookies in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.927,287.029,289.873,290.849,293.359,295.676,299.819,305.506
CWUS0000SEFB04   ,CWUS0000SEFB04   ,"Other bakery products in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.176,268.589,273.787,273.845,278.389,281.42,281.081,292.223
CWUS0000SEFC     ,CWUS0000SEFC     ,"Beef and veal in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.68,306.123,308.006,312.072,340.382,339.092,349.293,392.606
CWUS0000SEFC01   ,CWUS0000SEFC01   ,"Uncooked ground beef in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.413,268.196,267.944,272.318,297.371,296.171,296.884,325.114
CWUS0000SEFC02   ,CWUS0000SEFC02   ,"Uncooked beef roasts in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.852,225.395,230.774,233.778,260.11,258.552,269.086,306.45
CWUS0000SEFC03   ,CWUS0000SEFC03   ,"Uncooked beef steaks in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.199,207.161,208.582,210.405,228.156,225.94,238.156,271.52
CWUS0000SEFC04   ,CWUS0000SEFC04   ,"Uncooked other beef and veal in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.236,251.928,253.465,257.587,276.687,283.529,293.194,337.7
CWUS0000SEFD     ,CWUS0000SEFD     ,"Pork in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.094,210.13,209.66,214.151,222.396,227.668,232.514,257.634
CWUS0000SEFD01   ,CWUS0000SEFD01   ,"Bacon, breakfast sausage, and related products in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.655,157.323,158.737,160.808,162.785,168.205,172.513,192.405
CWUS0000SEFD02   ,CWUS0000SEFD02   ,"Ham in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.388,204.46,200.226,210.437,217.453,217.574,219.283,234.644
CWUS0000SEFD03   ,CWUS0000SEFD03   ,"Pork chops in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.527,192.1,189.989,194.465,209.04,214.379,215.158,235.606
CWUS0000SEFD04   ,CWUS0000SEFD04   ,"Other pork including roasts, steaks, and ribs in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.535,123.121,122.605,124.516,131.487,134.896,139.99,158.86
CWUS0000SEFE     ,CWUS0000SEFE     ,"Other meats in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.032,223.58,225.673,227.523,233.202,238.042,238.949,245.819
CWUS0000SEFF     ,CWUS0000SEFF     ,"Poultry in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.157,231.417,231.58,230.549,240.324,244.588,247.02,262.488
CWUS0000SEFF01   ,CWUS0000SEFF01   ,"Chicken in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.213,149.904,150.108,149.093,155.219,157.458,158.916,169.707
CWUS0000SEFF02   ,CWUS0000SEFF02   ,"Other uncooked poultry including turkey in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.959,147.526,147.07,148.382,155.972,161.809,164.063,169.324
CWUS0000SEFG     ,CWUS0000SEFG     ,"Fish and seafood in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.538,297.697,299.733,299.503,306.927,313.133,318.541,336.852
CWUS0000SEFG01   ,CWUS0000SEFG01   ,"Fresh fish and seafood in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.993,184.919,187.478,186.526,194.508,196.005,203.173,217.283
CWUS0000SEFG02   ,CWUS0000SEFG02   ,"Processed fish and seafood in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.641,147.415,147.381,147.919,148.969,153.843,153.609,160.583
CWUS0000SEFH     ,CWUS0000SEFH     ,"Eggs in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.313,220.421,208.766,198.498,219.144,206.627,218.632,225.571
CWUS0000SEFJ     ,CWUS0000SEFJ     ,"Dairy and related products in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,100.4,102.0,103.3,102.8,102.6,103.7,105.4,106.1,107.0,109.2,113.4,117.5,125.7,127.2,124.4,125.2,127.4,129.0,128.5,129.7,131.7,131.4,132.1,133.0,137.3,146.5,145.6,144.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.885,214.8,215.86,218.454,224.953,228.47,228.835,231.139
CWUS0000SEFJ01   ,CWUS0000SEFJ01   ,"Milk in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.836,136.614,138.299,141.463,145.327,149.35,150.052,154.888
CWUS0000SEFJ02   ,CWUS0000SEFJ02   ,"Cheese and related products in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.097,226.59,224.029,229.318,237.058,241.094,240.243,238.913
CWUS0000SEFJ03   ,CWUS0000SEFJ03   ,"Ice cream and related products in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.243,222.186,224.553,222.999,231.632,232.766,232.869,235.169
CWUS0000SEFJ04   ,CWUS0000SEFJ04   ,"Other dairy and related products in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.768,147.088,148.989,148.316,151.816,152.625,153.393,153.869
CWUS0000SEFK     ,CWUS0000SEFK     ,"Fresh fruits in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.478,361.837,362.049,354.098,353.092,358.135,372.89,376.568
CWUS0000SEFK01   ,CWUS0000SEFK01   ,"Apples in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.277,334.734,342.183,338.08,322.853,324.973,335.548,348.454
CWUS0000SEFK02   ,CWUS0000SEFK02   ,"Bananas in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.672,198.125,198.798,198.515,198.307,193.61,198.328,199.306
CWUS0000SEFK03   ,CWUS0000SEFK03   ,"Citrus fruits in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.521,268.52,248.435,254.337,237.355,257.025,257.549,267.752
CWUS0000SEFK04   ,CWUS0000SEFK04   ,"Other fresh fruits in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.765,115.78,121.917,113.828,120.791,119.27,128.488,126.303
CWUS0000SEFL     ,CWUS0000SEFL     ,"Fresh vegetables in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.637,325.895,337.006,332.972,342.705,345.872,344.693,350.251
CWUS0000SEFL01   ,CWUS0000SEFL01   ,"Potatoes in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.956,341.508,353.616,364.784,379.283,372.799,371.871,375.348
CWUS0000SEFL02   ,CWUS0000SEFL02   ,"Lettuce in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.902,288.615,306.675,312.53,312.94,331.23,328.215,342.333
CWUS0000SEFL03   ,CWUS0000SEFL03   ,"Tomatoes in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.162,324.92,324.303,316.361,344.957,340.874,338.443,345.09
CWUS0000SEFL04   ,CWUS0000SEFL04   ,"Other fresh vegetables in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.097,336.566,349.539,339.221,344.049,348.645,348.175,352.112
CWUS0000SEFM     ,CWUS0000SEFM     ,"Processed fruits and vegetables in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.504,152.833,155.349,155.135,159.531,162.279,164.045,166.319
CWUS0000SEFM01   ,CWUS0000SEFM01   ,"Canned fruits and vegetables in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.806,157.917,163.575,162.609,166.661,169.459,172.729,175.21
CWUS0000SEFM02   ,CWUS0000SEFM02   ,"Frozen fruits and vegetables in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.993,141.625,140.971,140.999,146.37,149.14,149.745,152.178
CWUS0000SEFM03   ,CWUS0000SEFM03   ,"Other processed fruits and vegetables including dried in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.116,155.222,153.459,155.211,159.022,161.558,161.144,162.578
CWUS0000SEFN     ,CWUS0000SEFN     ,"Juices and nonalcoholic drinks in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.22,131.387,134.977,133.947,139.54,141.401,142.79,146.794
CWUS0000SEFN01   ,CWUS0000SEFN01   ,"Carbonated drinks in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.929,165.63,171.85,169.197,178.051,181.171,183.707,189.841
CWUS0000SEFN02   ,CWUS0000SEFN02   ,"Frozen noncarbonated juices and drinks in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,2018-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.484,176.216,177.582,173.601,175.853,176.379,177.543,178.825
