index,Index,Label,unit,start,last,1984-S1,1984-S2,1985-S1,1985-S2,1986-S1,1986-S2,1987-S1,1987-S2,1988-S1,1988-S2,1989-S1,1989-S2,1990-S1,1990-S2,1991-S1,1991-S2,1992-S1,1992-S2,1993-S1,1993-S2,1994-S1,1994-S2,1995-S1,1995-S2,1996-S1,1996-S2,1997-S1,1997-S2,1998-S1,1998-S2,1999-S1,1999-S2,2000-S1,2000-S2,2001-S1,2001-S2,2002-S1,2002-S2,2003-S1,2003-S2,2004-S1,2004-S2,2005-S1,2005-S2,2006-S1,2006-S2,2007-S1,2007-S2,2008-S1,2008-S2,2009-S1,2009-S2,2010-S1,2010-S2,2011-S1,2011-S2,2012-S1,2012-S2,2013-S1,2013-S2,2014-S1,2014-S2,2015-S1,2015-S2,2016-S1,2016-S2,2017-S1,2017-S2,2018-S1,2018-S2,2019-S1,2019-S2,2020-S1,2020-S2,2021-S1,2021-S2
CWUS0300SACE     ,CWUS0300SACE     ,"Energy commodities in South urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,98.2,98.0,97.0,99.9,83.6,70.6,78.3,83.3,79.7,82.2,87.0,89.0,92.9,110.1,100.8,99.3,96.0,99.9,97.1,96.6,93.2,99.9,99.5,97.6,103.1,106.6,106.3,103.5,92.5,88.7,89.3,106.5,125.5,130.4,130.7,111.7,110.5,120.8,133.0,130.3,151.9,163.6,176.9,217.0,224.0,217.3,226.576,249.041,297.565,268.475,180.464,219.211,237.851,238.054,304.548,301.5,315.054,304.576,308.19,296.82,306.463,275.122,211.111,197.515,174.906,189.386,200.959,211.089,230.551,231.843,216.286,217.183,180.693,179.132,231.713,268.209
CWUS0300SACL1    ,CWUS0300SACL1    ,"Commodities less food in South urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,102.3,104.3,105.4,106.4,103.2,100.8,103.6,106.5,107.5,109.9,112.3,113.6,115.9,120.2,121.4,122.4,123.7,125.7,127.1,127.8,128.3,130.3,131.8,132.1,134.1,134.6,135.6,134.3,133.3,133.4,134.3,137.6,141.7,142.5,143.4,139.8,138.6,139.2,140.1,137.0,140.4,142.4,145.9,151.7,153.6,151.7,153.363,156.511,164.672,158.943,146.317,154.815,159.202,158.936,170.886,172.048,175.271,173.324,174.432,172.658,173.749,168.4,158.313,155.63,152.134,153.399,154.986,154.863,158.724,158.269,156.741,156.089,150.916,152.422,163.239,176.375
CWUS0300SACL11   ,CWUS0300SACL11   ,"Commodities less food and beverages in South urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,102.3,104.4,105.5,106.5,103.0,100.6,103.5,106.4,107.4,109.8,112.2,113.6,115.9,120.2,120.9,121.9,123.2,125.3,126.7,127.4,127.8,129.9,131.5,131.8,133.7,134.1,135.1,133.6,132.6,132.6,133.6,136.8,141.0,141.8,142.7,138.7,137.4,138.0,138.9,135.8,139.1,141.1,144.6,150.6,152.4,150.6,152.08,155.25,163.532,157.615,144.614,153.255,157.717,157.36,169.59,170.754,173.907,171.938,172.982,171.117,172.181,166.717,156.401,153.649,150.036,151.314,152.888,152.719,156.6,156.101,154.483,153.767,148.466,149.987,160.909,174.135
CWUS0300SACL1E   ,CWUS0300SACL1E   ,"Commodities less food and energy commodities in South urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,103.1,105.8,107.2,107.8,108.2,108.8,110.6,113.0,115.1,117.5,119.4,120.6,122.5,124.0,127.5,129.1,131.5,133.1,135.5,136.4,137.7,138.8,140.7,141.6,142.8,142.6,143.9,142.9,144.0,144.9,146.0,146.3,147.4,147.4,148.5,147.9,147.0,145.8,144.5,141.4,141.0,141.2,142.7,141.8,143.2,142.1,142.394,142.04,142.791,141.348,142.664,145.632,147.25,146.88,147.928,149.987,151.13,150.898,151.518,151.687,151.344,150.713,150.423,149.716,149.69,148.733,148.646,146.788,147.952,147.186,148.101,147.169,146.559,148.503,153.321,163.096
CWUS0300SAD      ,CWUS0300SAD      ,"Durables in South urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,103.0,105.9,107.1,106.4,106.2,105.9,107.1,109.3,110.4,111.9,113.1,113.1,113.6,114.0,115.5,116.7,117.7,120.0,121.3,124.1,125.0,127.5,130.2,130.9,131.6,131.5,131.5,129.3,129.1,129.2,127.9,128.0,127.7,127.5,127.7,125.9,123.9,122.7,121.1,117.3,115.9,116.3,117.5,116.8,116.8,115.2,114.236,113.728,113.523,110.799,109.413,111.601,114.258,113.86,115.016,116.417,116.6,115.837,115.872,115.436,114.732,113.747,113.351,112.239,111.83,109.843,109.815,107.852,108.226,107.876,108.727,107.884,107.633,110.772,116.245,127.824
CWUS0300SAE      ,CWUS0300SAE      ,"Education and communication in South urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.5,100.7,101.4,101.8,102.3,103.5,106.1,106.6,107.9,107.6,107.1,107.2,107.3,107.4,108.7,109.4,111.0,111.768,113.897,114.455,116.994,117.565,119.226,120.111,120.651,120.117,121.169,122.474,122.899,123.819,124.359,125.022,125.334,124.935,126.12,126.533,125.671,121.23,119.59,119.583,119.376,118.595,118.863,119.314,121.556,121.94,123.508
CWUS0300SAEC     ,CWUS0300SAEC     ,"Education and communication commodities in South urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.61,97.185,94.443,92.572,92.135,90.837,89.269,87.798,87.369,85.827,83.297,81.446,79.417,79.295,76.902,75.119,74.033,73.105,70.573,67.396,65.601,64.152,64.936,68.708
CWUS0300SAES     ,CWUS0300SAES     ,"Education and communication services in South urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.432,101.116,100.855,101.957,103.184,103.694,104.682,105.313,105.967,106.429,106.342,107.646,108.265,107.477,103.629,102.317,102.45,102.363,101.925,102.531,103.172,105.37,105.647,106.72
CWUS0300SAF      ,CWUS0300SAF      ,"Food and beverages in South urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,103.0,104.1,105.4,106.0,107.7,110.1,112.1,113.6,115.5,119.0,122.4,124.9,129.6,131.8,134.7,134.9,135.7,136.0,137.6,138.9,141.0,142.6,144.7,146.5,149.6,153.0,154.5,156.0,157.5,158.8,160.2,161.8,164.2,166.3,169.0,171.2,172.6,173.1,175.4,178.3,181.8,184.7,186.3,188.7,190.8,193.0,196.784,201.784,206.859,213.992,215.126,214.473,216.414,217.41,222.783,227.558,230.432,232.001,234.147,235.958,238.977,242.375,244.363,245.954,245.279,244.903,245.993,247.62,248.651,250.22,253.257,254.361,260.13,263.703,266.845,275.434
CWUS0300SAF1     ,CWUS0300SAF1     ,"Food in South urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,103.1,104.1,105.4,105.9,107.6,110.0,112.2,113.7,115.5,119.3,122.7,125.3,130.2,132.4,134.6,134.6,135.4,135.6,137.3,138.7,140.8,142.6,144.8,146.5,149.7,153.2,154.7,156.2,157.6,159.0,160.4,161.9,164.4,166.5,169.1,171.2,172.7,173.2,175.4,178.4,181.8,184.8,186.4,189.0,191.1,193.2,197.011,202.191,207.43,214.842,215.764,214.962,216.948,217.807,223.439,228.468,231.209,232.928,234.982,236.774,239.868,243.428,245.423,247.059,246.208,245.783,246.825,248.43,249.429,250.976,253.983,254.99,260.879,264.624,267.84,276.655
CWUS0300SAF11    ,CWUS0300SAF11    ,"Food at home in South urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,103.1,103.4,104.3,104.1,105.7,108.3,110.2,111.5,113.1,117.4,121.4,123.7,129.4,131.2,133.3,132.2,132.7,132.5,134.5,135.6,138.4,140.5,142.9,144.6,148.5,152.5,153.5,154.9,155.9,156.8,157.9,159.3,162.0,164.2,167.1,168.9,170.1,169.9,172.3,175.6,179.4,182.4,183.4,185.5,187.0,189.0,193.101,198.574,204.643,213.233,211.546,209.013,211.167,212.194,219.755,225.765,228.355,229.2,231.036,232.148,235.645,239.096,239.769,240.419,237.652,235.492,235.406,236.564,236.255,236.892,238.405,237.888,245.214,248.195,250.777,259.386
CWUS0300SAF111   ,CWUS0300SAF111   ,"Cereals and bakery products in South urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2017-S02,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.369,276.151,277.83,279.902,280.535,285.049,289.932,291.902,298.395
CWUS0300SAF112   ,CWUS0300SAF112   ,"Meats, poultry, fish, and eggs in South urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2017-S02,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.244,242.643,242.737,241.483,243.498,256.708,258.931,264.335,286.085
CWUS0300SAF113   ,CWUS0300SAF113   ,"Fruits and vegetables in South urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2017-S02,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.485,284.347,285.752,290.685,283.746,288.331,288.87,299.024,300.437
CWUS0300SAF114   ,CWUS0300SAF114   ,"Nonalcoholic beverages and beverage materials in South urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2017-S02,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.385,164.099,164.465,168.482,166.762,172.313,175.199,174.233,177.397
CWUS0300SAF115   ,CWUS0300SAF115   ,"Other food at home in South urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2017-S02,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.253,208.157,208.501,208.757,209.003,214.407,217.762,217.669,223.671
CWUS0300SAF116   ,CWUS0300SAF116   ,"Alcoholic beverages in South urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,102.6,104.0,105.4,107.7,109.6,110.3,111.1,112.4,114.8,116.2,117.4,119.6,122.1,124.7,135.2,137.3,139.0,140.1,141.2,141.7,143.4,143.0,144.1,145.9,148.5,150.9,152.5,153.7,155.1,156.4,158.1,160.1,162.7,164.7,167.5,170.3,172.7,173.2,176.0,177.2,180.7,183.3,185.6,184.2,187.6,188.8,193.293,195.423,197.913,200.691,205.138,206.793,208.05,211.053,212.615,213.664,218.819,217.922,221.597,223.736,225.503,226.206,228.088,228.946,231.357,231.865,233.861,235.903,237.538,239.518,243.139,246.032,249.463,249.624,251.332,255.499
CWUS0300SAG      ,CWUS0300SAG      ,"Other goods and services in South urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,106.0,109.3,112.1,115.5,118.4,122.1,125.8,129.5,133.0,137.7,142.1,147.1,151.9,157.6,163.8,168.8,173.6,179.0,184.6,183.5,186.9,190.8,194.2,199.0,202.5,206.3,210.2,216.3,223.3,233.3,251.1,258.6,267.2,273.7,278.6,288.8,292.7,293.6,292.9,293.2,295.2,298.5,303.8,306.4,310.4,314.3,328.146,333.103,341.021,345.451,367.192,391.431,396.044,401.058,402.706,406.675,410.634,413.273,418.215,421.094,425.644,429.951,433.69,438.687,443.481,448.176,450.69,453.641,458.463,461.293,464.895,469.458,475.054,483.884,490.937,501.274
CWUS0300SAGC     ,CWUS0300SAGC     ,"Other goods in South urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.818,102.591,102.926,104.002,105.128,105.644,106.171,106.757,107.777,108.714,108.848,109.654,110.609,110.635,111.184,111.683,112.658,112.885,113.866,115.574,116.978,118.798,120.421,121.979
CWUS0300SAGS     ,CWUS0300SAGS     ,"Other personal services in South urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.417,100.874,101.43,102.329,103.112,104.005,106.308,107.248,108.603,109.926,112.066,114.013,115.541,118.24,118.994,120.069,121.708,123.176,123.985,124.301,125.758,128.607,130.638,134.799
CWUS0300SAH      ,CWUS0300SAH      ,"Housing in South urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,100.7,104.2,105.6,107.8,108.9,109.6,110.3,111.9,113.0,114.8,116.0,118.2,120.0,122.7,124.2,126.2,127.4,129.3,131.0,133.5,134.9,136.7,138.0,140.5,142.9,145.1,146.6,148.1,148.6,150.7,151.4,153.1,154.8,157.8,160.8,162.3,162.3,164.6,166.8,168.9,170.2,173.1,175.4,180.0,183.9,187.5,190.123,193.479,197.001,201.632,201.756,201.18,200.129,200.715,201.891,204.669,205.917,207.83,209.816,212.486,215.516,218.656,220.314,223.012,224.005,227.546,230.345,234.134,236.659,239.446,242.618,246.041,248.168,251.055,254.293,261.392
CWUS0300SAH1     ,CWUS0300SAH1     ,"Shelter in South urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,99.8,104.2,105.8,108.7,110.7,112.1,113.2,114.7,116.2,117.7,119.5,121.8,124.2,127.6,129.2,131.6,133.4,135.4,137.8,140.1,142.5,144.9,147.7,150.2,153.3,155.6,157.8,160.0,162.9,165.3,167.2,168.6,171.3,173.3,176.2,178.5,181.3,183.9,186.4,187.8,189.9,192.1,195.1,197.3,201.3,205.9,210.647,213.964,217.345,220.002,222.107,221.924,221.37,221.959,223.645,225.927,228.647,231.276,234.209,236.75,240.948,244.665,248.58,252.528,255.912,259.709,263.683,268.431,272.528,276.219,280.732,285.231,288.917,291.875,295.758,302.682
CWUS0300SAH2     ,CWUS0300SAH2     ,"Fuels and utilities in South urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,103.5,106.3,106.1,108.2,107.4,106.7,105.5,108.0,107.7,111.0,111.5,114.2,115.3,118.1,119.0,121.3,121.3,124.3,124.9,129.0,127.8,129.2,127.1,130.5,132.6,135.6,135.8,137.7,132.4,134.7,131.6,136.6,135.9,145.0,151.6,152.4,142.7,146.4,150.8,158.8,158.3,166.8,168.8,187.8,195.2,198.7,195.261,203.022,210.137,227.726,217.493,215.108,212.18,215.452,215.543,223.238,218.577,220.151,220.248,227.839,231.16,236.327,230.472,232.252,224.74,231.586,232.861,238.659,235.987,238.581,237.939,240.29,237.654,242.078,245.298,257.987
CWUS0300SAH21    ,CWUS0300SAH21    ,"Household energy in South urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,103.0,106.0,104.2,105.6,102.8,101.1,99.4,102.2,101.0,104.2,103.0,106.5,106.0,110.0,109.0,111.5,109.9,113.8,112.5,117.4,113.7,115.9,111.5,116.6,117.0,121.6,120.4,122.3,112.7,114.9,111.2,116.4,115.2,124.6,131.4,131.8,120.8,124.4,128.8,136.5,134.7,142.5,143.8,162.9,169.8,172.7,168.459,175.642,182.153,199.084,187.365,183.68,179.148,181.973,180.939,188.214,181.789,181.998,181.107,188.376,191.45,195.718,188.207,189.15,180.416,186.705,187.251,192.593,188.774,190.273,189.526,191.294,187.549,191.183,193.574,206.187
CWUS0300SAH3     ,CWUS0300SAH3     ,"Household furnishings and operations in South urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,101.7,102.1,104.1,104.5,105.4,106.3,107.6,108.3,109.7,110.9,111.2,112.1,112.9,113.7,115.4,116.0,116.6,117.0,117.6,119.0,120.4,121.1,122.2,123.6,124.2,125.0,126.0,125.1,124.9,125.5,125.1,124.6,125.7,126.3,126.0,124.8,124.2,123.6,122.4,120.9,121.1,121.1,121.1,120.2,120.8,120.5,120.898,120.378,121.643,122.702,124.438,123.85,122.39,120.539,120.719,121.326,122.037,121.341,121.376,119.67,118.102,117.416,117.214,116.1,115.565,115.458,115.311,113.938,115.08,115.018,116.501,117.13,117.544,119.045,120.192,123.775
CWUS0300SAH31    ,CWUS0300SAH31    ,"Household furnishings and supplies in South urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.215,97.55,97.745,98.206,98.674,97.97,97.967,96.351,94.793,93.934,93.669,92.226,91.518,91.163,90.859,89.492,90.042,89.598,90.487,90.134,90.503,91.712,92.114,94.477
CWUS0300SAM      ,CWUS0300SAM      ,"Medical care in South urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,105.6,108.3,111.4,115.0,119.7,123.9,128.3,132.5,136.3,140.9,146.6,152.0,158.3,165.7,172.4,178.7,186.0,191.3,197.4,202.0,206.6,211.3,217.0,222.0,226.0,228.5,232.4,234.8,239.1,242.2,245.3,249.3,254.3,258.7,263.8,267.9,273.5,281.0,287.0,292.1,298.3,303.7,311.2,315.4,321.2,326.0,331.764,339.563,348.869,351.606,357.56,362.263,372.42,376.195,383.022,388.758,398.063,403.358,409.954,413.614,419.867,422.012,427.587,433.248,443.213,454.395,463.423,464.634,472.534,470.936,478.012,486.312,496.967,502.953,506.432,512.163
CWUS0300SAM1     ,CWUS0300SAM1     ,"Medical care commodities in South urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,106.0,109.8,113.8,117.1,121.2,124.8,128.6,133.4,137.4,141.4,147.0,152.5,158.6,165.1,173.0,179.8,184.6,186.3,189.3,191.1,194.6,196.5,198.8,200.2,202.8,205.4,208.8,210.0,213.6,216.3,219.6,224.2,227.2,229.3,234.8,239.7,243.6,248.3,250.4,252.8,255.4,257.6,258.8,262.8,270.1,271.5,267.45,272.432,277.433,276.802,284.215,287.061,292.895,293.416,298.249,301.252,307.443,309.519,312.804,316.41,319.971,325.655,330.215,337.719,341.666,355.766,356.334,359.914,362.589,355.168,349.75,346.431,345.42,342.178,341.622,344.725
