index,Index,Label,unit,start,last,1984-S1,1984-S2,1985-S1,1985-S2,1986-S1,1986-S2,1987-S1,1987-S2,1988-S1,1988-S2,1989-S1,1989-S2,1990-S1,1990-S2,1991-S1,1991-S2,1992-S1,1992-S2,1993-S1,1993-S2,1994-S1,1994-S2,1995-S1,1995-S2,1996-S1,1996-S2,1997-S1,1997-S2,1998-S1,1998-S2,1999-S1,1999-S2,2000-S1,2000-S2,2001-S1,2001-S2,2002-S1,2002-S2,2003-S1,2003-S2,2004-S1,2004-S2,2005-S1,2005-S2,2006-S1,2006-S2,2007-S1,2007-S2,2008-S1,2008-S2,2009-S1,2009-S2,2010-S1,2010-S2,2011-S1,2011-S2,2012-S1,2012-S2,2013-S1,2013-S2,2014-S1,2014-S2,2015-S1,2015-S2,2016-S1,2016-S2,2017-S1,2017-S2,2018-S1,2018-S2,2019-S1,2019-S2,2020-S1,2020-S2,2021-S1,2021-S2
CWUS0100SACE     ,CWUS0100SACE     ,"Energy commodities in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,99.4,96.2,96.1,98.5,84.7,69.5,75.9,81.7,79.8,80.0,85.4,87.2,90.6,109.1,100.8,98.7,95.3,98.8,95.7,93.8,92.1,97.0,96.4,96.0,101.2,103.3,104.7,101.5,91.5,86.8,87.0,103.2,122.6,130.5,129.3,113.7,107.1,118.8,133.3,133.0,149.7,163.8,174.5,212.3,221.4,218.6,223.823,246.256,295.867,272.403,185.25,225.665,240.192,242.548,306.514,306.459,318.173,318.243,312.086,306.161,314.425,286.95,221.068,207.596,183.667,197.396,213.147,224.778,246.242,251.379,235.338,236.701,204.374,196.569,245.28,285.821
CWUS0100SACL1    ,CWUS0100SACL1    ,"Commodities less food in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,102.0,103.7,104.8,106.1,102.9,100.2,103.0,105.3,105.6,107.9,110.1,111.7,114.5,120.0,120.8,121.9,122.7,125.3,126.0,125.5,125.5,127.3,128.0,129.2,131.6,132.5,133.6,133.1,131.7,131.6,132.4,136.5,140.6,142.4,142.7,139.4,137.5,140.0,140.6,140.5,142.9,145.6,148.0,154.0,156.2,155.1,155.553,158.592,167.465,165.008,152.551,161.108,164.658,165.609,175.913,178.523,181.11,181.297,179.969,178.592,179.295,174.985,165.219,162.733,158.785,159.861,162.11,162.374,166.222,166.004,164.617,164.499,160.129,160.114,170.165,183.426
CWUS0100SACL11   ,CWUS0100SACL11   ,"Commodities less food and beverages in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,101.9,103.7,104.7,105.9,102.6,99.8,102.6,105.0,105.0,107.3,109.5,110.9,113.7,119.4,119.6,120.7,121.4,124.1,124.8,124.3,124.2,126.0,126.7,127.9,130.3,131.1,132.2,131.6,130.1,129.9,130.7,134.9,139.1,140.8,141.0,137.6,135.6,138.0,138.7,138.4,140.8,143.4,145.9,152.1,154.1,152.9,153.349,156.356,165.308,162.635,149.798,158.456,162.077,162.972,173.453,176.07,178.612,178.772,177.357,175.932,176.637,172.214,162.268,159.732,155.681,156.766,159.046,159.294,163.221,162.956,161.535,161.388,156.824,156.699,166.927,180.374
CWUS0100SACL1E   ,CWUS0100SACL1E   ,"Commodities less food and energy commodities in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,102.6,105.7,107.0,107.9,108.4,109.6,111.6,113.2,113.9,116.7,118.2,119.8,122.5,125.0,127.9,130.0,131.8,134.2,135.8,135.7,136.2,137.2,138.2,139.9,141.5,142.1,143.3,143.4,144.0,144.9,145.9,147.3,148.0,148.4,149.0,148.5,147.7,148.2,145.8,145.7,145.4,145.8,146.7,146.6,147.4,146.7,146.222,145.531,146.725,148.248,149.859,152.492,154.164,154.886,156.093,159.203,160.007,160.221,159.761,159.2,158.554,158.33,158.477,157.92,157.426,156.415,156.455,154.83,155.738,154.589,155.712,155.334,154.758,155.803,160.635,170.238
CWUS0100SAD      ,CWUS0100SAD      ,"Durables in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,102.4,106.1,107.4,106.9,106.7,107.1,108.3,108.5,109.2,110.8,111.7,111.2,112.2,112.4,114.6,115.4,117.2,118.2,119.6,121.0,122.5,125.2,127.6,128.6,129.9,129.8,129.6,128.0,127.9,127.5,126.6,126.1,125.8,125.2,125.6,124.2,122.1,120.4,118.7,115.5,114.5,114.3,115.5,115.3,115.8,114.8,113.355,112.492,112.679,111.267,109.916,111.005,112.731,112.689,113.414,115.6,115.68,115.135,114.934,113.699,113.319,111.586,111.27,110.637,109.369,107.178,106.792,105.027,106.043,105.267,106.28,105.559,105.536,107.654,112.548,123.344
CWUS0100SAE      ,CWUS0100SAE      ,"Education and communication in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2,100.2,100.1,100.9,101.0,102.6,104.3,106.2,106.6,108.9,109.1,110.2,110.3,110.6,111.0,112.9,113.8,115.3,115.458,118.26,119.78,123.343,124.852,126.647,127.078,127.723,126.827,127.453,127.892,128.371,128.706,129.67,129.319,129.156,128.062,129.847,130.204,130.544,128.68,126.873,127.293,128.734,129.267,131.659,132.883,135.258,135.591,137.822
CWUS0100SAEC     ,CWUS0100SAEC     ,"Education and communication commodities in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.558,98.236,96.416,94.995,96.281,93.451,93.34,91.943,90.476,88.626,86.868,84.931,82.734,80.376,79.401,79.086,79.033,78.488,75.575,75.377,73.15,69.277,68.632,70.463
CWUS0100SAES     ,CWUS0100SAES     ,"Education and communication services in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.483,101.151,100.539,101.199,101.462,102.127,102.425,103.378,103.216,103.258,102.483,104.224,104.754,105.289,103.769,102.23,102.601,103.899,104.638,106.726,107.992,110.4,110.747,112.504
CWUS0100SAF      ,CWUS0100SAF      ,"Food and beverages in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,102.8,103.7,105.6,106.4,108.5,111.3,114.5,116.5,119.1,122.5,126.9,129.9,134.6,136.7,140.4,140.3,142.2,142.9,145.2,146.0,147.8,149.7,152.0,153.3,155.7,157.9,159.5,160.5,161.7,163.7,165.7,167.3,168.8,170.6,173.7,176.2,177.5,178.2,180.1,183.2,186.9,190.3,192.7,194.3,197.5,200.1,204.549,208.757,214.136,221.657,222.813,222.102,224.308,225.975,230.386,235.722,238.392,239.898,241.759,242.048,244.553,248.063,249.975,251.045,251.363,250.931,252.819,254.793,257.456,259.391,261.648,263.423,269.971,273.601,276.869,285.394
CWUS0100SAF1     ,CWUS0100SAF1     ,"Food in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,102.9,103.6,105.5,106.2,108.4,111.3,114.5,116.5,119.0,122.5,127.0,129.9,134.8,136.8,139.9,139.6,141.4,142.2,144.6,145.4,147.2,149.3,151.6,152.9,155.3,157.5,159.1,160.0,161.2,163.3,165.3,166.9,168.3,170.1,173.3,175.8,177.0,177.6,179.5,182.7,186.4,189.7,192.2,193.8,197.1,199.6,204.181,208.423,213.848,221.476,222.511,221.548,223.878,225.468,230.031,235.598,238.257,239.772,241.576,241.816,244.448,248.039,249.99,251.092,251.32,250.837,252.813,254.852,257.673,259.626,262.017,263.843,270.539,274.12,277.537,286.4
CWUS0100SAF11    ,CWUS0100SAF11    ,"Food at home in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,102.6,102.6,104.7,104.6,106.6,109.1,112.8,114.1,116.6,120.7,125.5,128.2,134.4,136.3,140.0,138.3,140.9,141.7,144.7,145.4,147.6,150.2,152.7,154.0,156.7,158.9,160.4,160.7,161.6,163.7,165.5,166.9,168.1,170.0,173.3,175.7,176.7,176.1,178.3,182.4,186.7,190.5,192.8,193.9,196.7,198.2,203.298,207.005,213.376,222.0,221.201,218.358,221.182,222.297,228.105,234.718,237.278,237.997,240.002,239.139,241.968,245.652,247.441,247.214,245.291,242.636,243.978,245.131,247.204,248.332,249.72,249.922,257.342,259.44,261.094,269.074
CWUS0100SAF111   ,CWUS0100SAF111   ,"Cereals and bakery products in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2017-S02,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.95,292.964,293.11,297.914,297.888,306.382,308.167,307.502,316.481
CWUS0100SAF112   ,CWUS0100SAF112   ,"Meats, poultry, fish, and eggs in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2017-S02,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.128,251.524,251.679,251.371,252.478,265.033,266.438,270.723,287.231
CWUS0100SAF113   ,CWUS0100SAF113   ,"Fruits and vegetables in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2017-S02,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.903,311.446,313.902,315.98,313.502,318.036,325.986,327.038,328.115
CWUS0100SAF114   ,CWUS0100SAF114   ,"Nonalcoholic beverages and beverage materials in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2017-S02,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.032,174.012,174.703,177.404,177.012,180.228,179.661,181.403,185.973
CWUS0100SAF115   ,CWUS0100SAF115   ,"Other food at home in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2017-S02,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.019,220.895,222.365,222.946,223.104,228.945,230.844,231.589,238.511
CWUS0100SAF116   ,CWUS0100SAF116   ,"Alcoholic beverages in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,103.1,104.5,105.8,108.9,111.3,112.5,114.9,117.3,120.3,122.2,125.7,130.2,133.1,136.0,147.5,149.9,151.6,152.0,152.8,153.2,154.6,155.3,157.0,158.7,160.7,163.5,165.4,166.3,167.6,168.5,171.2,172.4,175.1,177.2,178.6,180.2,182.9,186.1,187.9,189.7,193.4,196.4,198.1,199.8,202.7,205.7,208.252,211.911,216.492,222.129,225.303,228.821,229.215,231.997,234.128,236.006,238.873,240.193,243.066,244.247,244.55,246.646,247.857,248.358,250.191,250.633,251.026,251.891,251.99,253.632,253.827,254.807,258.963,263.337,264.211,267.308
CWUS0100SAG      ,CWUS0100SAG      ,"Other goods and services in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,107.1,110.4,113.7,117.6,121.5,125.0,128.5,132.6,137.3,142.6,148.2,155.4,161.3,170.5,176.4,184.5,189.8,196.2,202.2,203.4,205.0,208.3,211.1,217.2,220.5,225.2,230.1,235.5,243.8,252.6,268.7,277.0,287.8,294.4,301.7,308.8,316.1,335.2,337.2,343.9,348.2,352.9,358.6,360.7,365.1,369.2,376.55,380.665,386.888,405.438,427.375,446.047,453.649,466.079,469.674,475.53,482.33,485.91,487.756,493.087,497.955,504.519,509.899,517.461,522.974,536.721,546.263,550.692,560.601,564.616,572.103,580.377,586.34,592.976,600.434,616.845
CWUS0100SAGC     ,CWUS0100SAGC     ,"Other goods in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.971,104.248,104.768,105.946,107.419,107.581,107.518,109.179,110.161,111.971,113.221,114.104,114.932,119.174,120.962,121.961,124.262,124.105,125.924,127.616,128.607,128.715,130.429,134.715
CWUS0100SAGS     ,CWUS0100SAGS     ,"Other personal services in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.624,101.287,102.456,103.908,105.491,106.993,107.97,108.562,109.747,110.806,111.927,114.449,116.091,117.809,120.265,121.22,123.232,125.104,126.599,128.551,130.199,133.306,134.868,137.68
CWUS0100SAH      ,CWUS0100SAH      ,"Housing in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,101.0,105.1,107.5,109.7,111.6,112.6,115.0,118.0,121.1,124.5,127.6,131.4,134.4,138.5,141.5,143.3,145.7,147.7,149.5,150.8,153.0,154.6,156.2,158.0,160.2,162.2,164.4,165.9,167.3,169.3,170.6,172.4,175.9,179.3,183.6,185.9,188.6,191.7,196.1,198.6,203.1,206.7,210.7,215.6,220.9,225.3,228.758,231.734,236.543,240.404,239.468,240.378,241.642,242.226,244.59,247.355,248.274,250.352,252.943,255.135,259.63,260.006,261.969,262.933,265.174,268.722,272.169,274.171,279.003,281.808,285.035,286.695,289.919,291.928,296.34,302.544
CWUS0100SAH1     ,CWUS0100SAH1     ,"Shelter in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,99.9,106.3,110.2,113.9,118.2,122.2,125.6,130.5,135.5,140.2,144.0,149.2,152.5,157.8,161.1,164.0,167.0,169.5,171.8,173.5,176.4,178.7,181.0,183.3,185.5,188.0,190.7,193.9,196.2,199.4,201.6,204.1,207.8,210.8,215.0,219.8,226.4,230.8,234.7,238.5,244.1,247.7,251.5,254.4,260.3,267.0,270.781,274.632,277.398,280.847,284.257,286.691,287.488,289.041,290.652,294.793,297.438,300.866,303.559,307.779,311.901,315.16,318.488,323.415,327.206,332.994,335.747,339.042,343.794,348.128,352.513,356.422,361.102,363.852,366.818,371.388
CWUS0100SAH2     ,CWUS0100SAH2     ,"Fuels and utilities in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,103.7,103.3,103.5,103.6,100.9,95.1,95.3,96.1,95.4,96.4,99.4,101.8,105.2,108.1,110.2,110.7,111.8,113.6,115.0,116.5,117.8,118.2,118.4,118.9,122.0,123.7,126.5,125.1,123.6,122.2,121.2,122.9,128.7,135.8,144.3,139.2,131.4,133.6,146.1,147.0,152.5,159.0,167.3,185.7,194.4,193.5,200.524,205.046,223.202,232.344,211.61,208.643,214.678,213.899,221.702,221.369,215.926,214.95,220.211,219.456,230.768,221.491,220.776,208.1,207.863,209.789,218.986,220.242,230.886,229.988,230.727,226.196,225.835,224.414,236.668,249.862
CWUS0100SAH21    ,CWUS0100SAH21    ,"Household energy in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,102.5,102.1,101.7,101.1,96.9,89.1,89.7,90.2,88.8,89.7,92.5,95.3,99.5,102.9,102.7,102.3,102.9,105.6,106.2,107.7,109.3,109.5,109.3,109.4,113.6,114.6,118.1,115.5,113.9,112.1,110.9,112.7,118.5,125.8,134.6,129.1,120.7,122.8,135.5,135.9,141.2,147.4,155.8,174.9,183.1,181.6,188.312,192.311,210.64,219.212,196.504,192.208,197.849,195.818,203.627,202.213,195.725,193.815,199.222,197.772,209.121,198.765,197.953,183.946,183.138,184.716,193.934,195.02,205.442,203.953,204.181,198.863,197.916,195.709,207.641,220.871
CWUS0100SAH3     ,CWUS0100SAH3     ,"Household furnishings and operations in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,101.7,102.8,103.6,103.9,104.4,105.3,107.0,106.1,107.7,109.9,110.8,110.8,112.2,113.0,116.2,116.6,118.6,118.5,119.3,118.7,119.1,119.9,121.7,123.2,124.4,124.3,123.6,123.3,124.3,125.4,125.6,124.5,125.6,126.2,126.8,127.4,125.5,124.0,122.4,121.4,121.2,121.8,122.9,123.3,124.1,124.4,123.573,121.591,122.025,122.958,123.763,122.425,121.16,119.724,120.168,121.059,121.677,121.779,121.669,119.126,118.943,117.47,116.917,115.812,114.802,111.968,112.857,110.991,111.209,112.024,113.52,112.78,113.721,115.468,118.497,123.906
CWUS0100SAH31    ,CWUS0100SAH31    ,"Household furnishings and supplies in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.964,98.57,98.787,99.452,99.843,99.862,99.702,97.277,97.032,95.341,94.716,93.609,92.639,89.976,90.578,88.876,89.01,89.502,90.736,90.092,90.944,92.196,94.637,99.431
CWUS0100SAM      ,CWUS0100SAM      ,"Medical care in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,106.4,109.9,114.3,117.9,123.0,127.4,132.2,136.0,140.6,145.3,151.4,158.0,165.6,172.2,179.5,186.4,193.6,200.4,205.6,210.6,215.8,220.4,225.2,229.2,233.6,238.1,241.8,243.8,249.2,254.0,259.3,263.8,269.8,275.3,282.9,289.6,297.8,303.6,309.4,314.6,323.2,329.5,336.2,342.0,350.8,356.6,367.389,374.881,382.182,385.388,391.915,395.252,403.477,408.218,417.45,422.386,432.703,438.275,443.344,446.203,449.814,455.309,464.068,467.997,479.237,487.271,492.192,497.459,504.332,506.809,517.574,533.337,549.816,552.152,551.425,552.743
CWUS0100SAM1     ,CWUS0100SAM1     ,"Medical care commodities in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,105.6,108.7,112.2,115.2,119.1,122.6,126.7,131.0,135.2,139.4,145.4,151.1,159.1,165.4,172.2,177.4,184.1,187.6,192.6,197.4,200.5,202.8,202.9,206.7,210.9,213.8,215.8,216.0,220.9,226.4,233.6,239.4,244.8,249.8,256.0,259.5,263.5,266.6,269.3,273.2,276.4,280.5,281.9,285.9,293.0,298.1,303.995,302.69,309.505,311.947,318.211,323.768,330.297,335.03,346.459,349.593,359.091,362.542,356.493,356.606,356.5,363.624,368.61,365.787,370.464,377.398,377.354,376.145,378.827,378.54,384.443,386.246,376.409,371.864,364.045,367.551
