index,Index,Label,unit,start,last,1984-S1,1984-S2,1985-S1,1985-S2,1986-S1,1986-S2,1987-S1,1987-S2,1988-S1,1988-S2,1989-S1,1989-S2,1990-S1,1990-S2,1991-S1,1991-S2,1992-S1,1992-S2,1993-S1,1993-S2,1994-S1,1994-S2,1995-S1,1995-S2,1996-S1,1996-S2,1997-S1,1997-S2,1998-S1,1998-S2,1999-S1,1999-S2,2000-S1,2000-S2,2001-S1,2001-S2,2002-S1,2002-S2,2003-S1,2003-S2,2004-S1,2004-S2,2005-S1,2005-S2,2006-S1,2006-S2,2007-S1,2007-S2,2008-S1,2008-S2,2009-S1,2009-S2,2010-S1,2010-S2,2011-S1,2011-S2,2012-S1,2012-S2,2013-S1,2013-S2,2014-S1,2014-S2,2015-S1,2015-S2,2016-S1,2016-S2,2017-S1,2017-S2,2018-S1,2018-S2,2019-S1,2019-S2,2020-S1,2020-S2,2021-S1,2021-S2
CWUS0200SAF11    ,CWUS0200SAF11    ,"Food at home in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,101.8,102.4,103.2,102.9,104.7,107.8,110.2,111.2,112.8,116.9,120.9,123.1,129.0,131.2,134.1,133.5,134.1,134.2,136.3,137.9,139.6,141.0,144.2,145.1,147.9,152.2,153.2,154.1,155.8,157.1,159.2,160.2,162.4,164.8,167.4,170.0,170.8,169.5,171.7,173.6,176.8,178.8,181.1,182.1,183.9,185.3,189.784,194.0,200.067,207.808,207.04,204.552,206.433,207.236,213.653,219.728,222.467,222.368,223.509,223.587,227.706,231.343,230.581,231.366,228.96,226.097,226.248,226.946,227.062,226.216,228.079,227.982,234.881,235.269,238.363,248.341
CWUS0200SAF111   ,CWUS0200SAF111   ,"Cereals and bakery products in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2017-S02,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.541,261.766,261.828,261.665,260.213,264.633,267.344,270.33,277.237
CWUS0200SAF112   ,CWUS0200SAF112   ,"Meats, poultry, fish, and eggs in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2017-S02,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.287,247.39,245.212,246.513,247.73,262.059,260.611,260.856,286.171
CWUS0200SAF113   ,CWUS0200SAF113   ,"Fruits and vegetables in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2017-S02,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.055,268.952,268.167,273.672,268.999,272.861,272.549,281.72,286.254
CWUS0200SAF114   ,CWUS0200SAF114   ,"Nonalcoholic beverages and beverage materials in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2017-S02,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.529,161.282,161.889,165.31,165.261,170.055,168.896,173.858,179.541
CWUS0200SAF115   ,CWUS0200SAF115   ,"Other food at home in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2017-S02,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.611,197.412,197.253,197.92,198.308,202.867,203.891,204.967,211.747
CWUS0200SAF116   ,CWUS0200SAF116   ,"Alcoholic beverages in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,102.0,103.5,104.3,107.3,109.9,110.9,112.7,113.9,115.9,118.2,120.5,122.4,125.1,127.5,139.1,139.9,143.9,145.9,148.0,148.9,150.8,151.6,154.2,155.5,157.7,160.0,162.3,163.2,163.7,165.7,168.2,171.7,173.0,174.7,177.9,181.3,183.1,184.3,186.0,186.7,190.2,192.0,193.4,193.8,197.4,198.5,202.702,204.129,208.23,211.699,216.04,219.362,221.729,221.732,224.876,229.619,233.381,234.092,236.261,237.957,240.16,241.589,242.542,243.003,245.582,246.173,247.808,249.664,251.892,252.442,255.122,256.037,257.425,260.867,263.657,266.441
CWUS0200SAG      ,CWUS0200SAG      ,"Other goods and services in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,105.8,108.8,111.5,114.5,117.7,120.9,123.8,128.3,132.6,137.5,141.9,148.3,152.7,158.6,165.5,171.7,176.6,183.4,189.0,187.6,189.3,196.5,198.6,202.1,204.9,208.6,212.7,219.3,227.3,237.0,252.8,259.3,266.9,271.2,277.9,286.3,291.2,299.8,298.0,296.0,297.9,302.9,308.3,318.1,323.1,324.6,330.905,335.649,346.219,351.124,374.633,393.436,397.282,401.762,403.515,407.843,411.754,421.214,424.66,433.678,437.247,436.685,442.268,447.951,453.308,457.48,461.708,466.433,471.935,479.126,486.16,496.968,504.009,506.799,513.803,526.191
CWUS0200SAGC     ,CWUS0200SAGC     ,"Other goods in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.623,100.617,100.587,101.829,102.625,105.356,106.331,109.094,110.088,109.685,110.961,113.067,114.308,114.89,116.091,117.37,118.159,118.663,121.027,124.649,126.393,127.409,129.347,131.507
CWUS0200SAGS     ,CWUS0200SAGS     ,"Other personal services in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.043,102.414,103.703,104.521,105.864,107.611,108.285,109.659,110.383,110.726,112.375,112.561,114.007,115.794,116.646,117.696,120.003,123.827,124.687,126.025,127.877,128.026,129.482,134.299
CWUS0200SAH      ,CWUS0200SAH      ,"Housing in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,100.6,103.0,103.3,105.2,106.1,107.1,108.4,110.6,111.5,114.2,115.7,117.7,119.5,122.2,124.1,126.0,127.5,129.5,131.0,133.0,134.5,136.0,137.7,140.0,142.1,144.5,146.3,148.2,150.0,151.2,152.2,154.4,156.5,160.8,164.0,163.6,164.9,167.1,169.4,170.8,172.3,174.8,176.4,180.5,181.4,182.5,185.345,187.088,190.45,192.955,190.611,191.416,191.667,192.627,193.459,195.557,195.882,197.947,199.95,201.645,204.7,206.442,206.991,208.579,210.134,213.121,215.593,218.044,220.834,223.907,226.749,229.143,231.288,234.058,238.024,246.504
CWUS0200SAH1     ,CWUS0200SAH1     ,"Shelter in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,99.6,102.2,102.4,105.1,107.4,109.5,112.2,115.2,117.3,120.1,122.1,124.8,127.4,131.3,133.5,135.8,138.1,140.2,142.4,144.8,147.5,150.1,153.0,156.2,158.9,161.0,163.7,166.3,168.8,171.2,173.5,175.5,178.6,181.4,183.9,186.9,190.5,192.6,194.5,195.8,198.0,199.8,201.5,202.8,204.3,207.0,209.175,211.129,213.396,213.775,215.298,216.906,216.669,217.355,218.782,220.346,222.644,224.883,227.414,229.628,231.913,234.425,237.159,239.905,243.395,246.615,249.807,253.009,257.531,261.615,266.421,269.923,273.352,275.923,279.497,286.369
CWUS0200SAH2     ,CWUS0200SAH2     ,"Fuels and utilities in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,103.8,107.4,106.9,108.5,106.2,105.4,103.6,105.8,103.8,106.5,107.5,108.6,109.1,110.6,111.7,113.3,113.3,115.9,117.0,119.7,118.3,118.1,117.2,118.4,120.5,124.9,126.1,127.1,125.7,125.3,122.8,128.8,130.2,144.0,153.3,139.9,134.7,141.4,150.1,155.5,156.7,165.8,167.2,187.9,186.6,183.1,191.681,194.848,206.179,219.047,195.91,195.952,201.12,205.851,205.264,211.31,202.464,207.16,209.911,212.254,221.868,224.034,216.194,215.454,211.591,219.253,221.649,226.062,222.767,224.949,221.772,223.188,221.037,226.101,234.529,251.251
CWUS0200SAH21    ,CWUS0200SAH21    ,"Household energy in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,102.4,107.1,105.4,107.0,102.5,101.1,97.9,100.6,97.1,100.6,99.6,101.0,99.3,100.3,100.6,101.5,100.9,104.3,105.0,107.9,104.6,104.3,102.6,103.8,106.1,111.2,111.0,111.4,109.4,108.6,105.9,111.9,113.0,127.0,136.3,121.9,116.1,122.7,131.2,136.3,136.9,145.9,146.8,168.0,166.1,161.9,170.077,172.901,183.576,196.122,171.183,170.47,174.769,178.849,177.195,182.959,172.181,176.365,177.779,179.509,188.242,189.879,180.253,178.422,173.146,180.21,181.699,185.51,181.505,182.8,178.766,179.777,176.371,180.963,188.623,205.459
CWUS0200SAH3     ,CWUS0200SAH3     ,"Household furnishings and operations in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,101.4,101.9,103.3,103.6,104.5,104.5,105.5,105.9,106.6,108.6,109.7,110.4,111.2,111.8,113.7,114.7,115.6,116.5,116.6,116.8,117.8,118.4,119.5,120.2,120.7,121.1,121.6,122.4,124.7,123.2,122.8,122.1,121.3,121.8,122.0,121.8,121.3,120.2,118.6,116.8,116.0,115.2,116.9,116.1,116.5,116.4,117.105,117.172,118.122,119.832,121.037,119.571,117.511,116.39,116.317,117.348,118.094,117.3,116.704,115.851,116.335,114.986,114.647,114.073,113.252,111.852,112.0,110.288,111.813,112.459,113.495,113.206,114.257,116.012,118.15,125.268
CWUS0200SAH31    ,CWUS0200SAH31    ,"Household furnishings and supplies in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2021-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.383,98.306,98.162,99.003,99.723,98.849,98.232,97.184,97.478,96.16,95.825,95.223,94.4,92.947,92.939,91.195,92.401,92.769,93.427,93.007,93.867,95.402,97.186,103.083
CWUS0200SAM      ,CWUS0200SAM      ,"Medical care in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,105.5,107.9,110.8,113.9,118.3,121.9,125.6,129.3,134.1,138.2,142.8,148.6,154.9,161.1,168.9,174.5,181.7,186.1,193.3,197.4,203.3,208.5,214.1,216.9,221.2,223.6,226.4,228.7,233.5,238.4,243.7,246.9,253.1,257.9,265.5,270.7,278.0,283.3,289.6,294.8,304.7,310.7,320.0,326.0,334.7,340.1,349.188,357.304,362.922,365.509,374.004,379.974,387.786,392.264,400.21,405.608,415.921,423.987,430.36,435.856,443.893,448.689,455.344,458.791,470.24,480.638,484.542,485.525,486.95,490.205,496.375,509.432,521.446,529.04,531.912,531.213
CWUS0200SAM1     ,CWUS0200SAM1     ,"Medical care commodities in Midwest urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S03,105.7,109.3,113.4,117.4,121.4,124.5,129.0,133.2,137.8,143.1,148.1,154.0,160.4,165.7,174.2,181.4,188.2,191.3,195.2,198.3,201.7,203.8,204.2,204.2,206.2,206.9,209.8,210.8,213.8,219.0,223.8,226.3,227.8,231.4,236.1,239.9,245.4,247.7,252.9,256.5,260.6,262.8,266.1,270.4,277.2,279.9,283.196,286.969,286.343,285.973,292.954,297.007,303.977,306.42,312.727,317.706,326.145,329.871,332.21,334.495,344.191,352.578,360.273,359.735,368.748,375.851,380.038,383.569,382.466,385.618,383.684,379.398,371.846,372.739,365.286,360.753
