index,Index,Label,unit,start,last,1984-S1,1984-S2,1985-S1,1985-S2,1986-S1,1986-S2,1987-S1,1987-S2,1988-S1,1988-S2,1989-S1,1989-S2,1990-S1,1990-S2,1991-S1,1991-S2,1992-S1,1992-S2,1993-S1,1993-S2,1994-S1,1994-S2,1995-S1,1995-S2,1996-S1,1996-S2,1997-S1,1997-S2,1998-S1,1998-S2,1999-S1,1999-S2,2000-S1,2000-S2,2001-S1,2001-S2,2002-S1,2002-S2,2003-S1,2003-S2,2004-S1,2004-S2,2005-S1,2005-S2,2006-S1,2006-S2,2007-S1,2007-S2,2008-S1,2008-S2,2009-S1,2009-S2,2010-S1,2010-S2,2011-S1,2011-S2,2012-S1,2012-S2,2013-S1,2013-S2,2014-S1,2014-S2,2015-S1,2015-S2,2016-S1,2016-S2,2017-S1,2017-S2
CWUSA421SACL11   ,CWUSA421SACL11   ,"Commodities less food and beverages in Los Angeles-Riverside-Orange County, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,102.0,102.1,103.2,103.3,101.2,98.4,100.7,102.3,103.5,104.8,108.8,109.2,112.3,116.3,116.1,118.8,121.9,124.5,124.8,124.3,124.0,124.7,125.5,124.9,128.2,126.1,126.6,125.7,124.7,124.1,126.6,127.5,130.5,131.9,132.9,128.9,129.9,130.1,133.1,129.5,132.5,133.1,135.7,140.5,143.5,142.2,143.827,143.639,151.185,146.58,136.147,143.529,145.325,145.222,155.684,153.896,158.892,157.245,157.08,152.16,154.195,147.588,143.297,142.783,137.645,135.253,137.612,139.072
CWUSA421SAD      ,CWUSA421SAD      ,"Durables in Los Angeles-Riverside-Orange County, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,102.7,102.9,102.5,101.9,101.2,101.6,102.0,104.0,104.1,105.1,105.4,105.6,106.7,106.6,109.2,111.2,113.0,115.2,115.9,117.6,118.7,119.2,121.0,122.2,123.7,123.9,124.2,122.6,123.0,123.3,121.3,122.4,122.7,122.5,122.6,121.7,120.4,118.3,116.5,111.8,110.7,110.4,111.6,111.5,112.6,111.8,110.29,109.114,108.336,106.784,105.767,106.871,108.558,107.708,108.058,108.246,107.915,107.646,106.547,104.851,104.327,102.708,102.597,101.465,100.169,97.547,98.093,97.152
CWUSA421SAE      ,CWUSA421SAE      ,"Education and communication in Los Angeles-Riverside-Orange County, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2017-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7,99.2,98.8,99.2,99.5,99.9,100.7,102.1,101.0,105.1,105.5,107.9,108.6,111.4,111.9,113.4,113.9,115.8,117.037,120.599,123.16,125.741,127.528,128.753,130.791,132.24,133.014,133.104,133.97,136.848,138.055,139.015,139.563,140.128,140.149,141.005,138.997,134.97,134.414,135.137
CWUSA421SAEC     ,CWUSA421SAEC     ,"Education and communication commodities in Los Angeles-Riverside-Orange County, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2017-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.64,99.873,96.054,92.796,95.547,96.461,96.099,89.716,85.974,82.66,82.023,78.344,75.428,73.77,76.016,77.332
CWUSA421SAES     ,CWUSA421SAES     ,"Education and communication services in Los Angeles-Riverside-Orange County, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2017-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.942,103.266,104.167,104.463,104.988,107.343,108.396,109.772,110.615,111.446,111.532,112.651,111.235,107.955,107.227,107.703
CWUSA421SAF      ,CWUSA421SAF      ,"Food and beverages in Los Angeles-Riverside-Orange County, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,102.5,103.6,105.0,105.8,107.8,109.1,112.8,113.3,115.4,118.8,122.8,125.1,130.4,131.6,136.7,137.0,140.5,142.2,144.9,146.4,147.9,149.6,153.1,153.8,156.4,159.6,162.8,163.7,166.5,168.2,170.1,169.9,172.0,175.4,180.1,182.7,185.2,185.7,188.8,193.7,196.6,197.6,199.7,202.4,203.8,205.4,211.229,213.556,219.886,225.533,225.427,222.82,224.986,226.0,232.72,236.469,238.966,239.95,241.262,241.839,244.655,248.947,250.721,252.564,254.279,253.905,256.857,258.997
CWUSA421SAF1     ,CWUSA421SAF1     ,"Food in Los Angeles-Riverside-Orange County, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,102.5,103.6,104.9,105.7,107.5,109.0,112.7,112.8,114.7,118.1,122.2,124.3,129.7,130.6,135.0,134.7,138.1,139.6,142.3,143.8,145.6,147.4,150.9,151.7,154.0,157.7,160.8,161.6,164.4,166.1,167.9,167.4,169.4,172.8,177.6,180.3,182.7,183.2,186.2,191.2,194.1,195.2,197.3,200.0,201.5,203.4,209.186,211.63,217.694,223.571,223.446,220.473,222.606,223.703,230.618,234.606,237.161,238.124,239.445,240.05,243.046,247.546,249.243,251.194,252.618,252.095,255.126,257.428
CWUSA421SAF11    ,CWUSA421SAF11    ,"Food at home in Los Angeles-Riverside-Orange County, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,102.1,102.5,104.0,103.6,105.9,107.2,112.7,112.6,115.2,117.7,122.6,123.9,131.1,131.1,137.4,134.8,139.3,141.2,144.7,146.5,149.0,151.3,156.1,156.8,159.7,164.6,167.9,168.6,171.9,173.5,175.8,174.5,176.8,180.8,186.1,189.1,191.2,190.4,194.0,200.5,203.9,204.7,205.8,207.1,207.6,210.1,217.752,220.846,229.055,236.523,234.102,227.514,230.99,230.442,240.045,245.569,247.162,247.32,249.724,249.688,252.424,257.297,257.826,258.846,256.221,253.531,254.46,254.177
CWUSA421SAF116   ,CWUSA421SAF116   ,"Alcoholic beverages in Los Angeles-Riverside-Orange County, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,102.6,103.9,105.6,108.0,111.4,110.5,114.1,117.5,121.7,125.4,127.9,131.9,136.6,140.4,150.8,155.8,161.0,163.6,165.9,167.6,167.1,168.6,171.6,171.8,176.9,175.8,180.1,181.3,183.7,184.6,188.7,194.3,198.3,201.4,202.4,204.8,207.4,208.5,214.5,215.1,216.7,215.9,217.3,219.5,219.8,214.8,221.844,221.64,231.324,232.664,232.888,236.421,238.426,237.769,239.97,238.783,240.187,241.451,242.381,242.315,241.633,242.69,245.327,245.538,250.715,253.122,254.248,253.124
CWUSA421SAG      ,CWUSA421SAG      ,"Other goods and services in Los Angeles-Riverside-Orange County, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,104.2,109.1,112.3,115.0,119.7,121.7,124.1,128.8,134.6,140.6,152.3,157.6,163.6,168.6,175.1,183.1,191.0,197.3,204.7,204.6,206.6,208.1,212.2,215.7,218.2,222.6,226.1,228.5,232.1,236.9,261.5,266.9,272.5,279.7,282.3,288.3,288.7,287.8,289.1,291.3,290.5,293.4,297.9,300.0,307.7,313.2,316.244,319.118,326.714,330.907,339.277,345.454,348.199,357.309,360.718,357.662,360.406,361.171,364.767,363.266,367.012,371.362,372.725,378.399,379.598,381.943,388.623,402.754
CWUSA421SAGC     ,CWUSA421SAGC     ,"Other goods in Los Angeles-Riverside-Orange County, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2017-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.209,105.57,106.944,104.245,104.772,104.334,105.52,104.884,106.939,108.932,108.935,110.305,110.388,109.602,111.644,118.673
CWUSA421SAGS     ,CWUSA421SAGS     ,"Other personal services in Los Angeles-Riverside-Orange County, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2017-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.639,101.522,102.116,103.082,104.218,105.055,105.963,105.716,106.065,106.753,107.457,109.319,110.192,112.678,114.495,115.007
CWUSA421SAH      ,CWUSA421SAH      ,"Housing in Los Angeles-Riverside-Orange County, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,100.3,101.0,103.9,108.4,110.4,114.3,115.5,118.5,121.0,123.7,125.0,129.1,132.3,136.0,138.6,140.6,142.4,143.6,144.7,144.8,145.5,145.2,146.3,146.5,147.4,149.1,149.7,151.5,152.8,154.7,156.5,159.0,161.9,165.5,169.9,174.6,179.1,182.6,186.3,187.3,191.9,197.3,203.1,209.8,216.3,221.2,227.811,230.972,235.416,238.234,238.162,237.527,236.967,237.659,239.076,239.326,241.894,244.873,247.919,250.149,252.8,257.14,260.313,264.007,269.327,275.245,280.72,285.409
CWUSA421SAH1     ,CWUSA421SAH1     ,"Shelter in Los Angeles-Riverside-Orange County, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,99.7,99.9,103.6,108.7,111.7,115.8,118.9,121.9,125.4,128.1,130.7,135.5,139.6,143.6,146.0,147.5,149.7,150.6,151.9,151.2,152.0,152.0,152.5,152.7,153.9,155.7,156.8,158.3,160.8,163.2,166.1,168.9,172.1,175.1,179.2,184.5,190.0,194.2,198.8,202.8,208.2,214.7,221.2,227.7,233.8,240.1,248.621,253.7,257.941,262.204,263.457,261.576,260.387,261.58,262.744,263.66,266.849,269.986,272.18,275.427,278.162,283.002,288.206,293.547,300.283,307.653,314.763,321.479
CWUSA421SAH2     ,CWUSA421SAH2     ,"Fuels and utilities in Los Angeles-Riverside-Orange County, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,105.1,109.6,108.0,113.2,111.0,116.8,110.7,114.6,113.9,117.9,116.7,121.8,122.3,126.2,130.2,135.1,135.1,137.6,139.3,141.3,141.8,143.0,149.5,147.9,146.9,150.1,150.2,156.4,146.6,143.8,141.9,146.8,149.2,160.4,174.9,179.7,183.7,188.2,194.4,178.0,180.5,187.2,191.7,210.7,229.0,229.2,233.447,228.615,245.386,237.994,225.41,237.661,247.698,250.409,258.398,254.246,257.259,264.384,281.514,281.698,287.906,299.101,291.741,290.008,292.59,301.336,301.726,301.705
CWUSA421SAH21    ,CWUSA421SAH21    ,"Household energy in Los Angeles-Riverside-Orange County, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,103.3,109.4,105.7,111.7,106.5,113.6,107.6,114.4,110.1,118.8,117.4,124.5,124.3,129.6,136.9,140.8,135.9,138.5,140.8,144.2,143.5,145.1,150.8,147.5,142.6,148.0,146.7,154.2,142.1,138.2,135.4,141.1,143.7,157.8,176.3,181.4,186.4,191.8,198.8,177.1,180.1,185.6,191.5,215.9,239.2,237.5,240.886,230.035,251.371,236.277,217.029,227.319,239.078,238.363,245.438,237.98,237.583,242.586,263.374,258.255,264.297,272.806,261.813,258.72,258.214,270.567,263.897,262.617
CWUSA421SAH3     ,CWUSA421SAH3     ,"Household furnishings and operations in Los Angeles-Riverside-Orange County, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,100.2,102.0,102.5,104.5,105.6,107.3,107.1,109.0,109.9,112.1,110.1,110.6,112.6,114.6,117.7,118.5,120.4,121.8,121.8,123.8,124.3,121.8,121.0,122.8,124.0,123.5,123.2,122.8,124.4,125.9,124.1,124.0,125.8,127.4,126.4,128.3,128.2,127.1,124.5,121.0,122.9,121.7,124.8,125.6,128.6,128.9,128.328,126.695,125.862,127.449,127.88,126.287,123.163,120.315,119.218,118.784,118.205,118.138,117.297,115.926,116.19,114.126,113.857,112.926,113.622,112.356,113.529,112.462
CWUSA421SAH31    ,CWUSA421SAH31    ,"Household furnishings and supplies in Los Angeles-Riverside-Orange County, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2017-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.212,96.39,95.747,95.504,94.721,94.482,93.762,92.461,92.455,90.311,90.014,88.986,89.426,88.251,89.335,87.948
CWUSA421SAM      ,CWUSA421SAM      ,"Medical care in Los Angeles-Riverside-Orange County, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,103.9,106.5,111.1,114.7,118.8,122.6,127.4,130.7,136.9,141.3,146.0,151.5,158.1,165.0,172.5,179.0,186.6,193.3,200.8,206.9,210.4,213.1,217.1,220.4,225.4,227.5,229.1,229.7,232.1,236.2,240.1,242.6,247.4,249.9,257.6,266.3,276.0,278.5,282.3,287.8,292.4,296.8,307.4,313.1,320.1,325.4,332.8,335.862,346.334,349.049,356.362,362.103,367.836,371.925,380.701,386.952,396.149,403.709,403.08,410.601,415.079,415.951,418.326,431.353,456.256,467.507,468.876,477.44
CWUSA421SAN      ,CWUSA421SAN      ,"Nondurables in Los Angeles-Riverside-Orange County, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,101.8,102.3,104.2,104.9,104.5,102.9,106.9,107.7,109.9,112.5,118.1,119.5,124.7,129.1,130.5,132.2,136.1,138.4,139.8,139.3,139.4,140.8,142.5,141.8,145.5,145.2,147.2,147.5,147.9,148.0,152.3,152.6,156.4,159.6,162.9,161.0,163.8,165.2,170.4,171.2,177.2,178.6,181.9,189.0,191.9,191.8,197.415,199.094,212.039,209.845,197.015,204.566,206.2,206.984,220.445,220.474,226.575,225.576,226.47,222.685,227.166,222.577,218.565,219.509,215.112,213.672,217.257,220.225
CWUSA421SANL1    ,CWUSA421SANL1    ,"Nondurables less food in Los Angeles-Riverside-Orange County, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,100.9,101.2,103.6,104.2,101.6,97.0,101.0,102.6,104.9,106.8,113.6,114.5,119.4,126.9,125.5,129.1,133.4,136.3,136.6,134.3,133.1,133.9,134.1,132.1,137.0,133.2,134.2,134.1,132.3,130.8,137.7,138.7,144.3,147.4,149.3,142.6,144.7,146.8,153.7,151.1,159.6,161.1,165.3,175.8,180.5,178.7,184.081,185.049,203.057,194.891,172.869,188.103,189.476,189.971,209.202,205.664,214.491,211.832,212.349,204.867,209.986,198.683,190.48,190.647,182.003,179.866,183.829,187.268
CWUSA421SANL11   ,CWUSA421SANL11   ,"Nondurables less food and beverages in Los Angeles-Riverside-Orange County, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,100.8,100.9,103.4,103.9,100.8,95.9,100.2,101.5,103.7,105.3,112.7,113.3,118.2,126.1,123.4,126.8,131.1,134.0,134.0,131.3,129.9,130.7,130.6,128.3,133.2,129.0,129.7,129.4,127.2,125.7,132.5,133.2,138.8,141.9,143.8,136.8,138.5,140.6,147.4,144.7,153.4,155.1,159.3,170.0,174.8,173.1,178.366,179.37,197.397,188.949,166.331,181.802,183.128,183.67,203.36,199.777,208.697,205.928,206.415,198.78,204.213,192.403,183.724,183.885,174.57,172.285,176.276,179.831
CWUSA421SAR      ,CWUSA421SAR      ,"Recreation in Los Angeles-Riverside-Orange County, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2017-S03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.4,100.4,101.1,99.2,101.3,101.1,102.0,103.7,105.5,105.2,105.9,107.3,108.3,107.8,108.4,108.9,110.8,110.5,109.698,109.654,110.349,111.721,109.081,106.087,101.353,98.747,99.05,96.935,97.301,97.2,96.949,96.78,98.628,97.075,95.379,96.649,98.636,96.748,96.68,98.029
CWUSA421SAS      ,CWUSA421SAS      ,"Services in Los Angeles-Riverside-Orange County, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,100.8,103.1,106.9,111.6,114.4,118.3,120.6,124.0,127.6,130.9,133.3,137.8,141.6,145.7,148.5,151.2,153.3,155.3,157.8,159.1,160.7,161.3,163.5,163.6,164.9,167.2,168.3,170.2,171.4,173.4,175.6,178.2,181.6,185.0,189.4,194.1,198.7,203.0,207.4,209.7,214.8,220.9,226.3,232.5,238.7,243.8,249.784,254.001,259.416,263.124,263.196,263.751,264.327,265.837,268.138,268.721,271.987,275.893,279.272,282.246,285.729,289.584,292.293,297.162,303.484,308.621,314.138,319.873
CWUSA421SASL2RS  ,CWUSA421SASL2RS  ,"Services less rent of shelter in Los Angeles-Riverside-Orange County, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1984.12=100,1985-S01,2017-S03,,,102.7,106.8,109.1,112.6,113.9,117.5,120.8,124.8,126.7,130.4,133.5,137.2,140.6,144.3,146.2,149.4,153.1,156.9,159.3,160.6,164.8,164.8,166.3,169.0,170.3,172.4,171.7,172.8,173.8,175.9,179.3,183.0,187.4,190.8,193.4,197.7,201.4,201.2,205.2,210.2,213.6,218.7,224.5,227.3,228.784,231.268,237.745,240.239,238.586,242.499,245.537,247.361,251.079,251.124,254.185,258.754,263.362,265.637,269.833,272.09,271.089,274.852,280.111,281.894,284.761,288.598
CWUSA421SASL5    ,CWUSA421SASL5    ,"Services less medical care services in Los Angeles-Riverside-Orange County, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,100.5,102.8,106.5,111.4,114.0,117.8,119.9,123.3,126.7,129.9,132.1,136.6,140.3,144.1,146.6,149.0,150.8,152.5,154.6,155.5,157.1,157.5,159.6,159.5,160.7,163.0,164.1,166.0,167.2,169.1,171.2,173.7,177.1,180.5,184.7,189.2,193.5,197.8,202.2,204.3,209.3,215.4,220.6,226.7,232.8,237.8,243.625,247.805,252.979,256.596,256.382,256.687,257.082,258.438,260.475,260.774,263.724,267.338,270.548,273.126,276.35,280.347,283.179,287.552,292.826,297.548,303.24,309.012
CWUSA421SAT      ,CWUSA421SAT      ,"Transportation in Los Angeles-Riverside-Orange County, CA, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2017-S03,102.7,104.4,106.8,107.2,105.3,102.4,105.9,108.2,110.2,112.7,116.5,116.7,119.2,125.2,121.8,123.1,126.6,130.7,132.2,132.9,134.1,137.3,138.9,137.8,141.1,140.0,140.8,141.2,137.2,138.2,140.2,143.4,147.9,150.4,152.6,147.4,149.4,152.1,160.0,156.2,162.6,166.5,170.1,177.4,182.5,181.4,183.887,185.278,198.203,190.75,171.419,186.05,191.578,194.033,212.102,211.631,220.127,218.244,219.603,214.289,218.368,207.527,201.533,201.652,191.891,191.124,198.673,202.947
