index,Index,Label,unit,start,last,1984-S1,1984-S2,1985-S1,1985-S2,1986-S1,1986-S2,1987-S1,1987-S2,1988-S1,1988-S2,1989-S1,1989-S2,1990-S1,1990-S2,1991-S1,1991-S2,1992-S1,1992-S2,1993-S1,1993-S2,1994-S1,1994-S2,1995-S1,1995-S2,1996-S1,1996-S2,1997-S1,1997-S2,1998-S1,1998-S2,1999-S1,1999-S2,2000-S1,2000-S2,2001-S1,2001-S2,2002-S1,2002-S2,2003-S1,2003-S2,2004-S1,2004-S2,2005-S1,2005-S2,2006-S1,2006-S2,2007-S1,2007-S2,2008-S1,2008-S2,2009-S1,2009-S2,2010-S1,2010-S2,2011-S1,2011-S2,2012-S1,2012-S2,2013-S1,2013-S2,2014-S1,2014-S2,2015-S1,2015-S2,2016-S1,2016-S2,2017-S1,2017-S2,2018-S1,2018-S2,2019-S1,2019-S2,2020-S1,2020-S2,2021-S1
CWUS0100SACE     ,CWUS0100SACE     ,"Energy commodities in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S01,99.4,96.2,96.1,98.5,84.7,69.5,75.9,81.7,79.8,80.0,85.4,87.2,90.6,109.1,100.8,98.7,95.3,98.8,95.7,93.8,92.1,97.0,96.4,96.0,101.2,103.3,104.7,101.5,91.5,86.8,87.0,103.2,122.6,130.5,129.3,113.7,107.1,118.8,133.3,133.0,149.7,163.8,174.5,212.3,221.4,218.6,223.82299999999998,246.25599999999997,295.867,272.403,185.25,225.665,240.192,242.548,306.514,306.459,318.173,318.243,312.086,306.161,314.425,286.95,221.06799999999998,207.59599999999998,183.667,197.396,213.14700000000002,224.778,246.24200000000002,251.37900000000002,235.338,236.701,204.37400000000002,196.56900000000002,245.28
CWUS0100SACL1    ,CWUS0100SACL1    ,"Commodities less food in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S01,102.0,103.7,104.8,106.1,102.9,100.2,103.0,105.3,105.6,107.9,110.1,111.7,114.5,120.0,120.8,121.9,122.7,125.3,126.0,125.5,125.5,127.3,128.0,129.2,131.6,132.5,133.6,133.1,131.7,131.6,132.4,136.5,140.6,142.4,142.7,139.4,137.5,140.0,140.6,140.5,142.9,145.6,148.0,154.0,156.2,155.1,155.553,158.592,167.465,165.00799999999995,152.55100000000004,161.108,164.658,165.609,175.91299999999995,178.523,181.11,181.297,179.96900000000005,178.592,179.295,174.985,165.21900000000005,162.733,158.785,159.861,162.11,162.374,166.222,166.00400000000005,164.61700000000005,164.49900000000005,160.129,160.114,170.165
CWUS0100SACL11   ,CWUS0100SACL11   ,"Commodities less food and beverages in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S01,101.9,103.7,104.7,105.9,102.6,99.8,102.6,105.0,105.0,107.3,109.5,110.9,113.7,119.4,119.6,120.7,121.4,124.1,124.8,124.3,124.2,126.0,126.7,127.9,130.3,131.1,132.2,131.6,130.1,129.9,130.7,134.9,139.1,140.8,141.0,137.6,135.6,138.0,138.7,138.4,140.8,143.4,145.9,152.1,154.1,152.9,153.349,156.356,165.308,162.635,149.798,158.45600000000005,162.077,162.972,173.453,176.07,178.612,178.77200000000005,177.357,175.93200000000004,176.637,172.21400000000003,162.268,159.732,155.681,156.766,159.046,159.29399999999995,163.221,162.95600000000005,161.535,161.388,156.82399999999996,156.69899999999996,166.92700000000005
CWUS0100SACL1E   ,CWUS0100SACL1E   ,"Commodities less food and energy commodities in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S01,102.6,105.7,107.0,107.9,108.4,109.6,111.6,113.2,113.9,116.7,118.2,119.8,122.5,125.0,127.9,130.0,131.8,134.2,135.8,135.7,136.2,137.2,138.2,139.9,141.5,142.1,143.3,143.4,144.0,144.9,145.9,147.3,148.0,148.4,149.0,148.5,147.7,148.2,145.8,145.7,145.4,145.8,146.7,146.6,147.4,146.7,146.222,145.531,146.725,148.248,149.859,152.49200000000005,154.164,154.886,156.093,159.203,160.007,160.221,159.761,159.2,158.554,158.33,158.477,157.92,157.42600000000004,156.415,156.455,154.83,155.738,154.589,155.71200000000005,155.334,154.75799999999995,155.803,160.635
CWUS0100SAD      ,CWUS0100SAD      ,"Durables in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S01,102.4,106.1,107.4,106.9,106.7,107.1,108.3,108.5,109.2,110.8,111.7,111.2,112.2,112.4,114.6,115.4,117.2,118.2,119.6,121.0,122.5,125.2,127.6,128.6,129.9,129.8,129.6,128.0,127.9,127.5,126.6,126.1,125.8,125.2,125.6,124.2,122.1,120.4,118.7,115.5,114.5,114.3,115.5,115.3,115.8,114.8,113.355,112.492,112.679,111.26700000000001,109.916,111.005,112.73100000000001,112.689,113.414,115.6,115.68,115.135,114.934,113.699,113.319,111.586,111.27,110.637,109.369,107.178,106.792,105.027,106.04299999999999,105.26700000000001,106.28,105.559,105.536,107.654,112.54799999999999
CWUS0100SAE      ,CWUS0100SAE      ,"Education and communication in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2,100.2,100.1,100.9,101.0,102.6,104.3,106.2,106.6,108.9,109.1,110.2,110.3,110.6,111.0,112.9,113.8,115.3,115.458,118.26,119.78,123.34299999999999,124.852,126.647,127.07799999999999,127.723,126.82700000000001,127.45299999999999,127.89200000000001,128.371,128.70600000000002,129.67,129.319,129.156,128.062,129.847,130.204,130.54399999999998,128.68,126.87299999999999,127.29299999999999,128.734,129.267,131.659,132.88299999999998,135.25799999999998,135.591
CWUS0100SAEC     ,CWUS0100SAEC     ,"Education and communication commodities in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.55799999999999,98.236,96.416,94.995,96.281,93.45100000000001,93.34,91.943,90.476,88.626,86.868,84.931,82.734,80.376,79.40100000000002,79.086,79.033,78.488,75.575,75.377,73.15,69.277,68.632
CWUS0100SAES     ,CWUS0100SAES     ,"Education and communication services in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.48299999999999,101.15100000000001,100.539,101.199,101.462,102.12700000000001,102.425,103.37799999999999,103.21600000000001,103.258,102.48299999999999,104.22399999999999,104.75399999999999,105.289,103.76899999999999,102.23,102.601,103.899,104.63799999999999,106.726,107.992,110.4,110.74700000000001
CWUS0100SAF      ,CWUS0100SAF      ,"Food and beverages in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S01,102.8,103.7,105.6,106.4,108.5,111.3,114.5,116.5,119.1,122.5,126.9,129.9,134.6,136.7,140.4,140.3,142.2,142.9,145.2,146.0,147.8,149.7,152.0,153.3,155.7,157.9,159.5,160.5,161.7,163.7,165.7,167.3,168.8,170.6,173.7,176.2,177.5,178.2,180.1,183.2,186.9,190.3,192.7,194.3,197.5,200.1,204.549,208.757,214.136,221.657,222.813,222.102,224.308,225.975,230.386,235.722,238.392,239.898,241.75900000000001,242.048,244.553,248.063,249.975,251.045,251.363,250.93099999999998,252.81900000000002,254.793,257.45599999999996,259.39099999999996,261.64799999999997,263.423,269.971,273.601,276.869
CWUS0100SAF1     ,CWUS0100SAF1     ,"Food in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S01,102.9,103.6,105.5,106.2,108.4,111.3,114.5,116.5,119.0,122.5,127.0,129.9,134.8,136.8,139.9,139.6,141.4,142.2,144.6,145.4,147.2,149.3,151.6,152.9,155.3,157.5,159.1,160.0,161.2,163.3,165.3,166.9,168.3,170.1,173.3,175.8,177.0,177.6,179.5,182.7,186.4,189.7,192.2,193.8,197.1,199.6,204.18099999999998,208.423,213.84799999999998,221.476,222.511,221.548,223.878,225.468,230.03099999999998,235.59799999999998,238.257,239.77200000000002,241.576,241.81599999999997,244.44799999999998,248.03900000000002,249.99,251.092,251.32,250.83700000000002,252.813,254.852,257.673,259.626,262.017,263.843,270.539,274.12,277.53700000000003
CWUS0100SAF11    ,CWUS0100SAF11    ,"Food at home in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S01,102.6,102.6,104.7,104.6,106.6,109.1,112.8,114.1,116.6,120.7,125.5,128.2,134.4,136.3,140.0,138.3,140.9,141.7,144.7,145.4,147.6,150.2,152.7,154.0,156.7,158.9,160.4,160.7,161.6,163.7,165.5,166.9,168.1,170.0,173.3,175.7,176.7,176.1,178.3,182.4,186.7,190.5,192.8,193.9,196.7,198.2,203.298,207.005,213.37599999999998,222.0,221.201,218.358,221.18200000000002,222.297,228.105,234.718,237.278,237.997,240.002,239.139,241.968,245.65200000000002,247.44099999999997,247.21400000000003,245.291,242.636,243.97799999999998,245.13099999999997,247.204,248.332,249.72,249.922,257.342,259.44,261.094
CWUS0100SAF111   ,CWUS0100SAF111   ,"Cereals and bakery products in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2017-S02,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.95,292.964,293.11,297.914,297.888,306.382,308.1670000000001,307.502
CWUS0100SAF112   ,CWUS0100SAF112   ,"Meats, poultry, fish, and eggs in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2017-S02,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.128,251.524,251.679,251.37099999999998,252.47799999999998,265.033,266.438,270.723
CWUS0100SAF113   ,CWUS0100SAF113   ,"Fruits and vegetables in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2017-S02,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.903,311.44599999999997,313.902,315.98,313.502,318.036,325.986,327.038
CWUS0100SAF114   ,CWUS0100SAF114   ,"Nonalcoholic beverages and beverage materials in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2017-S02,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.032,174.012,174.703,177.40400000000002,177.012,180.22799999999998,179.66099999999997,181.403
CWUS0100SAF115   ,CWUS0100SAF115   ,"Other food at home in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2017-S02,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.019,220.895,222.365,222.946,223.104,228.945,230.84400000000002,231.58900000000003
CWUS0100SAF116   ,CWUS0100SAF116   ,"Alcoholic beverages in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S01,103.1,104.5,105.8,108.9,111.3,112.5,114.9,117.3,120.3,122.2,125.7,130.2,133.1,136.0,147.5,149.9,151.6,152.0,152.8,153.2,154.6,155.3,157.0,158.7,160.7,163.5,165.4,166.3,167.6,168.5,171.2,172.4,175.1,177.2,178.6,180.2,182.9,186.1,187.9,189.7,193.4,196.4,198.1,199.8,202.7,205.7,208.252,211.91099999999997,216.49200000000002,222.12900000000002,225.303,228.821,229.215,231.997,234.128,236.00599999999997,238.873,240.19299999999998,243.06599999999997,244.247,244.55,246.646,247.857,248.358,250.19099999999997,250.63299999999998,251.02599999999998,251.891,251.99,253.632,253.827,254.80700000000002,258.96299999999997,263.337,264.211
CWUS0100SAG      ,CWUS0100SAG      ,"Other goods and services in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S01,107.1,110.4,113.7,117.6,121.5,125.0,128.5,132.6,137.3,142.6,148.2,155.4,161.3,170.5,176.4,184.5,189.8,196.2,202.2,203.4,205.0,208.3,211.1,217.2,220.5,225.2,230.1,235.5,243.8,252.6,268.7,277.0,287.8,294.4,301.7,308.8,316.1,335.2,337.2,343.9,348.2,352.9,358.6,360.7,365.1,369.2,376.55,380.665,386.88800000000003,405.43800000000016,427.375,446.04699999999997,453.649,466.079,469.67400000000004,475.53,482.33,485.91,487.756,493.087,497.955,504.519,509.899,517.461,522.974,536.721,546.263,550.692,560.601,564.616,572.1030000000002,580.377,586.34,592.976,600.434
CWUS0100SAGC     ,CWUS0100SAGC     ,"Other goods in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.971,104.24799999999999,104.76799999999999,105.946,107.419,107.581,107.51799999999999,109.179,110.161,111.971,113.221,114.104,114.932,119.17399999999999,120.962,121.961,124.262,124.105,125.92399999999999,127.616,128.607,128.715,130.429
CWUS0100SAGS     ,CWUS0100SAGS     ,"Other personal services in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.624,101.287,102.456,103.90799999999999,105.491,106.993,107.97,108.56200000000001,109.74700000000001,110.806,111.927,114.449,116.09100000000001,117.809,120.265,121.22,123.23200000000001,125.104,126.59899999999999,128.55100000000002,130.19899999999998,133.306,134.868
CWUS0100SAH      ,CWUS0100SAH      ,"Housing in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S01,101.0,105.1,107.5,109.7,111.6,112.6,115.0,118.0,121.1,124.5,127.6,131.4,134.4,138.5,141.5,143.3,145.7,147.7,149.5,150.8,153.0,154.6,156.2,158.0,160.2,162.2,164.4,165.9,167.3,169.3,170.6,172.4,175.9,179.3,183.6,185.9,188.6,191.7,196.1,198.6,203.1,206.7,210.7,215.6,220.9,225.3,228.75799999999998,231.734,236.543,240.40400000000002,239.468,240.378,241.642,242.226,244.59,247.355,248.274,250.352,252.94299999999998,255.135,259.63,260.006,261.969,262.933,265.17400000000004,268.722,272.16900000000004,274.171,279.003,281.808,285.035,286.695,289.9190000000001,291.928,296.34
CWUS0100SAH1     ,CWUS0100SAH1     ,"Shelter in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S01,99.9,106.3,110.2,113.9,118.2,122.2,125.6,130.5,135.5,140.2,144.0,149.2,152.5,157.8,161.1,164.0,167.0,169.5,171.8,173.5,176.4,178.7,181.0,183.3,185.5,188.0,190.7,193.9,196.2,199.4,201.6,204.1,207.8,210.8,215.0,219.8,226.4,230.8,234.7,238.5,244.1,247.7,251.5,254.4,260.3,267.0,270.781,274.632,277.39799999999997,280.847,284.257,286.691,287.488,289.041,290.652,294.793,297.438,300.866,303.559,307.779,311.901,315.16,318.488,323.415,327.20599999999996,332.994,335.74699999999996,339.042,343.79400000000015,348.12800000000016,352.51300000000015,356.42199999999997,361.102,363.852,366.81800000000004
CWUS0100SAH2     ,CWUS0100SAH2     ,"Fuels and utilities in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S01,103.7,103.3,103.5,103.6,100.9,95.1,95.3,96.1,95.4,96.4,99.4,101.8,105.2,108.1,110.2,110.7,111.8,113.6,115.0,116.5,117.8,118.2,118.4,118.9,122.0,123.7,126.5,125.1,123.6,122.2,121.2,122.9,128.7,135.8,144.3,139.2,131.4,133.6,146.1,147.0,152.5,159.0,167.3,185.7,194.4,193.5,200.524,205.046,223.202,232.34400000000002,211.61,208.643,214.678,213.899,221.702,221.36900000000003,215.926,214.95,220.21099999999998,219.456,230.768,221.49099999999999,220.77599999999998,208.1,207.863,209.78900000000002,218.986,220.24200000000002,230.886,229.988,230.727,226.196,225.835,224.41400000000002,236.668
CWUS0100SAH21    ,CWUS0100SAH21    ,"Household energy in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S01,102.5,102.1,101.7,101.1,96.9,89.1,89.7,90.2,88.8,89.7,92.5,95.3,99.5,102.9,102.7,102.3,102.9,105.6,106.2,107.7,109.3,109.5,109.3,109.4,113.6,114.6,118.1,115.5,113.9,112.1,110.9,112.7,118.5,125.8,134.6,129.1,120.7,122.8,135.5,135.9,141.2,147.4,155.8,174.9,183.1,181.6,188.312,192.31099999999998,210.64,219.21200000000002,196.50400000000002,192.208,197.84900000000002,195.81799999999998,203.627,202.213,195.725,193.815,199.222,197.77200000000002,209.12099999999998,198.765,197.953,183.946,183.138,184.71599999999998,193.93400000000003,195.02,205.442,203.953,204.18099999999998,198.863,197.916,195.709,207.641
CWUS0100SAH3     ,CWUS0100SAH3     ,"Household furnishings and operations in Northeast urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S01,101.7,102.8,103.6,103.9,104.4,105.3,107.0,106.1,107.7,109.9,110.8,110.8,112.2,113.0,116.2,116.6,118.6,118.5,119.3,118.7,119.1,119.9,121.7,123.2,124.4,124.3,123.6,123.3,124.3,125.4,125.6,124.5,125.6,126.2,126.8,127.4,125.5,124.0,122.4,121.4,121.2,121.8,122.9,123.3,124.1,124.4,123.573,121.59100000000001,122.025,122.958,123.76299999999999,122.425,121.16,119.72399999999999,120.16799999999999,121.059,121.677,121.779,121.669,119.126,118.943,117.47,116.917,115.81200000000001,114.802,111.96799999999999,112.85700000000001,110.991,111.209,112.024,113.52,112.78,113.721,115.46799999999999,118.49700000000001
