index,Index,Label,unit,start,last,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
CWUR0000SAF115   ,CWUR0000SAF115   ,"Other food at home in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1967-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.2,29.7,30.6,32.8,34.2,34.5,36.6,47.7,55.3,56.3,68.2,73.4,78.6,88.1,95.0,97.4,99.6,103.1,105.6,109.1,110.4,113.0,119.0,123.4,127.2,128.8,130.4,135.3,140.3,142.6,146.8,150.2,152.8,155.1,159.1,160.4,162.2,164.5,166.5,169.1,172.63,183.637,190.519,190.294,196.512,204.024,204.008,205.264,208.1,208.255,208.498,208.913,209.906,216.26,222.062
CWUR0000SAF116   ,CWUR0000SAF116   ,"Alcoholic beverages in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1952-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.1,40.1,40.0,40.5,41.5,41.5,41.9,42.6,42.7,42.9,43.3,43.6,44.1,44.9,45.8,47.4,49.1,51.4,53.5,54.8,56.1,60.4,65.1,67.2,69.1,73.3,79.1,86.0,92.3,96.5,100.4,103.2,106.5,111.1,113.9,118.3,123.1,128.9,142.6,147.0,149.3,151.0,153.3,157.9,162.1,164.6,168.8,173.8,178.8,183.3,187.1,192.4,195.8,200.6,207.097,214.579,221.325,224.368,228.041,232.989,236.931,239.752,242.19,245.852,249.216,252.838,256.507,262.768,268.32
CWUR0000SEFA     ,CWUR0000SEFA     ,"Cereals and cereal products in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.1,73.9,84.4,94.0,97.5,99.3,103.1,107.1,110.1,113.6,122.2,133.4,140.5,146.8,152.5,156.9,164.0,166.2,168.0,168.8,170.8,174.2,175.1,178.0,181.4,184.8,185.7,186.2,187.2,194.757,215.11,222.539,218.163,227.643,233.299,233.296,233.523,234.655,232.048,228.428,227.295,228.642,232.931,236.851
CWUR0000SEFA01   ,CWUR0000SEFA01   ,"Flour and prepared flour mixes in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.1,84.1,92.0,98.1,98.8,99.3,101.9,105.3,106.6,107.3,110.2,119.7,124.7,125.1,131.9,131.6,134.0,140.3,151.1,155.7,158.7,160.5,159.7,164.1,172.0,179.5,178.6,180.2,182.1,191.517,225.257,230.523,222.184,238.613,250.978,251.046,248.487,244.481,238.94,234.372,234.918,232.746,236.108,241.939
CWUR0000SEFA02   ,CWUR0000SEFA02   ,"Breakfast cereal in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.2,65.9,75.6,86.7,94.9,99.9,105.3,111.3,117.2,124.2,133.0,148.0,158.5,167.8,175.2,182.8,190.2,192.0,189.5,187.0,189.7,194.9,197.8,199.5,202.8,204.1,203.3,203.3,199.9,205.085,212.823,218.379,215.652,223.92,228.511,228.527,229.682,230.586,228.538,226.073,222.707,224.086,227.028,232.341
CWUR0000SEFA03   ,CWUR0000SEFA03   ,"Rice, pasta, cornmeal in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4,77.5,91.4,101.7,100.7,98.5,100.8,102.0,102.3,101.9,114.7,120.2,122.2,126.6,128.3,129.8,139.9,140.4,144.5,149.1,150.5,151.9,150.8,154.8,156.3,160.7,164.5,165.1,172.1,182.28,218.59,229.766,224.144,233.503,238.63,238.554,237.687,240.934,238.288,233.337,234.402,236.773,242.396,244.106
CWUR0000SEFB     ,CWUR0000SEFB     ,"Bakery products in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1977-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.8,76.1,84.5,92.0,96.1,99.7,104.2,108.1,111.1,115.2,122.0,131.6,139.3,144.7,150.4,155.6,161.8,167.3,176.0,181.1,185.5,189.5,194.2,201.4,206.5,212.0,216.7,221.1,227.3,237.576,262.117,269.976,269.138,279.486,287.96,293.217,294.906,298.906,299.089,298.982,301.577,307.154,314.493,322.724
CWUR0000SEFB01   ,CWUR0000SEFB01   ,"Bread in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,103.8,107.3,112.4,115.2,118.3,121.1,126.3,130.6,140.345,160.951,163.0,160.391,169.553,174.561,178.117,178.185,180.467,180.4,180.338,181.501,186.19,192.541,196.954
CWUR0000SEFB02   ,CWUR0000SEFB02   ,"Fresh biscuits, rolls, muffins in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.6,105.7,107.8,112.0,115.3,118.9,122.1,125.4,130.4,136.99,152.515,155.781,154.688,164.978,168.393,172.388,173.144,177.417,177.257,176.925,179.775,181.153,184.992,191.344
CWUR0000SEFB03   ,CWUR0000SEFB03   ,"Cakes, cupcakes, and cookies in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1978-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.2,73.8,82.0,90.9,95.7,99.4,105.0,110.1,113.4,118.4,125.1,134.4,142.3,150.6,155.1,158.6,164.2,168.2,173.1,178.2,180.3,184.3,187.1,191.1,195.9,202.0,205.5,209.0,213.6,221.23,239.291,249.747,250.943,255.563,265.101,270.087,273.232,278.262,280.87,281.754,286.478,290.361,294.517,302.663
CWUR0000SEFB04   ,CWUR0000SEFB04   ,"Other bakery products in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1978-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.2,75.0,82.9,90.1,95.4,99.6,105.0,110.3,115.1,119.5,124.8,133.8,141.4,147.2,152.2,158.3,163.2,168.6,176.8,180.5,184.8,187.1,192.0,199.9,204.0,208.4,213.2,212.8,217.7,222.803,239.047,248.741,250.109,256.258,263.326,266.829,268.589,270.043,268.764,268.147,268.383,273.816,279.904,286.652
CWUR0000SEFC     ,CWUR0000SEFC     ,"Beef and veal in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1935-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,11.6,11.1,12.5,11.5,11.8,12.1,13.0,14.5,14.6,13.9,13.9,17.6,25.1,30.3,28.3,31.2,36.4,36.1,28.4,27.4,27.1,26.7,28.7,33.3,34.3,33.4,32.9,34.1,33.7,32.7,34.3,36.1,36.3,37.8,41.6,43.4,45.4,49.6,59.5,61.2,61.7,59.7,59.4,73.4,93.5,98.7,99.5,100.6,99.1,100.3,98.2,98.9,106.4,112.2,119.5,128.9,132.6,132.3,137.1,136.0,134.8,134.3,136.6,136.3,139.1,147.8,160.0,160.3,174.7,195.0,200.2,202.3,211.339,221.176,219.097,225.407,248.978,264.938,270.196,303.136,325.049,304.541,301.263,305.401,310.039,339.737,370.95
CWUR0000SEFC01   ,CWUR0000SEFC01   ,"Uncooked ground beef in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1943-M02,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4,17.4,17.4,21.7,27.9,35.6,32.6,36.0,42.6,40.6,29.7,26.7,26.0,25.4,27.7,34.8,36.1,34.6,33.9,34.5,34.0,33.2,34.8,37.8,38.2,39.7,44.1,46.8,48.2,52.4,66.3,67.2,62.0,61.3,59.9,76.2,101.6,105.1,103.2,102.2,99.4,98.4,96.0,95.0,100.4,103.6,108.8,118.5,120.3,119.2,122.0,119.8,116.1,114.2,116.3,116.1,118.4,125.3,135.4,137.7,148.6,165.6,174.3,176.0,183.999,196.271,198.126,203.229,227.022,242.986,246.807,276.688,295.703,268.762,267.785,269.304,270.131,296.771,310.999
CWUR0000SEFC02   ,CWUR0000SEFC02   ,"Uncooked beef roasts in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.4,101.1,107.9,118.3,117.6,129.2,141.6,145.8,145.3,153.926,159.315,156.684,162.089,179.166,190.071,195.907,221.653,236.211,222.572,219.032,224.124,232.276,259.331,287.768
CWUR0000SEFC03   ,CWUR0000SEFC03   ,"Uncooked beef steaks in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.9,102.4,109.1,118.1,116.7,127.9,145.0,145.4,146.6,152.262,156.095,151.013,154.28,167.511,177.834,180.764,201.277,216.424,208.139,203.314,205.68,209.494,227.048,254.838
CWUR0000SEFC04   ,CWUR0000SEFC04   ,"Uncooked other beef and veal in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2,100.4,107.0,113.0,112.8,124.2,132.7,133.7,141.2,146.592,154.919,154.87,163.726,181.816,191.258,197.767,225.855,245.197,237.76,239.607,249.582,255.526,280.108,315.447
CWUR0000SEFD     ,CWUR0000SEFD     ,"Pork in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1935-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,15.5,15.3,15.7,14.2,13.1,11.8,14.8,17.8,17.7,16.6,16.6,21.9,31.9,32.8,30.4,30.0,31.8,31.5,35.0,36.1,31.1,29.5,34.0,36.3,32.3,32.1,33.5,33.9,33.0,32.8,37.4,42.8,39.2,39.3,42.8,45.5,41.2,47.7,63.4,63.2,77.3,78.3,74.1,83.3,84.8,82.1,89.7,101.0,100.2,98.8,99.0,107.0,115.9,112.4,113.3,130.0,134.3,128.2,132.0,134.2,135.1,148.4,156.0,148.7,146.0,156.4,162.4,161.8,164.7,174.4,177.6,176.5,180.007,183.947,180.125,189.044,205.295,206.049,207.689,226.347,217.701,209.463,210.829,210.112,211.905,225.032,245.074
CWUR0000SEFD01   ,CWUR0000SEFD01   ,"Bacon, breakfast sausage, and related products in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.7,96.4,108.1,112.0,112.8,115.9,122.9,122.4,122.7,127.128,127.671,127.315,132.952,146.77,147.781,152.893,165.042,156.424,153.941,159.538,157.989,159.772,165.495,182.459
CWUR0000SEFD02   ,CWUR0000SEFD02   ,"Ham in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1978-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.7,88.2,85.5,90.8,100.6,101.1,98.3,99.7,107.4,115.6,116.1,117.1,132.1,139.6,135.6,137.8,139.3,139.6,149.1,155.8,150.2,146.6,151.9,156.3,159.6,161.4,166.1,176.2,175.8,177.823,183.113,183.313,191.206,203.853,205.438,206.661,221.577,216.986,203.366,204.118,202.424,205.331,217.513,226.963
CWUR0000SEFD03   ,CWUR0000SEFD03   ,"Pork chops in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1939-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1,11.2,13.8,16.7,16.3,15.1,15.2,19.8,29.5,31.5,30.3,30.7,32.3,32.7,34.5,35.9,33.0,32.8,36.2,38.4,35.7,36.0,37.0,37.8,37.0,37.3,41.3,45.2,42.7,43.7,47.7,49.5,45.9,52.8,66.1,66.4,78.4,77.9,76.6,84.7,87.9,83.2,91.2,100.5,99.6,99.9,98.6,109.3,120.6,119.0,122.9,140.6,142.0,139.3,145.1,144.8,144.7,153.8,156.1,147.5,144.2,152.8,159.7,157.0,161.5,171.9,171.4,168.9,170.885,175.005,168.463,175.134,187.776,189.998,188.618,204.922,198.22,192.027,186.463,191.313,192.227,211.709,225.382
CWUR0000SEFD04   ,CWUR0000SEFD04   ,"Other pork including roasts, steaks, and ribs in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5,93.7,98.0,102.1,99.2,99.1,106.8,110.3,109.0,110.509,114.752,109.177,117.033,127.537,125.998,123.436,139.196,134.334,126.691,124.521,123.328,123.56,133.191,149.425
CWUR0000SEFE     ,CWUR0000SEFE     ,"Other meats in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1953-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.5,29.7,27.8,27.2,29.4,33.2,33.0,32.3,32.4,32.6,32.5,32.6,34.3,37.9,37.6,38.1,40.7,43.6,43.4,46.6,58.0,59.8,63.3,67.0,66.6,77.5,88.7,92.0,96.6,100.1,99.8,100.1,100.7,103.3,109.7,112.5,115.5,126.4,131.3,131.2,133.4,136.7,138.7,143.9,147.7,146.4,147.8,151.6,155.9,161.4,165.5,172.9,177.0,179.9,183.656,189.59,194.789,195.24,208.308,212.014,211.799,220.512,229.979,227.68,225.554,224.306,226.598,235.622,242.384
CWUR0000SEFF     ,CWUR0000SEFF     ,"Poultry in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1935-M01,2022-M01,,,,,,,,,,,,,,,,,,,,,,,36.6,38.8,40.3,40.1,36.0,36.3,39.2,47.1,56.0,57.9,59.3,66.7,70.3,77.9,73.4,70.3,73.7,74.0,72.1,65.1,67.8,59.4,57.9,57.2,52.2,53.0,47.9,50.6,49.8,48.7,50.2,52.9,49.6,51.1,54.0,53.8,54.0,54.7,76.8,72.8,80.5,77.2,77.7,84.8,89.0,93.4,97.5,95.8,96.9,107.3,106.1,114.2,112.3,120.5,132.4,132.1,131.1,131.0,136.7,141.3,143.3,152.0,156.4,157.4,158.2,160.0,164.9,167.1,169.2,182.3,186.0,181.8,191.274,201.045,204.353,203.566,209.095,220.405,230.638,235.099,236.09,230.339,230.472,231.787,231.064,242.456,254.754
CWUR0000SEFF01   ,CWUR0000SEFF01   ,"Chicken in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.5,102.1,102.7,105.6,107.7,109.2,118.8,121.4,118.0,124.816,131.226,133.085,132.242,134.626,141.098,148.308,151.564,152.066,147.74,148.581,150.058,149.6,156.339,164.311
CWUR0000SEFF02   ,CWUR0000SEFF02   ,"Other uncooked poultry including turkey in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1997-M12,2022-M01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.4,102.0,105.2,109.2,108.3,109.0,112.3,114.0,114.0,117.153,122.979,126.322,127.423,136.488,147.195,151.412,153.532,154.88,154.211,150.533,148.242,147.726,158.89,166.694
