index,Index,Label,unit,start,last,1984-S1,1984-S2,1985-S1,1985-S2,1986-S1,1986-S2,1987-S1,1987-S2,1988-S1,1988-S2,1989-S1,1989-S2,1990-S1,1990-S2,1991-S1,1991-S2,1992-S1,1992-S2,1993-S1,1993-S2,1994-S1,1994-S2,1995-S1,1995-S2,1996-S1,1996-S2,1997-S1,1997-S2,1998-S1,1998-S2,1999-S1,1999-S2,2000-S1,2000-S2,2001-S1,2001-S2,2002-S1,2002-S2,2003-S1,2003-S2,2004-S1,2004-S2,2005-S1,2005-S2,2006-S1,2006-S2,2007-S1,2007-S2,2008-S1,2008-S2,2009-S1,2009-S2,2010-S1,2010-S2,2011-S1,2011-S2,2012-S1,2012-S2,2013-S1,2013-S2,2014-S1,2014-S2,2015-S1,2015-S2,2016-S1,2016-S2,2017-S1,2017-S2,2018-S1,2018-S2,2019-S1,2019-S2,2020-S1,2020-S2,2021-S1
CWUS0000SEMD02   ,CWUS0000SEMD02   ,"Nursing homes and adult day services in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1996.12=100,2018-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.215,243.324,247.81099999999998,250.24900000000002,254.304,257.385,262.237
CWUS0000SEMD03   ,CWUS0000SEMD03   ,"Care of invalids and elderly at home in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2005.12=100,2018-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.363,118.37100000000001,119.861,120.756,123.785,128.92700000000002,138.201
CWUS0000SEME     ,CWUS0000SEME     ,"Health insurance in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2005.12=100,2018-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.662,137.838,149.82,165.403,181.66,187.77,179.484
CWUS0000SEMF     ,CWUS0000SEMF     ,"Medicinal drugs in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2018-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.656,124.061,123.537,124.589,125.40700000000001,124.788,123.01299999999999
CWUS0000SEMF01   ,CWUS0000SEMF01   ,"Prescription drugs in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2018-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.063,520.438,517.939,521.419,528.591,523.803,516.513
CWUS0000SEMF02   ,CWUS0000SEMF02   ,"Nonprescription drugs in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2018-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.096,96.727,96.54,98.053,96.07700000000001,96.699,95.245
CWUS0000SEMG     ,CWUS0000SEMG     ,"Medical equipment and supplies in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2018-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.848,101.287,102.584,102.49700000000001,100.70200000000001,96.76899999999999,95.23200000000001
CWUS0000SS5702   ,CWUS0000SS5702   ,"Inpatient hospital services in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1996.12=100,2018-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.957,324.1140000000001,325.793,331.746,340.5540000000001,342.332,347.11300000000006
CWUS0000SS5703   ,CWUS0000SS5703   ,"Outpatient hospital services in U.S. city average, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1986.12=100,2018-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.637,740.815,744.1460000000003,754.887,772.347,776.1669999999997,789.982
CWUSN000SAM      ,CWUSN000SAM      ,"Medical care in Size Class B/C, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.1,102.5,104.3,106.1,109.0,111.1,113.9,116.0,118.9,122.1,124.7,127.1,130.9,133.5,136.4,138.7,141.4,143.4,146.672,149.94899999999996,153.914,154.813,158.578,160.395,164.239,166.75400000000005,170.13400000000001,172.525,176.10299999999995,178.125,179.963,180.872,183.592,185.113,187.075,188.563,192.583,196.817,199.735,200.148,203.14700000000002,203.48,206.565,211.24400000000003,217.514,219.47799999999998,220.33700000000002
CWUSN000SAM1     ,CWUSN000SAM1     ,"Medical care commodities in Size Class B/C, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.9,102.0,103.8,106.0,108.0,109.0,111.7,114.0,116.1,118.1,120.0,122.2,124.6,126.1,127.1,128.9,131.8,132.7,133.412,135.099,137.33700000000002,136.77,140.067,141.914,145.55,147.032,150.225,152.3,156.371,157.346,157.201,156.872,158.57,161.467,162.77200000000005,163.061,165.25,170.74200000000005,170.922,172.37400000000005,174.727,173.463,172.97400000000005,174.88099999999997,177.636,177.222,174.77599999999995
CWUSN000SAM2     ,CWUSN000SAM2     ,"Medical care services in Size Class B/C, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.2,102.6,104.4,106.1,109.2,111.7,114.4,116.4,119.6,123.2,126.0,128.4,132.7,135.7,139.1,141.6,144.2,146.5,150.681,154.464,159.043,160.50799999999995,164.422,166.21,170.10299999999995,172.995,176.419,178.91299999999995,182.269,184.68099999999998,187.273,188.655,191.75400000000002,192.748,194.94400000000002,196.873,201.55200000000002,205.372,209.18900000000002,209.26,212.447,213.264,217.438,222.97099999999998,230.24099999999999,232.886,234.679
CWUSN000SEMC     ,CWUSN000SEMC     ,"Professional services in Size Class B/C, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1997.12=100,1998-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.2,102.6,104.4,106.1,109.1,111.0,113.4,114.5,117.0,119.3,121.0,122.8,126.6,128.9,131.6,133.4,134.8,136.2,139.504,141.471,144.546,146.207,148.61700000000005,149.71,152.285,154.54399999999995,156.972,158.524,159.317,160.461,162.21200000000005,162.808,164.014,164.36599999999999,164.99900000000005,166.2,168.46200000000005,170.00900000000001,170.05599999999995,168.30599999999995,169.475,169.74400000000003,170.838,171.69,173.178,174.947,178.479
CWUSS000SAM      ,CWUSS000SAM      ,"Medical care in Size Class A, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1986.12=100,1987-S01,2021-S01,,,,,,,102.4,105.6,109.3,113.1,117.2,121.9,127.2,132.7,138.5,143.6,149.3,153.5,158.5,162.0,165.6,169.2,173.2,175.9,179.6,181.8,184.3,186.0,189.7,193.0,196.5,199.5,203.5,207.6,213.1,217.4,222.7,227.2,231.8,235.4,240.9,244.6,251.3,255.6,262.4,267.0,274.658,280.686,286.152,289.1690000000001,294.949,299.082,306.857,308.843,314.746,318.676,327.119,333.421,337.9240000000001,342.296,346.722,349.695,356.923,361.042,370.23400000000004,378.81199999999995,382.76300000000003,386.466,391.207,393.89300000000003,400.773,411.892,422.459,428.54400000000004,429.374
CWUSS000SAM1     ,CWUSS000SAM1     ,"Medical care commodities in Size Class A, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1986.12=100,1987-S01,2021-S01,,,,,,,102.3,105.8,109.1,113.1,117.9,123.1,128.6,133.9,139.0,143.2,149.0,151.9,155.1,157.9,160.0,162.0,163.3,164.7,168.4,169.7,171.8,172.5,175.5,179.7,182.8,186.2,188.1,191.4,195.3,198.5,202.2,204.6,206.4,207.9,208.6,210.0,212.0,216.2,221.2,223.8,223.917,226.01,228.248,228.71599999999998,234.195,237.312,241.739,242.822,248.377,249.91299999999998,254.987,257.902,257.546,259.615,262.241,267.29400000000004,274.933,277.277,282.53,290.1040000000001,293.157,297.595,298.876,299.005,297.448,298.399,294.693,290.45799999999997,286.032
CWUSS000SAM2     ,CWUSS000SAM2     ,"Medical care services in Size Class A, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1986.12=100,1987-S01,2021-S01,,,,,,,102.4,105.5,109.4,113.0,117.1,121.7,126.9,132.4,138.4,143.7,149.3,153.8,159.3,162.9,166.8,170.9,175.4,178.5,182.1,184.6,187.2,189.0,192.8,195.9,199.5,202.4,207.0,211.3,217.3,221.8,227.6,232.6,238.0,242.2,249.2,253.7,261.9,266.2,273.6,278.8,288.866,296.157,302.763,306.786,312.529,316.98,325.9770000000001,328.30199999999996,334.17,339.039,348.68199999999996,356.21,362.58099999999996,367.784,372.856,374.996,381.95,386.671,397.202,406.026,410.25,413.629,419.457,422.939,432.449,446.73199999999997,461.62199999999996,470.779,473.166
CWUSS000SEMC     ,CWUSS000SEMC     ,"Professional services in Size Class A, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1986.12=100,1987-S01,2021-S01,,,,,,,102.8,106.0,109.8,113.3,116.5,119.4,123.7,127.4,131.7,135.9,140.0,143.4,147.2,149.9,153.0,156.2,159.5,162.0,165.3,167.7,170.7,172.4,176.0,179.0,182.1,184.5,188.4,190.9,195.6,198.5,200.6,202.6,206.0,207.8,213.0,215.8,221.0,223.8,227.3,230.0,236.313,239.91400000000002,244.21400000000003,247.423,251.457,254.544,259.44,261.524,264.728,266.284,269.70099999999996,273.474,276.575,279.293,282.137,284.122,288.813,292.2270000000001,296.927,303.44,305.661,306.191,309.95799999999997,309.42,312.279,315.085,318.664,323.298,329.027
