index,Index,Label,unit,start,last,1984-S1,1984-S2,1985-S1,1985-S2,1986-S1,1986-S2,1987-S1,1987-S2,1988-S1,1988-S2,1989-S1,1989-S2,1990-S1,1990-S2,1991-S1,1991-S2,1992-S1,1992-S2,1993-S1,1993-S2,1994-S1,1994-S2,1995-S1,1995-S2,1996-S1,1996-S2,1997-S1,1997-S2,1998-S1,1998-S2,1999-S1,1999-S2,2000-S1,2000-S2,2001-S1,2001-S2,2002-S1,2002-S2,2003-S1,2003-S2,2004-S1,2004-S2,2005-S1,2005-S2,2006-S1,2006-S2,2007-S1,2007-S2,2008-S1,2008-S2,2009-S1,2009-S2,2010-S1,2010-S2,2011-S1,2011-S2,2012-S1,2012-S2,2013-S1,2013-S2,2014-S1,2014-S2,2015-S1,2015-S2,2016-S1,2016-S2,2017-S1,2017-S2,2018-S1,2018-S2,2019-S1,2019-S2,2020-S1,2020-S2,2021-S1
CWUS0300SAF1     ,CWUS0300SAF1     ,"Food in South urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S01,103.1,104.1,105.4,105.9,107.6,110.0,112.2,113.7,115.5,119.3,122.7,125.3,130.2,132.4,134.6,134.6,135.4,135.6,137.3,138.7,140.8,142.6,144.8,146.5,149.7,153.2,154.7,156.2,157.6,159.0,160.4,161.9,164.4,166.5,169.1,171.2,172.7,173.2,175.4,178.4,181.8,184.8,186.4,189.0,191.1,193.2,197.011,202.19099999999997,207.43,214.842,215.764,214.96200000000002,216.94799999999998,217.80700000000002,223.43900000000002,228.468,231.209,232.928,234.982,236.774,239.868,243.428,245.423,247.05900000000003,246.208,245.783,246.825,248.43,249.429,250.976,253.983,254.99,260.879,264.624,267.84
CWUS0300SAF11    ,CWUS0300SAF11    ,"Food at home in South urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S01,103.1,103.4,104.3,104.1,105.7,108.3,110.2,111.5,113.1,117.4,121.4,123.7,129.4,131.2,133.3,132.2,132.7,132.5,134.5,135.6,138.4,140.5,142.9,144.6,148.5,152.5,153.5,154.9,155.9,156.8,157.9,159.3,162.0,164.2,167.1,168.9,170.1,169.9,172.3,175.6,179.4,182.4,183.4,185.5,187.0,189.0,193.101,198.574,204.643,213.233,211.546,209.013,211.167,212.19400000000002,219.755,225.765,228.355,229.2,231.03599999999997,232.148,235.645,239.09599999999998,239.769,240.419,237.65200000000002,235.49200000000002,235.40599999999998,236.56400000000002,236.255,236.892,238.405,237.888,245.21400000000003,248.195,250.77700000000002
CWUS0300SAF111   ,CWUS0300SAF111   ,"Cereals and bakery products in South urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2017-S02,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.369,276.151,277.83,279.902,280.535,285.0490000000001,289.932,291.902
CWUS0300SAF112   ,CWUS0300SAF112   ,"Meats, poultry, fish, and eggs in South urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2017-S02,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.24400000000003,242.643,242.737,241.483,243.498,256.70799999999997,258.931,264.335
CWUS0300SAF113   ,CWUS0300SAF113   ,"Fruits and vegetables in South urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2017-S02,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.485,284.347,285.752,290.685,283.746,288.33099999999996,288.87,299.024
CWUS0300SAF114   ,CWUS0300SAF114   ,"Nonalcoholic beverages and beverage materials in South urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2017-S02,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.385,164.09900000000005,164.465,168.482,166.762,172.313,175.199,174.233
CWUS0300SAF115   ,CWUS0300SAF115   ,"Other food at home in South urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,2017-S02,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.253,208.157,208.50099999999998,208.757,209.003,214.407,217.762,217.669
CWUS0300SAF116   ,CWUS0300SAF116   ,"Alcoholic beverages in South urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S01,102.6,104.0,105.4,107.7,109.6,110.3,111.1,112.4,114.8,116.2,117.4,119.6,122.1,124.7,135.2,137.3,139.0,140.1,141.2,141.7,143.4,143.0,144.1,145.9,148.5,150.9,152.5,153.7,155.1,156.4,158.1,160.1,162.7,164.7,167.5,170.3,172.7,173.2,176.0,177.2,180.7,183.3,185.6,184.2,187.6,188.8,193.293,195.423,197.91299999999998,200.69099999999997,205.138,206.793,208.05,211.053,212.615,213.66400000000002,218.81900000000002,217.922,221.597,223.736,225.503,226.206,228.088,228.946,231.357,231.865,233.861,235.903,237.53799999999998,239.518,243.139,246.032,249.463,249.62400000000002,251.332
CWUS0300SAG      ,CWUS0300SAG      ,"Other goods and services in South urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S01,106.0,109.3,112.1,115.5,118.4,122.1,125.8,129.5,133.0,137.7,142.1,147.1,151.9,157.6,163.8,168.8,173.6,179.0,184.6,183.5,186.9,190.8,194.2,199.0,202.5,206.3,210.2,216.3,223.3,233.3,251.1,258.6,267.2,273.7,278.6,288.8,292.7,293.6,292.9,293.2,295.2,298.5,303.8,306.4,310.4,314.3,328.14599999999996,333.103,341.02099999999996,345.45099999999996,367.19199999999995,391.431,396.04400000000004,401.05800000000005,402.70599999999996,406.675,410.634,413.273,418.215,421.094,425.644,429.95099999999996,433.69,438.68699999999995,443.481,448.176,450.69,453.64099999999996,458.463,461.293,464.895,469.458,475.05400000000003,483.884,490.93699999999995
CWUS0300SAGC     ,CWUS0300SAGC     ,"Other goods in South urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.818,102.59100000000001,102.926,104.00200000000001,105.12799999999999,105.64399999999999,106.171,106.757,107.777,108.714,108.848,109.654,110.609,110.635,111.184,111.68299999999999,112.65799999999999,112.885,113.866,115.574,116.978,118.79799999999999,120.421
CWUS0300SAGS     ,CWUS0300SAGS     ,"Other personal services in South urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.417,100.874,101.43,102.329,103.11200000000001,104.005,106.30799999999999,107.24799999999999,108.603,109.926,112.066,114.01299999999999,115.541,118.24,118.994,120.069,121.708,123.176,123.985,124.301,125.758,128.607,130.638
CWUS0300SAH      ,CWUS0300SAH      ,"Housing in South urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S01,100.7,104.2,105.6,107.8,108.9,109.6,110.3,111.9,113.0,114.8,116.0,118.2,120.0,122.7,124.2,126.2,127.4,129.3,131.0,133.5,134.9,136.7,138.0,140.5,142.9,145.1,146.6,148.1,148.6,150.7,151.4,153.1,154.8,157.8,160.8,162.3,162.3,164.6,166.8,168.9,170.2,173.1,175.4,180.0,183.9,187.5,190.123,193.479,197.00099999999998,201.632,201.75599999999997,201.18,200.12900000000002,200.715,201.891,204.669,205.917,207.83,209.81599999999997,212.486,215.516,218.65599999999998,220.31400000000002,223.012,224.005,227.546,230.345,234.13400000000001,236.65900000000002,239.446,242.618,246.041,248.168,251.055,254.293
CWUS0300SAH1     ,CWUS0300SAH1     ,"Shelter in South urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S01,99.8,104.2,105.8,108.7,110.7,112.1,113.2,114.7,116.2,117.7,119.5,121.8,124.2,127.6,129.2,131.6,133.4,135.4,137.8,140.1,142.5,144.9,147.7,150.2,153.3,155.6,157.8,160.0,162.9,165.3,167.2,168.6,171.3,173.3,176.2,178.5,181.3,183.9,186.4,187.8,189.9,192.1,195.1,197.3,201.3,205.9,210.64700000000002,213.96400000000003,217.345,220.002,222.107,221.924,221.37,221.959,223.645,225.92700000000002,228.64700000000002,231.27599999999998,234.209,236.75,240.94799999999998,244.665,248.58,252.528,255.912,259.709,263.683,268.431,272.528,276.219,280.732,285.231,288.9170000000001,291.875,295.758
CWUS0300SAH2     ,CWUS0300SAH2     ,"Fuels and utilities in South urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S01,103.5,106.3,106.1,108.2,107.4,106.7,105.5,108.0,107.7,111.0,111.5,114.2,115.3,118.1,119.0,121.3,121.3,124.3,124.9,129.0,127.8,129.2,127.1,130.5,132.6,135.6,135.8,137.7,132.4,134.7,131.6,136.6,135.9,145.0,151.6,152.4,142.7,146.4,150.8,158.8,158.3,166.8,168.8,187.8,195.2,198.7,195.261,203.02200000000002,210.137,227.726,217.493,215.108,212.18,215.452,215.543,223.238,218.577,220.15099999999998,220.248,227.83900000000003,231.16,236.327,230.472,232.252,224.74,231.58599999999998,232.861,238.65900000000002,235.987,238.581,237.93900000000002,240.29,237.65400000000002,242.078,245.298
CWUS0300SAH21    ,CWUS0300SAH21    ,"Household energy in South urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S01,103.0,106.0,104.2,105.6,102.8,101.1,99.4,102.2,101.0,104.2,103.0,106.5,106.0,110.0,109.0,111.5,109.9,113.8,112.5,117.4,113.7,115.9,111.5,116.6,117.0,121.6,120.4,122.3,112.7,114.9,111.2,116.4,115.2,124.6,131.4,131.8,120.8,124.4,128.8,136.5,134.7,142.5,143.8,162.9,169.8,172.7,168.459,175.642,182.153,199.084,187.365,183.68,179.148,181.97299999999998,180.93900000000002,188.21400000000003,181.78900000000002,181.998,181.107,188.37599999999998,191.45,195.718,188.207,189.15,180.416,186.705,187.25099999999998,192.593,188.774,190.273,189.52599999999998,191.294,187.549,191.183,193.574
CWUS0300SAH3     ,CWUS0300SAH3     ,"Household furnishings and operations in South urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 1982-84=100,1984-S01,2021-S01,101.7,102.1,104.1,104.5,105.4,106.3,107.6,108.3,109.7,110.9,111.2,112.1,112.9,113.7,115.4,116.0,116.6,117.0,117.6,119.0,120.4,121.1,122.2,123.6,124.2,125.0,126.0,125.1,124.9,125.5,125.1,124.6,125.7,126.3,126.0,124.8,124.2,123.6,122.4,120.9,121.1,121.1,121.1,120.2,120.8,120.5,120.898,120.37799999999999,121.64299999999999,122.70200000000001,124.43799999999999,123.85,122.39,120.539,120.719,121.32600000000001,122.037,121.34100000000001,121.376,119.67,118.102,117.416,117.214,116.1,115.565,115.458,115.311,113.93799999999999,115.08,115.01799999999999,116.501,117.13,117.544,119.045,120.19200000000001
CWUS0300SAH31    ,CWUS0300SAH31    ,"Household furnishings and supplies in South urban, urban wage earners and clerical workers, not seasonally adjusted",Index base: 2009.12=100,2010-S01,2021-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.215,97.55,97.745,98.206,98.67399999999999,97.97,97.96700000000001,96.351,94.79299999999999,93.934,93.669,92.226,91.51799999999999,91.163,90.859,89.492,90.042,89.598,90.48700000000001,90.134,90.50299999999999,91.712,92.11399999999999
